,ABT,ABBV,AET,A,ALXN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,CAH,CELG,CNC,CERN,CI,DVA,XRAY,EW,ESRX,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PKI,PRGO,PFE,DGX,REGN,SYK,COO,TMO,UNH,UHS,VAR,VRTX,WAT,ZBH,ZTS
939,40.2953,61.2772,109.8185,43.6071,131.1741,222.404,79.5273,160.7564,123.4199,46.9457,167.676,293.8709,21.6201,74.823,104.5509,63.2658,57.8688,123.0153,56.1873,55.8354,93.0095,69.9045,76.0039,79.8328,74.5553,36.1142,174.0448,105.4564,140.4123,88.0221,220.6339,115.7404,124.7041,76.4714,160.165,81.2254,61.4675,397.8595,38.0136,42.6207,51.0292,91.1172,32.5604,79.9883,365.6782,109.8973,175.5913,150.2073,142.0789,122.7866,89.7204,77.1139,140.6417,120.6853,48.8791
940,39.9441,57.1816,107.8717,43.4126,134.2617,214.5741,69.6923,144.8982,122.2846,47.3654,168.3676,284.3602,22.1585,66.5059,104.0805,63.5804,58.2548,122.3082,55.5016,57.1477,95.4336,65.6548,73.8065,77.9008,74.8776,36.1251,171.5779,105.4945,139.1212,87.1368,223.0341,115.2733,123.7997,74.4477,122.1696,81.9065,59.1147,401.3786,37.3148,42.797,50.9126,87.8299,32.0513,80.4334,354.1873,114.4934,175.6447,148.0824,140.8583,121.1893,90.4158,77.6095,139.9662,122.6422,48.4996
941,39.3159,56.1922,107.2388,43.5665,131.5379,210.5999,70.3213,142.6441,121.9528,47.4775,167.5407,281.3524,22.0474,69.3299,102.772,62.4009,58.5033,119.5403,58.3049,57.3836,94.3596,66.8411,73.8204,76.6162,74.7787,35.7521,171.3756,106.5289,136.6967,87.0069,223.0084,115.8079,125.3549,73.9927,127.1159,81.8413,58.7656,404.0788,36.8067,42.619,50.9342,83.7425,31.7406,81.2749,347.5726,114.6041,175.7746,147.3764,141.0308,120.5841,90.4348,76.4411,139.35,105.9896,48.0663
942,39.0125,56.345,105.9159,43.4999,131.1828,209.3356,70.291,140.8265,118.0972,46.9808,166.6527,282.6422,21.7548,67.2537,103.3461,62.157,57.3683,116.421,57.9489,58.5519,92.9727,67.2509,73.8238,75.5754,73.835,35.7153,168.9056,104.6918,138.6205,89.1622,223.1951,115.2583,124.1247,72.7978,128.7015,81.0911,59.1086,403.6713,37.0138,44.1722,50.5274,84.3534,31.1261,80.4663,345.7159,115.1697,173.8171,145.9386,139.7696,120.3485,89.7036,76.4329,137.707,104.5407,47.3794
943,38.9097,56.8621,106.4192,43.4374,129.4074,201.3133,74.6391,139.5841,121.9677,46.9457,167.338,278.7613,21.6838,68.3962,103.5184,61.5135,53.6247,117.3791,58.0185,60.0377,89.9642,69.6714,72.9196,75.3915,78.9285,35.4532,169.4452,105.2689,135.36,88.6236,223.2293,115.1849,124.5501,73.0363,134.7846,81.3477,59.0404,401.6975,36.9917,45.3157,50.2603,83.5464,30.7101,81.3941,344.1625,115.8521,174.3263,145.9843,139.8664,121.2785,89.7194,77.8576,137.0542,102.9147,50.2437
944,38.7072,56.5149,105.5074,43.6343,129.2747,191.7703,74.2844,136.9018,121.599,46.9968,172.7449,275.8998,21.6615,66.683,102.7066,61.0114,53.0913,119.0561,58.7698,59.7479,89.9609,68.4264,72.2307,74.4139,77.7318,37.8958,166.9891,105.6067,134.7742,84.9313,224.2769,115.0675,122.449,72.659,133.0455,81.4433,58.6995,397.7552,34.6783,45.5878,50.151,81.7035,30.1988,81.6361,341.0082,115.8114,174.4947,146.1403,138.5433,120.1461,89.7971,77.94,136.7853,102.4765,49.2881
945,39.1233,56.3345,106.2702,44.5262,132.9914,193.5239,71.7735,136.3028,119.6947,47.1341,175.0935,277.0629,21.6476,65.4484,103.4679,61.5811,52.7499,120.283,58.8783,60.7532,90.3367,68.0614,72.6723,75.0381,77.7698,38.0131,167.9899,106.833,135.5064,87.3201,225.0408,115.3747,121.9786,72.5407,131.8685,82.4611,58.9306,419.5364,35.0067,45.7437,51.167,82.4866,30.0766,81.3122,341.5221,116.9575,175.8692,146.843,138.1931,120.3988,89.5209,79.1918,138.6685,104.3444,49.9401
946,39.7928,58.9436,109.6914,45.5696,123.6649,199.1661,71.8102,139.0605,123.2341,47.6559,177.8147,294.2757,21.968,65.7849,107.0885,65.3361,52.3293,125.8314,58.243,61.0182,91.4557,70.1618,74.0082,79.1717,78.1904,38.6618,174.0209,108.7963,137.0251,91.9441,226.4206,116.3707,124.9217,73.6457,134.3097,83.88,59.9004,427.4221,36.4288,46.6132,51.9836,83.7329,30.307,82.3173,358.9885,119.657,179.3436,151.38,141.5893,124.8486,90.7679,82.3761,140.1655,104.2816,50.2819
947,39.7495,58.8162,112.2538,45.6858,119.4822,196.8464,69.3966,138.5732,126.1104,47.9525,178.6539,295.3975,22.1346,64.7076,107.9997,66.472,52.5793,128.4802,58.0033,60.9787,91.6854,69.5357,74.0397,80.4385,78.84,38.8242,177.8112,109.6845,137.5577,91.9751,228.1058,117.0527,125.72,74.0069,131.0103,84.4184,60.4064,429.6009,37.086,46.6919,49.8791,81.0705,30.1773,83.2563,368.97,120.799,182.6779,152.6117,142.8137,127.7046,91.5728,82.9307,140.9571,101.4869,50.2612
948,39.8887,62.6096,116.5543,45.5287,127.6972,212.533,74.4332,146.5448,126.5007,46.4899,174.3656,316.5171,21.6738,68.4063,118.81,55.0986,50.4123,132.491,58.8694,60.8589,91.6882,73.8256,78.3347,69.8602,78.6237,37.184,185.9901,108.2465,136.0205,101.4977,218.0191,120.0055,121.066,78.2987,140.8053,82.7076,64.2106,427.4834,39.0875,46.7919,50.5276,83.4136,32.3116,80.3914,407.5532,115.6583,180.7627,151.8552,140.9919,117.7625,87.8683,91.1979,142.4512,100.2038,50.9436
949,40.6308,64.1138,120.2016,46.9757,127.2976,217.0785,79.5502,150.861,132.6279,47.5658,175.9877,324.1055,21.9583,71.349,120.6936,55.481,49.8843,135.3518,59.8912,61.2875,92.9937,75.3731,78.2874,71.8262,77.7035,37.6618,190.8438,108.3981,136.8337,104.3658,212.8002,119.7,125.2605,78.5391,146.4203,82.8914,64.937,424.2775,38.7273,47.4279,51.2819,87.8702,33.3404,81.377,425.8065,113.8139,180.5568,154.3373,144.5247,120.8196,88.4729,96.2241,143.4348,100.6311,51.0463
950,40.1687,63.1575,120.6638,46.402,117.0752,209.4371,78.4957,148.7406,133.3373,47.2077,171.4159,318.2105,21.5895,71.1477,119.0728,51.6547,48.5981,133.4,59.5684,60.3312,91.46,74.4539,76.177,69.4978,77.7131,36.9688,194.0081,108.9631,138.5647,104.4433,208.7448,118.507,125.2515,77.5311,143.3213,82.0514,63.9385,420.7879,37.9192,47.5943,50.954,89.4064,32.6043,81.4548,417.3035,111.2883,178.2054,151.5644,146.6967,118.7913,88.2471,91.8058,142.0506,98.5724,50.5565
951,39.5757,62.92,122.1736,45.6381,119.1132,204.1423,81.0682,146.8463,136.7743,45.7261,165.1382,321.402,20.8884,72.3217,120.412,51.722,49.088,136.5773,60.2184,58.9112,88.0268,76.186,76.6302,71.6174,79.1556,36.476,198.4815,109.5291,136.4691,104.6325,208.805,117.082,127.3048,77.2241,143.7597,79.2139,63.6026,420.156,38.1552,47.6739,50.6354,90.9139,32.297,84.8233,438.0764,108.1357,172.2878,149.3017,150.9614,121.4667,88.0983,92.6883,140.7047,96.8606,49.3583
952,39.5614,62.5383,123.896,45.4492,119.3432,194.7299,79.7848,146.5684,139.0588,45.6954,165.2743,319.5284,21.0668,71.6846,120.1257,54.6932,49.0315,137.2213,60.3096,59.6957,88.9553,76.6198,76.1339,73.4198,79.0514,37.3443,198.99,112.6761,135.8743,103.185,212.5022,116.1343,128.1031,76.9162,143.2363,80.0835,63.465,424.1617,38.2201,48.0465,50.734,88.4811,32.178,85.2123,434.8433,109.0275,170.2509,148.0288,152.2797,121.9108,88.9967,92.8612,140.7995,100.6561,48.6234
953,40.015,61.9576,123.7676,46.7365,121.9437,196.72,79.3122,147.5478,138.4926,46.1935,168.3227,319.9059,21.3523,71.2202,120.2006,55.3115,49.1135,137.8227,60.2106,60.4841,89.0898,76.4874,76.3552,73.5225,79.6422,37.4763,199.9697,113.0439,135.2899,102.1229,214.0347,116.2743,127.3294,77.0199,142.0626,80.7105,62.946,422.9173,37.9533,48.4326,51.7043,87.1127,32.0689,84.8071,424.3139,109.1631,171.8827,149.3984,151.6593,120.2376,88.8537,91.4925,141.3185,100.8624,48.9768
954,40.3239,61.6933,125.4825,45.9296,122.5113,199.1884,79.3561,147.3911,137.6641,46.8949,172.384,318.6811,21.6067,71.5154,121.2481,57.3985,49.3185,139.3968,61.7255,60.9537,90.1694,76.2713,75.2743,74.7404,79.412,38.3703,202.2305,114.6621,133.7222,105.6796,217.8559,116.3429,127.2381,77.2852,141.7093,81.5631,62.4465,418.8969,37.5645,48.2808,50.9932,87.692,31.828,85.4544,404.2698,110.4679,173.0562,148.925,150.7494,122.9836,89.3944,91.2195,138.4949,100.9826,49.1482
955,39.982,60.7094,125.3639,45.4393,120.8508,193.6654,79.2544,145.7061,135.618,47.0063,172.0661,316.4849,21.4058,70.9344,121.7833,57.028,49.6223,138.9494,61.456,60.2649,89.3412,75.9688,74.7031,72.8164,78.5455,38.3923,200.6986,115.8206,131.2753,104.3072,218.4635,115.2523,126.2559,77.0202,140.2422,81.0992,62.0741,414.6091,36.7045,46.717,50.1856,88.2658,31.5954,85.6179,401.9822,111.04,172.7251,146.3876,149.9279,122.9259,88.3418,89.7826,135.9778,100.9192,49.743
956,39.8374,60.4453,126.5982,44.8978,118.4206,190.8919,78.4786,145.7029,136.9988,47.1256,172.0178,318.2831,21.4884,70.2938,123.7246,57.6838,50.3844,137.6933,62.5076,59.9332,89.1878,76.2455,74.9213,72.8747,75.0197,38.6382,200.8431,118.6051,135.7582,107.5576,220.422,115.0191,126.1106,76.5813,141.3621,81.0193,62.1217,415.7342,36.6824,47.8893,50.3977,88.8898,31.5732,86.9712,404.0748,111.7169,174.0462,145.6222,149.9586,123.3516,89.4698,89.1432,136.9296,101.7649,49.9945
957,38.2955,59.0742,128.0499,44.3712,116.8616,189.3711,78.298,144.4648,140.3751,46.0813,166.9034,316.9881,20.7312,69.9696,121.2208,56.3179,50.1075,138.9028,62.8655,59.439,84.8994,75.8573,74.563,70.6932,75.8865,38.235,203.374,119.0967,134.7961,106.3077,215.0667,112.9382,124.7158,76.2194,141.1265,73.4173,61.7157,417.2306,36.3046,38.3872,50.563,87.7554,31.3271,86.8826,398.9295,109.9917,169.7145,142.8283,151.9949,121.6174,89.5574,86.434,135.7673,99.9057,49.5523
958,38.742,59.8815,128.343,44.4134,117.7846,190.6794,78.5633,144.3002,142.3679,46.5182,167.9527,302.3305,20.902,70.255,119.7419,56.1084,50.4021,138.7225,63.1895,60.2539,86.2992,76.3974,74.8686,70.6932,76.0532,38.8062,206.6772,119.7918,133.8278,106.1021,214.1743,112.9143,124.8769,66.9288,140.2542,75.0159,61.1363,417.7123,36.4986,39.0121,51.4518,88.6361,31.2038,87.3607,399.5865,111.3367,168.9355,142.8238,152.7353,121.4733,91.1272,86.6353,137.1227,100.8818,49.7271
959,39.0896,60.2404,130.0552,44.8591,118.4008,192.3728,78.6674,145.3702,144.4921,46.7523,170.4628,304.4987,21.1739,71.002,120.7821,56.7088,50.6929,139.2755,63.3477,60.6816,85.8726,76.951,75.3807,71.168,75.6586,39.1267,208.3712,120.2638,134.4469,107.5263,218.8277,113.9415,127.1159,68.4901,142.4166,75.4383,62.1504,420.077,36.771,38.8042,51.5064,88.4575,31.6368,88.1622,397.6904,112.6987,169.8419,143.7116,153.0194,123.0491,92.055,87.3713,138.5204,102.3643,50.1851
960,38.8634,59.5238,128.3678,43.8668,119.0953,190.7618,78.8582,145.292,143.4802,46.7298,170.5747,304.0877,20.8346,71.4676,120.2325,55.7328,50.8438,138.2513,63.1554,60.4264,84.6242,76.7586,74.5892,70.5895,75.3202,38.7127,207.9081,119.5764,136.1503,105.7547,216.5688,113.3353,125.7068,67.5021,143.2611,74.3204,61.7788,416.7075,36.8444,38.6382,51.0964,87.6352,31.5878,88.1207,391.4359,112.9468,169.2605,140.7324,151.4082,122.653,91.3608,87.1112,136.8017,102.4629,50.0671
961,38.7931,61.432,131.446,44.3335,124.7064,193.5254,78.2227,146.2162,144.8063,45.5361,172.8131,304.0353,20.7871,71.0228,122.3196,57.1913,50.168,138.2513,63.4824,60.5846,84.3789,77.0833,75.0024,71.2499,76.4638,39.0921,210.4778,120.1764,136.7103,105.4467,217.301,112.5694,127.6906,66.9066,141.8756,73.7754,62.2102,420.5983,36.2982,38.793,51.3245,86.652,31.8404,88.7955,389.8449,115.7716,170.4016,140.9178,157.2252,123.2187,91.4761,86.108,138.0581,103.4126,50.3685
962,38.2221,60.9747,131.013,44.1229,123.5107,193.3725,78.1589,144.9439,143.2687,44.0007,169.4727,297.0739,20.5018,71.0616,119.5078,57.7453,49.7568,135.1986,63.4048,58.7965,83.2617,76.2303,74.124,70.9824,74.8865,38.3301,211.4077,118.2707,133.264,103.1039,214.3769,111.5754,126.1204,67.2611,144.0491,72.9153,61.4305,414.4013,36.4282,38.8605,50.8819,86.2328,32.0994,87.9039,380.8467,114.1609,165.3185,140.4676,158.4965,122.9875,89.8731,82.8729,135.3883,102.3684,50.5751
963,37.6707,59.3498,134.5295,43.2655,122.108,190.8001,78.0716,142.9328,144.8499,43.7784,165.5671,295.1581,20.0556,71.0687,118.9596,58.1612,48.0209,134.8872,64.5458,57.8393,81.8585,75.7705,73.2296,71.419,74.6746,37.7129,214.4883,114.743,128.8685,100.7657,211.1819,111.2656,124.0116,66.1184,143.6101,71.7578,60.8655,410.6529,36.3708,39.0069,50.8963,86.1607,31.6853,87.2744,377.743,111.9387,160.2392,139.6669,160.6216,124.6294,88.9044,79.0242,134.2463,100.1276,49.2218
964,37.924,59.5672,133.923,43.9292,122.6404,190.0334,79.0087,143.6035,145.3609,44.0167,166.0038,297.6797,20.3762,71.202,118.2429,57.825,48.0281,133.7686,64.4307,57.0696,83.5323,76.1537,72.7796,70.8385,75.0874,38.0258,214.2723,114.7106,127.9125,102.6647,212.5651,112.0215,124.7203,67.559,144.0498,72.161,61.169,410.4674,36.0241,39.2131,51.0305,85.5592,31.619,88.2498,373.7923,112.3145,161.5914,142.205,161.1226,125.5738,89.5711,76.3893,134.7892,100.5454,49.0274
965,38.2618,60.6671,129.186,44.558,125.5333,190.857,79.5027,145.2763,143.919,43.8157,164.7417,292.9396,20.6223,71.5928,116.9859,57.034,48.371,133.9959,63.899,57.5572,82.8999,76.425,72.4272,70.5268,74.9096,38.3167,207.6292,114.6085,128.4833,104.4962,212.2011,111.9005,125.2182,67.3677,144.7745,71.8599,60.4192,413.8025,35.7413,39.4718,51.1653,85.0889,31.5669,88.045,372.3247,112.0242,164.305,142.6169,157.3477,124.0993,90.0895,76.2044,135.3153,100.9663,49.6195
966,38.4292,61.434,128.5352,44.6735,124.2532,190.8317,79.2424,144.9774,143.6118,43.8188,163.8156,291.5769,20.753,71.2142,117.3712,56.4785,47.6143,136.5524,64.0028,57.5552,83.1546,76.6488,72.2438,71.09,74.5216,38.7493,204.6354,115.043,126.3063,106.4615,207.7707,112.1221,125.116,67.6397,144.5894,72.0071,60.0505,417.2228,35.618,40.213,51.7522,83.9266,31.5173,88.5675,368.0702,112.2927,164.7919,143.2955,157.429,125.8923,89.426,77.4029,137.9427,103.711,49.948
967,38.0253,59.651,128.2072,44.7296,124.2631,187.7941,75.6952,140.8254,144.7837,43.9181,162.7913,284.1804,20.5273,69.701,112.1022,56.3241,47.9229,136.8037,64.1012,57.8203,82.9431,75.5833,72.3884,72.1611,74.5269,38.9923,202.4261,117.2552,121.4088,102.0123,205.5118,110.3842,125.9503,67.0407,140.2522,71.8589,59.5251,417.3981,34.36,39.9489,52.3843,83.4797,30.9203,88.5934,356.8959,112.8691,167.6646,141.2229,158.6034,117.3339,90.0053,75.2702,136.01,104.1479,50.8214
968,38.464,60.4244,129.1116,45.5887,125.2385,188.6286,76.8926,140.022,146.2827,44.0605,164.1081,285.665,20.61,70.9154,112.3803,56.925,48.0583,137.0923,65.9192,58.5064,89.1286,71.0518,71.5265,72.1107,75.0027,39.1242,205.3512,118.398,121.9214,101.2966,206.8058,110.6843,126.9832,66.9404,142.593,71.8638,60.0009,418.9021,35.4211,39.8858,52.9592,82.1303,30.8363,89.5779,365.3552,115.011,167.3983,142.7756,159.347,113.6214,90.4323,76.4069,136.894,104.4602,51.3588
969,39.0982,61.5955,127.9654,46.2126,131.2364,192.9428,78.6232,143.3315,145.4936,44.6246,165.6862,296.0648,20.8318,72.6934,113.7465,56.6744,48.3232,134.9163,66.2922,58.7215,91.0772,72.0958,72.7752,73.228,75.8358,39.1692,202.6392,118.6423,124.7419,101.5256,208.4013,111.968,127.6062,67.8476,146.33,73.0616,61.1886,419.7607,36.6533,40.1571,53.5134,82.9537,31.6654,90.7281,375.2105,116.3275,170.8924,145.1758,159.1258,111.8698,91.0931,77.7726,139.5014,105.1165,51.9247
970,39.2235,62.0551,128.0884,46.3271,113.8082,190.6408,78.0465,144.9595,145.1932,45.0594,169.0493,285.9336,21.108,73.2968,112.984,56.5718,48.7795,132.3759,66.8266,59.3043,89.5611,71.9811,73.1422,74.3325,75.6712,39.8049,202.8098,119.5483,123.1418,100.4018,210.8415,114.8206,129.5284,67.7529,146.1692,73.7293,61.7921,422.049,36.9362,40.6364,53.4527,82.2199,32.3589,91.8661,391.0509,117.5869,173.1011,145.2365,158.9788,112.024,91.4339,76.073,140.3584,105.891,51.0702
971,39.4309,61.9592,128.1584,46.406,110.8074,193.1386,78.8043,148.7408,146.4762,45.0175,168.5881,287.3587,21.2781,73.6771,115.0389,57.2379,48.1121,134.071,65.2879,59.6541,89.7893,72.8555,74.9776,74.0479,76.538,40.316,203.8949,120.595,126.7873,101.6255,214.1917,115.6236,129.7582,68.5874,147.674,73.3967,61.6571,425.6622,38.1997,40.6567,53.9915,83.4173,32.7452,92.1093,385.973,117.6165,175.1793,145.8855,160.8694,109.7991,92.1347,76.9433,139.4698,106.4343,51.0579
972,39.03,61.7793,127.1297,46.3552,112.9087,191.9406,77.1957,148.5977,144.8236,45.1453,168.1553,286.87,21.3319,72.7899,115.918,56.3304,48.328,133.7193,64.2551,59.7056,90.162,70.24,75.771,73.3354,76.4271,40.7519,204.5546,119.9992,125.6084,102.2006,212.5316,115.6307,127.6848,68.1345,143.5587,73.3058,61.9634,421.2894,37.5752,40.1592,53.8552,82.835,32.9255,91.2704,380.2493,117.0703,176.1481,144.5875,159.9851,102.3132,90.9418,77.7913,138.9699,105.0949,50.9847
973,38.7148,61.8568,126.1596,46.5536,115.8704,192.55,76.3912,149.8441,144.0822,45.0473,168.8652,287.2446,21.2108,72.824,117.5094,56.8481,49.422,133.5545,64.0902,60.2643,90.0913,69.0972,75.4426,74.3491,77.014,40.5795,206.1903,119.9516,129.9524,103.7029,212.782,115.587,127.3635,70.7521,142.2908,73.3773,62.3515,424.9105,37.8634,40.3754,53.9448,82.9422,32.7484,91.4616,378.6154,118.371,175.5361,143.6135,160.5653,107.4896,91.0612,76.9488,137.7419,102.6684,52.3996
974,38.3573,62.165,126.6045,46.1456,119.7104,192.6965,77.3274,149.8348,144.9075,44.8004,168.1527,287.4407,21.3854,73.5058,116.9965,56.1174,48.9226,136.4463,64.7012,60.2612,91.4714,69.7139,74.3402,74.029,76.9149,40.147,205.1135,119.5599,130.6222,103.7868,213.4279,115.9825,127.6394,72.9002,142.1861,73.6225,62.458,424.0425,37.9325,40.813,53.9201,82.8729,32.7543,92.38,381.0128,118.8192,175.5779,143.0848,162.8437,107.6347,91.3394,77.0172,137.4084,103.2091,52.4637
975,38.3799,62.68,124.8037,45.6236,116.0502,193.4467,78.035,148.6663,145.1519,44.8218,167.4,284.2478,21.4777,73.7243,116.7745,56.4064,48.7807,137.7831,65.1812,59.9108,91.8536,69.36,74.7347,73.5399,76.2665,40.1582,201.7317,119.4945,130.171,101.9245,212.986,116.2369,127.8041,73.8383,141.9284,73.3593,61.2675,422.9509,37.713,40.4705,53.6891,84.8526,32.8671,92.4101,376.2541,118.8922,175.0563,141.6908,161.9541,106.534,91.2239,77.0941,136.6916,103.0912,52.6631
976,38.1965,62.0805,124.6217,46.1086,116.6551,191.5401,79.4255,146.9688,147.334,44.1778,166.1518,283.8958,21.4957,73.5597,118.1107,56.6329,48.4795,137.7291,65.0556,59.9567,90.8974,68.6642,73.7927,73.4996,76.1172,40.1116,200.5464,118.4985,128.2143,101.7988,211.1467,115.5083,128.6021,73.4192,141.4665,72.6655,60.6888,424.4575,37.3824,40.3551,53.5151,85.2087,32.7323,92.9515,372.2211,119.345,175.0673,141.7997,162.0259,106.6714,90.6745,76.4801,136.5539,102.0459,53.1408
977,38.1325,61.6545,123.3885,46.0926,118.5345,194.3389,79.0217,146.3557,145.0034,44.1395,166.0305,283.0931,21.5083,72.6024,116.3457,58.5083,48.4682,136.7472,64.8601,59.831,91.5516,68.558,74.0487,73.6044,76.5119,40.0336,199.8566,119.6351,128.2894,100.2951,210.683,115.4275,128.4405,73.3977,141.9275,71.5618,59.679,424.909,37.4853,40.4877,53.117,84.9546,32.4829,92.1205,366.3512,119.3666,174.5549,140.8122,160.8547,106.7367,90.4997,73.8936,135.8367,101.8045,53.1038
978,38.2225,61.6858,123.8295,45.9492,122.382,193.8543,77.8323,146.1897,144.7276,44.1862,165.6833,281.7849,21.5684,72.2137,117.1201,58.1153,47.8565,136.9003,64.7531,59.038,91.6369,68.3621,73.2741,74.0049,76.0773,40.0924,200.7559,119.4395,126.9052,100.201,211.6365,115.0802,127.2451,73.2224,140.6711,71.6152,59.5849,422.475,37.426,40.8206,52.5987,84.5296,32.2871,91.7135,370.5251,120.2633,173.7516,140.4179,161.2798,106.9787,90.2396,72.0374,135.3771,101.3282,53.1438
979,38.4582,62.1918,125.773,46.1092,126.6799,198.187,78.4694,147.1513,145.4784,44.1708,166.5891,286.0753,21.8037,72.9248,118.6365,58.5719,48.0949,137.9957,65.1267,59.2881,92.9129,68.9057,73.6526,74.326,76.4308,40.2628,204.8835,119.8735,128.462,102.4774,213.5869,115.8604,128.0748,73.7769,141.1398,71.9304,59.5616,425.8292,37.4292,40.896,52.4895,84.7233,32.4343,92.262,380.025,120.6641,174.9649,141.176,162.1677,107.7112,90.955,73.8062,135.9286,102.3103,53.5683
980,38.6466,62.6919,126.3756,46.5657,126.0789,200.8266,78.8821,149.0271,145.9289,44.3873,167.4654,292.7024,21.8017,73.243,118.5575,58.7805,48.4089,139.3542,65.0806,59.1505,93.8303,69.5987,74.0591,74.5058,76.6003,40.4544,205.5738,120.1548,129.6582,103.7039,214.0687,115.807,128.9355,73.8975,142.0347,71.9314,59.9381,428.2743,37.8216,40.9579,52.6322,85.5718,32.5856,92.5769,387.2255,120.9176,177.0367,142.7643,163.0159,107.5333,91.6371,75.4535,136.9739,102.997,53.8878
981,38.2624,62.4021,125.2169,45.9494,124.5177,203.0854,78.4783,147.8484,144.7686,44.1639,166.0274,289.6334,21.6566,72.7806,117.5169,57.6461,47.6334,137.9154,64.5316,58.4069,92.9895,69.5243,72.9676,73.6489,76.1857,39.9567,205.1771,118.2619,127.8693,101.7736,211.892,115.3733,127.4879,73.2602,141.7361,71.982,59.3842,421.8185,37.153,41.0198,52.2636,83.3086,32.4778,91.8197,379.1907,120.2108,175.5764,141.6851,161.7953,106.5136,90.8366,74.8629,135.103,103.5342,53.5153
982,38.305,62.8289,124.6231,45.7258,123.0682,206.6463,79.5718,148.0175,144.9048,44.3218,166.2476,287.3184,21.7364,72.5125,116.8651,57.1474,47.8798,135.9395,64.4333,58.2986,93.6853,69.4299,72.1978,73.8735,76.5079,40.0913,203.968,118.1,128.5341,101.4752,212.3453,115.5587,128.0515,73.6171,142.0461,71.6318,59.1385,420.3743,37.507,41.0692,52.2058,82.5497,32.4826,91.8391,374.766,120.6065,175.7349,141.5467,160.9531,106.461,90.4428,74.404,134.4535,103.3712,53.5738
983,38.5541,62.6114,123.9387,45.5588,122.8276,210.1449,78.4621,146.4388,143.6473,44.4364,165.7542,284.3204,21.665,72.0409,115.7897,56.4488,47.5242,133.756,64.1602,57.9027,93.9093,68.8952,71.5923,73.8446,75.9824,40.0738,203.629,117.7237,128.217,100.1631,211.784,115.3458,128.1534,73.4429,140.8277,71.3782,58.7843,419.1962,38.2921,41.1056,52.1629,83.1055,32.4739,91.9816,368.6019,119.9534,175.3144,141.1635,160.2968,106.3419,89.9214,73.8966,134.4426,103.3233,53.5165
984,38.7473,62.3173,122.0265,46.3411,123.1179,214.9663,81.8485,150.0113,142.3732,44.3715,164.0161,289.5499,21.8123,74.0296,118.0631,57.6765,49.0232,135.0316,64.8377,58.1241,94.9563,69.4024,73.5878,74.2198,77.6918,40.0608,197.5438,117.8314,130.662,101.9289,213.1574,115.7011,129.2831,74.2312,146.6582,70.3935,60.0477,422.4604,38.9802,42.4526,52.8023,85.6999,32.8832,92.5678,379.1261,118.832,175.1282,143.2182,160.4905,106.43,90.2675,74.4636,136.0094,103.1353,53.7151
985,39.4098,63.3428,123.0107,47.147,125.8734,215.8787,84.4037,152.7582,142.5358,44.7438,165.0171,293.6458,21.991,75.2526,118.3633,59.8842,48.0948,136.8324,66.2056,59.1208,96.4257,71.1084,76.3806,76.486,78.1249,40.0272,197.1849,115.813,134.6874,103.2952,210.1159,115.6892,129.7203,74.6782,148.4801,71.3715,60.2666,428.1278,39.7454,42.9441,53.3846,86.7103,33.2148,92.9836,383.8965,120.1605,177.2045,145.4592,161.2819,108.1941,89.0945,77.0718,136.2964,104.5091,53.7761
986,39.4609,63.6114,125.1307,46.5461,138.4209,218.4043,83.4759,152.6925,144.9144,44.9486,164.5458,293.7,22.0836,74.559,118.3959,60.1515,47.8361,141.4464,65.6844,58.5034,97.0652,70.7377,76.0786,76.9069,77.8362,39.8616,200.4199,116.7317,134.0326,103.8307,211.0884,116.4549,129.0172,75.4954,146.3819,70.9135,60.2056,423.524,39.0763,42.4161,52.8197,86.2968,33.4832,92.4284,382.2297,118.9727,176.2847,145.2915,162.061,108.4143,88.7688,78.359,135.3954,104.7879,53.8559
