,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BBT,BRK.B,BLK,HRB,COF,CBOE,SCHW,CB,CINF,C,CME,CMA,DFS,ETFC,FITB,BEN,GS,HIG,HBAN,IVZ,JPM,KEY,LUK,LNC,L,MTB,MMC,MET,MCO,MS,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RF,SPGI,STT,STI,TROW,BK,TRV,TMK,USB,UNM,WFC,XL,ZION
723,154.0151,58.812,61.3458,68.0878,59.4539,103.2672,91.6489,40.4578,79.312,16.9839,37.3329,130.7822,323.5744,33.3592,72.7879,64.8586,32.3012,114.2311,58.2895,51.677,93.2669,40.9886,52.7282,28.9163,19.8269,35.0171,178.1211,42.3611,10.9014,30.7982,65.0565,12.7456,16.4587,48.9312,36.6148,120.9219,54.8538,46.7275,97.5748,31.6481,55.905,70.4499,15.9856,94.1027,44.2001,31.0089,80.0102,9.4114,94.0411,65.1577,42.3569,70.1134,40.5067,111.4085,55.718,42.8107,32.3239,54.3178,37.7818,26.8591
724,154.2053,58.4245,61.2528,68.3034,59.8768,104.7914,90.4929,39.8939,79.4261,16.9093,37.1596,130.6361,324.8427,33.3142,72.5023,64.9563,32.1221,114.8687,58.1142,51.5318,92.1748,40.8744,53.1656,28.68,19.7635,35.1586,177.2376,42.1497,10.8467,31.4119,65.3235,12.7573,16.618,48.8256,36.888,120.3958,54.4153,46.7402,98.9715,31.4732,56.4537,70.9532,15.965,94.1641,44.0109,31.0567,79.8839,9.3507,94.6743,65.4433,42.3087,70.3257,40.4345,110.7456,55.6571,42.4791,32.1773,53.9369,37.7697,26.6574
725,156.4573,59.0301,62.0133,68.6927,60.4622,106.7431,90.5171,40.2488,80.2055,17.0058,37.2746,132.3276,328.0134,33.1861,72.0898,65.4524,32.6719,116.5731,58.96,51.7888,94.0909,41.1091,53.7219,29.0084,19.9074,35.4013,179.1635,42.9185,10.9177,31.6048,65.4825,12.9129,16.7062,49.5541,37.5302,121.1064,54.6011,47.1468,98.7277,32.0232,57.6145,71.6722,16.0668,93.9361,44.5924,31.6581,81.1514,9.4129,95.4638,66.0484,42.5274,70.7011,40.7607,112.0225,56.2753,42.5449,32.5708,54.1815,38.7567,27.0129
726,161.6944,60.1743,62.9085,69.6261,61.3214,108.1519,91.1063,40.7826,80.5943,17.2356,38.1123,133.8751,337.3747,33.5047,73.5785,65.0087,33.0212,117.7716,59.3154,52.3964,90.8898,42.1309,54.6952,29.4829,20.3436,37.0652,182.0895,43.3609,11.1023,32.8372,66.5402,13.2208,17.3281,50.5158,38.2903,122.9285,55.2233,48.0156,99.9108,32.4816,58.0523,72.8103,16.2853,95.9608,45.5946,31.9497,82.653,9.6439,97.5269,67.008,43.2049,72.1931,41.2472,112.8478,57.1218,43.2905,33.2766,54.8073,39.2276,27.5679
727,162.824,60.2268,62.9923,70.2139,61.7007,108.0806,91.9559,41.0569,80.853,17.2971,38.2864,133.9176,337.1667,33.2916,73.509,65.3254,33.0951,118.1107,59.5282,52.7424,91.8192,42.3778,54.6994,29.7506,20.5158,36.9924,182.5669,43.6319,11.2077,32.9186,66.5903,13.3428,17.3091,50.7098,38.4579,123.3832,55.4886,48.338,100.1095,32.5514,58.0131,72.9671,16.3355,96.3309,45.6676,31.9796,82.7555,9.7334,97.6316,67.2215,43.4143,72.5071,41.2232,113.2223,57.2595,43.4974,33.497,54.9064,39.7206,27.8413
728,162.4735,60.2248,62.5978,69.6844,61.4152,107.5593,91.7667,41.127,80.4467,17.0884,37.9078,132.9639,339.9847,33.3737,72.8507,65.2297,32.9179,117.9709,59.7877,52.2851,91.8584,41.845,54.2293,29.4405,20.3594,36.8616,181.0282,43.3975,11.114,32.8431,66.1395,13.2202,17.0727,50.448,38.3079,122.1426,55.3567,48.1292,100.3055,32.1367,58.8702,72.6748,16.2549,95.518,45.3688,31.8559,82.2404,9.5804,97.1035,66.9489,42.9841,72.5046,41.0666,113.1643,57.0875,42.9764,33.362,54.5218,39.7182,27.5235
729,163.1909,60.9036,63.1237,70.3865,62.4453,108.7203,93.5213,41.5683,81.6788,17.2717,38.4583,133.8944,343.9931,33.6099,73.669,65.8989,33.5038,119.073,60.4201,53.0068,92.4628,42.2788,54.7365,29.8865,20.4996,37.3249,183.5361,43.9577,11.2757,33.4859,67.0517,13.3885,17.1168,50.9654,38.7479,123.7618,56.245,48.9124,101.2761,32.5319,59.5395,73.5781,16.4865,96.9414,46.1187,32.2862,83.1433,9.7435,99.5731,67.7474,43.7508,73.0644,41.7142,114.9067,57.7685,43.4092,33.705,55.2263,40.3163,27.8051
730,161.5181,60.684,63.0344,70.4211,62.7501,107.8636,93.7593,41.4722,81.7169,17.1056,38.2825,133.6247,343.3557,33.5904,73.5079,66.0587,33.4508,118.7234,60.3062,52.5066,92.333,42.1191,54.5749,29.9583,20.3147,37.3016,182.7225,44.0413,11.2159,33.5704,66.6977,13.3018,17.0998,51.0306,38.661,123.1205,56.2849,48.8914,101.6083,32.4016,59.4363,73.291,16.4169,96.4091,45.6974,32.4376,82.5031,9.6788,100.4379,66.9831,43.4676,72.6207,41.5045,114.7408,57.6867,43.1054,33.6434,55.0251,40.1807,27.5927
731,160.4997,60.0977,62.355,69.861,62.2767,106.854,92.7089,41.174,80.8671,16.9416,37.9588,132.5343,342.6676,33.3446,72.6312,65.2438,33.1319,117.3207,59.4769,52.0353,91.0969,41.9781,54.0047,29.8442,20.2068,36.9856,181.1473,43.6913,11.1065,33.4883,66.2689,13.2578,17.3035,50.5031,38.517,121.5858,55.7234,48.443,100.8213,31.9967,58.5557,72.4824,16.2372,95.693,45.2014,31.941,81.7158,9.6494,99.0876,66.6054,43.0568,71.9339,41.4211,113.3481,57.3844,42.8577,33.4462,54.5366,39.393,27.429
732,155.0509,58.7789,60.4051,67.3559,60.2833,103.709,90.2941,40.1094,78.344,16.3802,36.5681,129.7708,331.5746,32.7188,70.4078,64.0296,31.7625,113.631,57.4046,50.7155,88.3729,41.1373,52.5187,28.5514,19.4546,35.9287,175.6976,42.4739,10.6698,32.8381,63.4073,12.9304,16.9949,48.6359,37.5468,117.292,54.0966,46.8848,97.0336,31.2305,56.5268,70.2089,15.7332,92.9114,43.7639,31.0337,79.2627,9.3984,94.5101,64.7363,41.4532,69.746,39.7624,109.6294,55.9556,41.3994,32.5361,52.7451,38.1475,26.6689
733,154.4339,59.0952,60.6056,66.3242,60.6012,103.9417,90.8475,40.2123,79.8804,16.4077,36.6053,130.6591,332.5447,33.1139,69.5291,63.2193,31.8329,114.9537,57.6988,50.8702,89.1478,41.0384,52.5397,28.5848,19.5603,36.0224,174.0443,43.3251,10.7256,32.9999,63.4958,12.8717,17.039,48.9914,37.854,117.912,54.6711,46.5029,98.3064,31.1854,57.219,70.5906,15.7342,92.9904,44.0154,31.3608,79.462,9.4005,94.8162,65.0936,41.6926,70.3001,39.8231,110.3714,56.8917,41.5366,32.5555,52.8718,38.3294,26.4386
734,149.1481,58.2963,59.9109,64.7643,59.692,100.6822,89.9562,39.6145,78.5705,16.1324,36.235,131.0066,329.6568,32.9894,68.8618,62.7285,30.9417,112.9392,57.0649,50.1181,89.1864,40.5006,51.7831,28.03,19.2987,35.294,170.4928,42.2879,10.5596,32.441,62.7498,12.689,16.8173,47.1904,37.0532,116.1493,54.0661,44.5527,96.8081,30.4883,57.2534,69.1851,15.6081,91.9787,42.4157,31.063,77.1356,9.2583,94.2986,63.2998,41.1349,68.9846,38.951,109.1298,55.9356,41.1569,31.721,52.1268,37.9344,25.7266
735,140.798,57.3723,58.7811,63.8309,58.8644,97.9292,88.6192,38.7217,77.5068,15.6454,35.2783,129.5782,318.6033,32.7677,65.8226,62.8953,29.5054,111.8919,56.0259,48.2255,88.1043,40.019,51.0392,27.192,18.8459,34.3775,166.3001,41.3478,10.3038,31.5701,60.8684,12.3061,16.5462,45.5678,36.3303,112.9428,53.623,42.8926,93.1107,29.3336,57.3247,67.4106,15.3315,89.8095,40.7589,30.5876,74.5475,9.058,90.8789,60.7858,39.9416,67.3712,38.1214,106.8951,55.1061,40.3086,30.9417,50.6924,37.4459,25.1201
736,136.7044,57.0626,58.5343,63.8928,58.0465,96.3533,87.9003,38.4789,76.8336,15.4361,34.7656,129.3028,312.0021,32.4698,65.1212,62.7583,29.3025,111.1003,55.7995,47.0323,86.9548,39.5117,50.4623,26.9585,18.6029,33.8693,165.6044,41.1624,10.1793,30.7665,59.862,12.0858,16.1491,44.9705,36.119,111.548,53.4009,42.4982,90.9294,28.7684,56.2704,66.5866,15.1102,88.7925,40.5994,30.2811,73.8871,8.8929,89.8655,59.4636,39.4943,66.2632,37.5803,106.6179,54.8759,40.0992,30.6939,50.1269,36.8005,24.8566
737,134.8626,56.8257,57.9833,63.7719,57.3971,95.1281,86.2668,37.6779,77.0792,15.1812,34.5522,128.1505,307.5911,32.3438,64.6528,63.0234,28.6874,109.8677,55.737,46.4845,86.4172,38.8536,50.462,26.6943,18.2095,33.3479,164.8394,40.724,10.0714,29.7316,58.7202,11.9013,15.8289,43.0791,35.7814,109.2432,52.2574,41.5488,90.5661,28.2309,56.9193,65.7602,14.9719,88.0861,39.3753,30.5117,72.661,8.692,88.3486,58.1762,38.7296,64.9405,37.3202,106.4,54.2583,39.8186,30.2168,49.9696,35.9645,24.2713
738,135.8609,57.5196,58.2951,64.1453,57.8198,95.5983,86.7083,37.7232,77.6357,15.3148,34.7837,128.5289,311.4442,32.2411,65.3876,63.4802,29.1222,111.12,56.0413,46.8253,87.1623,38.32,50.7871,26.7165,18.1496,33.6636,165.3077,41.1431,10.0903,29.6575,58.6948,11.9394,15.6593,43.356,35.84,110.0387,52.3119,41.8781,90.9041,28.3799,57.601,65.9527,14.97,88.6236,39.514,30.5441,72.9145,8.6633,88.6427,58.9285,39.117,65.9889,37.5759,107.4135,54.5234,40.2378,30.0415,50.9855,35.8356,23.8517
739,132.8513,57.8149,58.6097,63.0978,57.7847,93.8134,86.6363,37.5474,78.4851,15.1022,34.1416,126.8755,310.8926,31.8098,64.7751,62.9846,28.1516,111.6231,55.6411,45.8514,85.2856,37.2214,50.0675,25.9474,17.6194,33.5275,160.8178,40.667,9.938,29.3317,58.1305,11.8029,15.5992,42.4405,35.5552,108.2446,52.7839,44.1159,88.3228,27.3008,56.4563,65.2175,14.6688,87.254,38.9443,30.3331,73.2569,8.434,85.6519,57.6426,38.4833,65.9826,36.9575,107.0689,54.1337,39.6627,29.6628,50.3124,35.3732,23.0908
740,132.036,57.3813,58.6909,63.2234,57.2607,94.3546,87.1745,37.5162,79.0327,14.9777,33.9877,127.6998,309.3739,32.1019,64.3016,63.1974,27.9107,111.1761,56.1798,45.3581,84.7999,36.7863,49.6418,25.7662,17.5784,33.2218,160.6833,40.2328,9.7628,29.3774,58.3988,11.781,15.7951,41.6686,35.6624,107.075,53.4109,43.4742,87.7957,27.0494,57.3261,65.7775,14.784,86.6668,38.8599,30.3073,71.9982,8.3412,84.44,57.5665,38.3825,65.5175,37.0109,107.191,53.8256,39.8358,29.3652,50.4952,35.4949,22.9394
741,127.0562,56.6142,57.8368,62.3328,55.9402,92.886,86.1639,37.4238,78.0777,14.4255,33.126,125.8671,296.2448,31.7818,62.697,63.3203,26.982,109.0541,55.053,42.6105,84.1579,35.8118,49.0263,24.9938,17.0483,32.4158,155.5975,39.1397,9.5238,28.7483,56.8279,11.4565,15.6656,40.1688,35.2874,104.2493,52.3004,42.7132,85.7196,25.9256,56.5324,63.9738,14.3627,85.8722,37.7097,29.8679,69.7607,8.1429,82.8961,54.9085,37.2361,64.7203,35.7952,104.924,52.928,38.9,28.4091,48.7978,35.3052,22.1728
742,129.28,56.5829,58.6292,62.8684,56.3765,92.9898,86.1677,37.4705,78.8448,14.2881,33.0328,127.5636,295.1442,31.9591,62.5008,64.4155,26.8386,110.6988,55.3057,42.3889,86.1283,35.2305,49.0749,24.9653,17.0097,33.0563,156.7616,39.175,9.5494,28.9042,57.1256,11.4326,15.8886,39.945,35.1579,106.4794,52.3084,42.8796,86.9179,26.3729,57.5644,64.1976,14.4984,85.9226,37.7886,29.7518,69.7799,8.1798,83.733,55.2642,37.2659,65.8019,35.9948,105.8331,52.9933,39.2665,28.2457,48.5616,35.4579,22.0852
743,123.805,55.4454,57.6902,62.1773,54.5228,90.4971,84.5709,36.5942,76.8691,13.605,32.4621,125.0282,287.4307,31.6932,60.1363,63.4287,25.0816,109.9139,54.398,40.2124,84.4145,33.5271,48.1305,23.9439,16.3021,32.4827,154.2521,37.4833,9.1772,27.9259,55.3541,11.0402,15.8069,37.7134,34.4658,104.1009,51.4145,41.7674,84.4874,25.1793,56.2275,61.2261,14.3086,83.6658,36.0065,29.6525,66.5931,7.7961,81.5226,54.3036,36.0621,64.5525,35.2861,103.7006,51.4565,38.6397,27.0573,47.4181,34.7321,21.1813
744,128.8548,55.9001,58.2373,63.1819,55.5292,91.4989,84.9067,36.8745,77.4113,13.573,32.1812,125.7101,293.0126,32.3433,61.4924,62.8146,24.8032,109.5652,54.2984,40.6656,83.343,33.6344,48.8265,24.4621,16.1227,33.6251,153.5161,38.2871,9.1372,28.6054,55.7193,11.2676,16.5333,38.7746,34.4652,103.3324,51.3376,42.8648,86.4873,25.0932,56.2373,60.0962,14.4298,84.7673,37.0539,29.677,68.46,7.9324,82.6035,54.9622,36.3847,66.2039,34.9674,102.5454,52.0178,38.906,27.8545,48.393,35.0874,21.3579
745,132.7262,57.0179,58.4894,55.7357,56.2348,92.9516,86.1738,37.5554,79.1826,13.5581,31.8539,126.8958,298.638,32.5741,61.1777,64.093,25.5341,110.2799,54.8149,41.0811,84.1335,33.7736,48.6849,24.0209,15.8866,34.0513,156.0746,38.604,9.1369,29.3039,56.7767,11.3642,16.8213,39.7278,34.8736,104.5406,52.1866,44.0263,87.9529,25.6198,57.3458,60.4811,13.9688,85.6168,37.9646,29.881,69.6591,7.9806,85.0463,55.7658,35.4612,67.0212,35.1579,102.8613,53.0079,39.339,28.1653,48.9334,35.3224,21.5729
746,129.1611,56.8216,57.8769,55.2736,55.7025,91.4334,85.834,37.0781,78.5732,13.1251,31.3987,124.9405,293.814,32.4997,59.1708,63.8123,25.4309,108.3763,54.4152,39.9034,85.1772,32.4615,47.7753,23.5134,15.1548,32.9402,152.7319,37.9276,8.9301,28.848,56.1575,11.0186,16.5043,38.8797,34.4188,102.9761,51.8161,43.3674,87.7149,25.1346,57.1691,59.4149,13.7278,83.5561,37.4186,29.7093,68.6764,7.6836,85.1996,54.6104,34.5585,65.9832,34.8534,102.3696,52.5322,38.669,27.6422,48.09,34.8849,20.6064
747,130.7022,57.4941,58.2464,55.2838,56.1178,92.3572,86.2729,37.3531,79.3008,13.2518,31.3234,125.8265,296.0485,32.7575,59.968,63.8095,25.3439,108.9409,54.9094,40.3719,86.1658,32.9237,48.3082,23.6957,15.2438,33.1196,154.5434,38.5107,7.998,29.1031,56.7956,10.9395,16.5678,39.1447,34.6226,104.6545,52.0222,43.4791,87.9837,25.4692,58.2805,59.8873,14.0134,84.0604,37.7767,29.581,69.1731,7.7803,84.4035,55.7195,34.7782,66.179,35.4425,103.2918,52.8779,38.9333,27.8788,48.2357,34.9301,21.3033
748,131.9443,57.5507,58.7019,55.108,55.1372,92.5181,85.857,37.1568,79.3334,13.4492,31.8633,125.7806,303.594,32.8061,63.3666,64.2035,25.4333,108.3666,55.0128,40.9184,86.9027,33.8023,48.8245,23.7432,15.5333,33.4164,155.198,38.751,8.3173,29.2738,57.3316,11.0359,16.2973,39.308,35.4745,107.6476,51.8305,43.4957,88.5633,25.5795,58.8211,60.4941,14.2513,85.6565,37.9297,30.3629,69.1479,7.9948,84.0045,52.9641,35.4927,66.481,35.757,103.4383,52.7366,39.3766,27.8793,48.63,34.8136,21.9949
749,129.6335,58.0889,59.099,52.8589,54.7549,85.943,86.1105,36.4645,79.5579,13.4886,32.0028,125.6301,301.3106,32.9377,62.9126,64.6774,24.9671,109.3566,55.5617,40.5575,86.9938,34.4462,45.4535,23.4984,15.639,33.4576,155.9102,38.8248,8.4543,28.7256,57.2789,11.0896,16.2332,38.6851,35.8623,108.2606,51.8007,43.6872,87.654,25.2671,58.44,59.6746,14.0745,85.2593,37.4722,30.4452,68.7338,8.093,82.5871,51.6202,36.1281,68.6725,35.4134,104.1371,52.8609,39.3334,28.1886,49.0062,35.0744,22.4714
750,132.7058,57.5375,60.3273,53.4427,56.0792,89.6334,87.3009,37.1398,80.9904,13.8583,32.392,128.8179,310.5862,33.7365,64.8278,66.1593,25.3436,112.3823,57.3369,41.7899,89.1117,34.1221,45.5185,23.3701,15.6705,34.3857,160.0027,39.865,8.4984,29.6612,58.6737,11.1037,16.474,39.108,36.838,109.4863,53.0155,44.3048,88.7332,25.573,61.3028,61.4386,14.2427,85.8698,37.9606,31.1765,69.5473,8.0565,84.5858,54.5137,36.1578,70.4064,35.8912,106.4961,54.003,39.645,28.3884,49.7765,36.071,22.4342
751,131.467,56.6535,60.448,54.0747,56.1377,88.4864,87.436,37.6959,81.0942,13.9446,32.2409,128.5552,310.3766,34.2521,64.5669,66.1506,25.235,112.7534,57.6625,42.3792,89.5906,33.5677,45.5775,23.4268,15.6641,33.5924,159.7596,39.8764,8.6046,29.1349,58.8857,11.0932,16.3987,39.1122,36.9157,108.1547,53.1922,44.1632,88.1666,25.6931,61.5306,61.3422,14.3116,85.9862,37.7002,30.3389,69.2369,7.9582,84.2978,54.6844,36.1726,69.9942,35.5155,106.758,54.1339,39.7618,28.4422,49.8749,36.2194,22.4561
752,123.5557,57.5517,60.1104,53.8448,55.4634,84.1647,86.425,37.5187,79.3845,13.3259,31.5594,126.0527,300.2206,34.0893,63.1991,65.811,24.2195,112.4239,57.018,40.6775,89.1768,33.2267,44.9511,22.6867,15.3358,32.4854,152.4898,39.1783,8.4324,27.8056,57.141,10.7903,15.9977,37.6549,36.3434,105.6644,52.3708,42.8408,85.7862,24.7071,61.8936,59.2734,14.0715,84.0791,35.1029,30.4685,67.2109,7.6606,81.8811,52.767,34.608,68.1188,34.2893,105.9541,52.9181,38.822,27.5699,49.0652,35.7641,21.6563
753,120.9536,56.9387,59.1628,53.6422,53.5535,83.6481,87.0458,38.2456,79.1152,12.8058,31.3567,125.0104,300.3026,34.0227,62.0004,64.0891,23.8812,111.9691,56.6442,39.4205,88.6699,33.5139,44.7939,22.3178,15.1926,32.2846,150.5963,38.654,8.3678,27.3685,56.4859,10.6229,16.1296,37.165,36.0839,104.7505,52.2518,41.6893,84.7962,24.0524,61.3705,58.8991,14.0499,82.7574,35.0737,30.2673,66.23,7.6459,80.2942,52.9798,34.0206,67.7963,33.9704,106.0416,52.19,38.721,26.7319,47.2346,35.4044,21.4257
754,127.8604,57.7431,61.5627,54.222,54.238,85.2633,88.6173,38.4472,78.6766,13.3095,31.9709,126.9813,311.5758,34.3533,63.533,61.7893,24.8698,112.5861,58.3868,40.8069,86.6122,34.8038,46.1224,22.9465,15.5089,33.4748,155.9368,39.41,8.6709,28.0167,58.0201,10.8739,16.4694,36.0794,36.3844,108.1766,53.9578,39.9337,86.5991,24.8359,59.8209,60.0586,14.3474,84.4733,36.2364,30.5085,66.8089,7.9294,86.1365,55.1935,34.817,69.2504,34.846,107.1365,52.4398,39.9118,27.4041,48.2086,34.7207,22.1717
755,126.4168,58.1272,63.1271,54.1522,53.2389,83.5223,91.842,38.3537,78.6194,13.0665,32.0715,126.4209,309.071,34.8524,63.4147,60.5734,24.6002,112.4297,59.8992,40.3126,88.2013,34.8768,46.1837,22.8491,15.3997,33.774,156.9649,41.0246,8.6472,27.2396,58.031,10.9061,16.0085,36.0585,36.3796,107.8638,54.4345,39.1434,83.649,24.5929,59.1225,60.229,14.3468,83.9887,36.5933,30.6875,65.8848,7.8789,85.5209,54.5814,34.5529,68.8693,34.6543,106.563,52.6817,40.1862,27.7464,48.1348,34.8519,21.8614
756,119.0375,57.5755,62.9263,52.5635,52.1578,80.2708,92.9542,37.9712,76.2444,12.2748,31.2744,125.8934,293.4964,34.4698,60.8672,59.5427,23.4521,108.8578,60.2744,37.8851,89.4672,32.6098,45.0233,21.2543,14.7806,32.5155,148.205,39.3778,8.3637,25.7965,56.1359,10.5666,15.4715,33.7472,35.8783,105.5352,54.7138,37.3145,79.2924,22.7742,59.2352,57.8574,14.2414,81.6313,35.6928,30.5632,63.3987,7.4958,82.9057,53.1301,32.7421,65.4557,33.2437,105.0142,50.9801,39.377,26.3837,46.6126,34.5596,20.7506
757,119.1053,57.6858,62.8978,52.6971,52.1985,79.4284,92.9394,37.8935,76.1407,12.2276,31.4086,126.7629,292.2822,34.2561,61.9545,61.4813,23.3765,109.9218,61.215,37.4064,92.5316,32.207,45.6992,20.8376,14.7676,32.0283,148.0272,39.73,8.4328,25.4809,55.8804,10.5925,15.0227,33.422,36.2713,107.198,55.0543,36.8564,79.5158,22.8138,61.3699,57.566,14.5577,81.8027,35.6115,30.8034,62.7689,7.5644,83.5595,53.3195,32.8812,65.8912,33.3917,105.6227,50.9777,39.1173,25.9074,46.3375,34.7848,20.6424
758,121.6573,58.0381,63.3168,52.7029,52.9939,80.5915,93.699,38.1188,67.0709,12.1848,31.5071,127.8167,300.2836,34.3249,63.0908,62.2033,23.1835,111.6873,61.4072,38.0522,91.8735,32.4463,45.8813,21.0598,14.8529,32.734,149.4967,40.0541,8.4293,26.3889,56.3443,10.5947,15.0625,34.5514,36.5291,106.6819,55.959,37.2989,80.9987,23.1659,61.2601,57.6552,14.3819,82.3661,36.4014,31.1093,64.4888,7.614,85.4171,54.1884,33.2295,67.218,33.8557,106.4934,51.2821,39.6038,26.1975,46.6428,34.1355,21.0059
759,117.929,55.7796,62.2421,51.0602,50.8586,76.7629,92.1418,37.6821,66.9985,11.2267,30.2885,124.7653,293.2086,33.1192,59.7552,62.3334,21.919,110.5181,60.4512,35.2379,89.2578,31.0299,43.3641,20.1307,14.0606,31.4425,141.6869,38.6825,8.0375,25.3047,53.2891,10.0077,14.572,31.1666,35.4889,101.2886,54.8905,35.3072,78.7999,21.6669,59.8861,54.8994,13.848,78.5764,34.3928,30.3502,58.3045,7.1122,82.5825,52.223,31.5721,65.3556,32.6762,103.751,48.8736,37.5037,24.2847,45.0846,33.294,19.9231
760,123.8001,57.082,63.9307,52.3084,53.0283,79.1234,94.0716,38.3931,67.3223,11.7107,31.3672,127.541,304.4089,33.6422,61.8508,62.5849,22.6537,113.6378,61.6498,37.0536,90.5603,32.6027,44.1943,20.9496,14.6612,32.3475,145.1863,40.4108,8.3521,26.355,56.7072,10.3825,14.7581,32.4609,35.7982,105.267,55.9119,36.9922,81.293,22.7777,60.9265,55.9636,14.3116,80.5634,35.2181,31.1803,61.4839,7.4117,84.9916,54.3375,33.0792,67.09,33.6036,106.564,49.8561,38.7102,25.109,46.8982,34.4187,20.8418
761,126.7111,58.0387,64.3239,53.0662,52.233,82.3779,94.3078,38.9607,67.0715,12.2405,32.4257,128.6383,313.0186,34.266,64.1205,62.2679,23.4719,115.3539,61.9877,38.7686,90.7668,33.9436,45.4727,21.842,15.4775,33.5726,148.8614,41.091,8.7311,26.6567,58.2173,10.8583,14.8534,33.7526,36.3779,108.6836,56.4907,37.9789,83.7112,23.6333,61.5771,58.1735,14.777,82.8859,36.1666,31.604,63.2003,7.7936,87.232,56.5098,34.281,68.3319,34.5705,107.2213,50.8315,40.0619,26.2905,48.0794,34.7244,21.5572
762,130.8801,59.1202,65.0268,53.6311,52.9128,84.8372,95.1774,39.3547,69.2056,12.5714,32.91,129.7181,319.561,34.8145,65.4403,61.9279,24.4382,116.7475,62.4767,39.8966,91.3827,34.1521,46.5538,22.3921,15.5528,34.3531,150.9863,41.8586,8.8318,27.4922,58.8116,10.9854,15.0638,35.7179,37.3195,109.2488,57.1696,39.2142,85.323,24.3448,62.7102,59.7362,14.7164,84.2247,37.4711,31.9722,66.1464,7.8775,88.9406,56.9558,34.6334,70.159,35.047,108.909,52.2161,40.3483,27.4824,48.2853,34.2892,21.8664
763,129.2203,59.1322,64.4309,53.9507,51.9281,84.4788,94.554,39.5372,68.5624,12.2999,32.414,131.26,316.6752,34.3351,65.9301,62.0978,24.1143,116.4018,62.4424,39.0276,91.4406,34.1703,46.3526,22.0834,15.1982,34.5557,148.4377,41.7705,8.5443,27.1063,57.8499,10.6929,14.9903,35.8013,37.2994,106.3889,57.3757,39.1776,85.609,24.0387,62.9018,59.1437,14.5541,82.9654,37.2232,31.96,66.0324,7.6454,87.6396,55.595,33.9429,69.4311,34.6295,108.9168,52.1449,39.5917,27.3667,47.7425,34.1013,21.3233
764,128.4957,59.0978,64.0701,54.6254,51.597,82.7362,93.5397,39.3787,70.0225,12.1052,32.2383,130.8848,312.3208,33.9415,65.5249,62.7199,24.4032,115.8323,62.5474,38.7479,93.1386,34.3013,46.0713,22.3466,15.1892,34.0609,146.789,41.7233,8.5551,26.3366,57.7234,10.6834,14.7702,35.7048,36.993,106.5187,57.2719,38.9082,85.4514,23.9654,62.7809,59.0799,14.64,82.5511,36.7374,31.9181,64.7898,7.6475,87.6664,56.1296,33.9768,68.7369,34.7373,108.2149,51.7791,39.4602,27.2971,47.8913,34.2492,21.3118
765,134.3803,59.7103,64.3658,55.4043,52.0221,84.5108,93.8093,39.8717,70.6363,12.4645,32.8678,131.9723,315.7842,34.0391,67.4237,62.4347,24.6161,116.7655,63.0427,39.5859,92.2931,35.5141,47.1305,22.7614,15.5882,34.9617,148.9443,42.3597,8.8179,27.0631,58.614,10.8652,15.0574,36.6938,37.3976,109.1067,57.5891,39.2814,87.8314,24.4948,63.5699,60.7944,14.822,84.2506,37.2648,31.9966,66.0544,7.8609,89.3838,56.6261,34.7615,69.6956,35.4271,109.235,52.4143,40.2016,27.9629,49.1421,34.3257,22.0625
766,130.7389,59.4974,63.8197,55.2949,51.2027,83.5643,94.1874,39.6709,70.3243,12.1927,32.1582,131.1655,309.8751,33.6678,65.8557,63.62,24.1625,116.005,62.8004,38.3524,91.941,34.1416,46.4663,22.6604,15.1523,34.9927,145.1471,41.8359,8.6328,26.4751,56.4434,10.6635,14.8799,35.8971,36.5945,106.2038,57.272,38.3371,87.2472,23.8486,63.443,59.6522,14.6964,82.6377,37.0111,31.9668,64.6919,7.6011,87.4439,55.7618,33.8908,68.8331,35.0144,108.1193,51.8224,39.0544,27.7786,48.2308,34.2316,21.3983
767,127.4277,59.1731,63.5038,54.2918,50.6168,82.4868,94.2399,39.3376,70.409,11.8872,31.6286,130.1152,303.1986,33.2181,64.5801,63.5207,23.4431,115.5937,62.6185,37.3551,91.8219,33.31,46.1524,22.2845,14.8472,34.3432,143.2237,41.4946,8.4821,25.8816,55.2106,10.4143,14.504,35.0098,36.0235,104.0218,57.1073,38.012,85.6045,23.1465,63.0669,57.7329,14.4574,81.5474,36.5065,31.6823,63.694,7.3287,87.3308,53.5679,32.9461,67.8475,34.4265,107.7203,50.1335,37.9417,27.3833,47.0835,34.246,20.3975
