,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,KMX,CCL,CBS,CHTR,CMG,CMCSA,DHI,DRI,DLPH,DISCA,DISCK,DG,DLTR,EXPE,FL,F,GPS,GRMN,GM,GPC,GT,HBI,HOG,HAS,HD,IPG,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,KORS,MHK,NWL,NKE,JWN,ORLY,OMC,RL,PCLN,PHM,PVH,ROST,RCL,SNI,SIG,SNA,SWK,SBUX,TGT,TGNA,DIS,TIF,TWX,TJX,TSCO,TRIP,ULTA,UAA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
507,162.7293,374.354,63.7711,618.7911,78.1039,38.1346,57.8668,65.5704,43.9662,56.8583,175.4335,671.8319,28.7873,26.8807,60.8726,78.0563,30.5267,29.5461,67.8571,76.5243,78.3545,53.4672,16.1804,41.2558,54.3837,37.5833,96.4404,26.0838,29.2342,62.9305,61.5325,110.3221,20.7424,69.6408,93.6525,43.7613,48.3924,27.1194,71.5068,64.8381,76.9265,26.8944,93.9195,71.0766,168.1131,38.4693,45.7322,79.1654,207.3168,75.3528,135.1132,1059.94,22.5103,103.4209,47.5481,76.7899,73.5258,119.9317,142.5507,96.4908,45.5042,76.3179,34.2335,101.6103,88.1825,80.8771,68.3638,82.6593,68.16,136.0865,36.8617,37.5342,69.8824,67.1069,207.4097,88.5865,151.2788,74.0043
508,153.5366,376.5459,63.4464,618.2963,78.1425,38.8948,60.5609,66.3779,44.4868,57.0868,176.7979,669.9534,29.1088,27.199,61.1286,78.0525,30.3915,29.5135,67.6485,75.8624,89.3967,53.9396,16.3728,41.5474,55.7049,37.9908,96.6739,26.2174,29.4577,62.7947,61.9185,111.5224,21.1437,69.1135,94.2894,44.5321,48.9639,27.1678,71.9713,64.5631,78.6172,27.2883,94.8219,71.6636,171.3449,39.0879,46.0742,79.1688,206.8334,76.4561,135.523,1091.14,22.7495,105.2376,47.6007,76.5933,72.0043,119.7945,144.238,97.0638,45.6471,76.5261,34.7892,103.17,88.1638,82.5943,68.5858,82.9005,81.4736,135.6002,36.9418,38.108,70.9964,67.6273,211.7724,89.5346,153.859,74.5051
509,150.5499,380.998,63.5512,616.5952,77.937,38.9806,60.0416,67.3042,43.5943,59.6391,177.4575,673.8409,29.5338,27.1302,61.4092,78.3158,31.0813,30.0916,68.4937,76.2891,89.3007,54.0239,16.2841,41.2637,56.1543,37.6206,97.0912,26.0654,29.7034,63.6172,62.7796,111.8129,21.8761,68.1807,94.1407,44.7584,48.8913,27.1156,72.0496,64.3209,79.0521,27.5775,95.3879,72.8976,172.2922,39.3932,46.075,79.4004,205.5346,77.3932,135.599,1102.45,22.7168,106.2503,47.9062,75.2323,73.0177,120.0676,145.2643,98.1076,45.6575,76.0671,34.7667,104.0695,89.2996,83.7375,69.0013,84.0824,83.3294,135.5826,36.9729,38.3159,74.8314,68.6206,213.2531,90.601,158.7783,74.5931
510,150.3248,375.3411,63.2931,616.0602,77.448,39.1317,60.4602,67.64,43.3397,59.7611,175.7437,672.385,29.3686,27.163,61.4863,78.4795,30.9866,30.1273,69.636,76.6849,89.2744,53.5379,16.1358,40.8475,56.3871,37.2598,97.0427,26.6611,29.5879,64.2107,62.4443,111.6726,22.2877,68.6154,93.1297,44.6429,48.9941,27.3801,72.1717,63.2338,80.7716,27.0077,94.5437,72.9454,171.1557,39.8763,46.066,78.9256,205.5693,77.2851,135.7836,1121.6,22.763,106.272,48.2758,74.9593,73.0581,119.8954,145.1221,98.1953,45.9421,76.3179,34.7799,103.9769,89.4122,83.8352,68.6497,84.2784,84.3708,135.768,36.6622,38.1858,75.3505,69.1841,213.588,90.444,157.1848,75.5836
511,150.8622,374.4782,62.3582,615.544,76.9267,39.0219,60.0986,67.4372,43.8513,59.904,175.0683,672.4988,29.1329,27.1193,62.0888,78.2726,30.79,29.9547,70.0679,76.8647,89.0795,53.787,16.2234,40.7091,51.4579,37.2853,95.4623,27.2379,29.5935,63.5694,62.0859,111.6549,22.3079,68.6535,90.3341,44.5985,48.9902,27.2778,72.4684,63.5706,80.8861,26.7864,94.3336,70.5133,171.1698,40.1397,46.4259,78.1405,205.4144,77.4034,136.5559,1122.54,22.6499,106.9606,48.2907,75.3646,72.8874,119.9615,144.968,98.4502,46.4036,77.013,34.6498,103.9149,89.3611,83.4751,67.868,84.6835,84.9907,135.9747,36.8573,38.0007,75.3619,68.5422,212.6282,91.0282,158.3627,76.2983
512,153.4176,379.2963,62.2588,617.0419,76.1717,39.2308,60.46,68.137,43.9469,59.6622,173.7956,675.6213,28.9608,27.381,62.3519,79.336,31.3152,30.2714,71.0234,77.0499,90.8944,55.0397,16.3922,41.0054,50.8896,37.3697,95.8389,27.4172,29.6038,63.2884,61.8373,111.2736,22.3197,68.5722,90.0721,44.425,49.3266,27.3114,72.4375,63.2697,83.4013,25.9636,94.0891,70.0115,173.2763,39.9132,46.9418,77.386,205.3435,77.7088,137.0781,1212.39,22.776,108.818,48.4439,77.1305,72.8875,119.9543,145.4082,98.2459,46.655,76.7276,34.5058,103.8685,88.8376,83.8495,67.8703,85.6883,88.1931,137.8613,36.9202,37.926,74.8056,69.0767,212.1376,91.5058,158.4338,76.4746
513,153.6438,380.463,62.1793,620.0937,76.6392,39.1349,60.8329,67.6243,43.1896,59.4318,174.8245,672.3156,29.0304,27.1847,62.2842,78.7579,30.1527,29.2081,71.1507,77.1852,91.5605,55.1824,16.3895,41.0484,49.6926,37.5298,95.9806,27.5239,30.1888,63.3148,61.2571,111.3574,22.3067,69.0473,90.4087,44.5339,49.02,27.2612,72.8663,63.086,82.8415,25.6561,94.0565,68.9859,183.504,39.8341,47.2454,79.9945,205.1109,77.6031,138.8793,1222.86,22.6818,109.5168,48.8068,76.0482,73.1683,119.9178,145.3304,98.6881,46.6598,76.4274,34.4885,103.9528,89.8461,84.0937,68.2764,87.2841,88.0723,137.5068,37.356,38.1602,75.3075,69.369,212.5515,91.6014,157.6935,77.0426
514,155.8949,380.6373,62.4905,631.7185,76.6817,38.8757,61.1262,67.5781,43.487,59.5695,175.6994,672.764,29.1016,27.0931,62.4743,79.1093,32.7996,30.853,71.586,77.8221,94.4625,55.7973,16.3847,40.5264,49.1735,37.5936,96.2489,27.1951,30.5357,62.5458,61.8963,112.2723,22.443,69.9119,91.4006,44.8872,48.8369,27.336,73.6321,63.8912,82.7604,25.4461,94.2006,69.8791,183.4562,39.9205,47.379,81.0347,207.3369,77.8018,138.6769,1208.97,22.5641,110.386,49.191,76.6026,74.1239,119.931,145.6113,98.643,46.7227,76.6767,34.8258,104.8693,89.8004,83.8675,68.475,88.2859,88.7852,137.7673,37.9535,38.5274,76.0902,69.8625,212.9957,91.8781,154.4012,77.6357
515,156.4062,378.6108,62.0689,636.5966,76.1638,38.3648,61.128,67.035,43.5267,59.5565,177.3238,669.4263,29.5707,27.578,63.3116,79.0501,32.9079,30.8009,71.5862,77.5289,94.2627,55.7555,16.3477,39.9428,49.4169,37.7749,96.4647,27.2352,30.5976,62.2251,61.9866,116.4043,22.3917,69.784,91.2881,45.2595,50.0668,27.208,74.5385,62.2957,82.3644,25.2752,94.9621,68.9209,183.3371,39.8387,47.6477,80.6443,207.6061,77.9977,138.3826,1211.35,23.0809,111.5632,49.2697,76.3761,74.4662,119.6435,146.6793,99.826,46.7424,76.5857,35.1017,104.7018,89.4944,83.9242,67.556,89.3188,88.6385,137.5215,37.9227,38.2374,76.3878,70.5142,214.2262,91.4309,147.8601,77.6235
516,156.0642,384.2021,62.0616,637.3593,74.9576,38.3631,61.5527,67.8917,43.8289,59.6959,180.5726,675.0089,29.7647,27.5781,64.1512,79.4767,33.0742,31.2726,72.7785,79.5695,94.5427,55.8565,16.5212,40.2317,49.5133,37.8142,96.8704,27.1293,31.3302,62.9868,62.3039,116.3865,22.5025,70.7837,92.2375,45.3353,49.9219,27.7683,74.2708,63.4547,82.3499,25.6673,97.6918,68.6391,185.3629,39.5682,48.3969,81.0283,208.3542,78.8983,138.5827,1242.07,23.0294,111.313,48.9849,77.6885,74.6086,119.5444,147.8018,99.488,47.0831,77.0497,35.2263,105.4903,89.7614,82.9226,68.4917,89.9024,88.9937,139.1157,38.3744,38.7523,77.55,70.2826,214.4,92.1205,142.6796,78.55
517,155.8414,386.2276,61.6139,642.3008,73.7278,37.6726,61.4646,67.7986,43.8075,59.2835,181.6939,672.2205,29.5322,27.221,64.3223,79.3129,32.5231,31.0198,72.2199,79.0447,93.464,55.8661,16.4551,40.2607,49.4818,37.7863,96.5056,27.3734,32.0042,63.7218,62.3834,115.5017,22.4108,71.6864,91.6473,45.1253,49.1119,24.246,74.061,63.2544,82.9972,26.0942,99.1975,68.2114,185.9335,39.6012,48.4558,80.9846,209.1491,80.1053,138.2142,1248.06,22.6604,108.9357,49.4261,76.9878,73.3394,119.2459,147.2126,98.7189,47.2725,77.053,35.7098,104.7361,89.0923,82.6099,68.3887,89.1875,89.9314,140.3527,38.4867,38.4897,77.0011,69.5198,212.6997,91.766,143.66,79.0999
518,155.1811,381.9663,61.5013,644.3574,74.6545,37.9461,61.4887,67.3069,44.0409,59.1489,180.584,668.3864,29.6553,27.3613,64.182,78.9839,32.3999,30.7322,72.6156,79.3168,92.158,56.1028,16.3314,41.6935,49.6368,37.3189,96.1973,26.8504,31.933,63.7963,62.3164,114.946,22.3386,73.8864,91.8025,45.1626,49.2619,24.6149,74.1611,63.7059,83.0747,26.2806,98.9084,67.8097,185.0506,39.3984,48.5538,80.7962,208.5625,79.6542,137.2093,1238.36,22.6226,106.9297,52.5643,76.4795,72.3653,119.7354,147.1682,98.4353,46.913,76.9814,35.5325,104.3644,88.3255,81.9477,68.669,88.3319,89.4748,141.4034,38.4561,39.2197,76.7398,69.9636,212.4807,91.7349,142.6647,81.2931
519,154.5881,384.2676,62.4557,645.3853,75.5224,38.5507,62.9106,67.7335,45.057,60.8381,185.2088,668.1348,29.9137,27.2444,64.3324,79.9708,32.4549,30.8239,73.0381,79.9408,91.9103,56.1248,16.5129,41.2847,50.3559,37.5837,96.8373,27.2439,32.1711,64.8447,63.0779,116.2957,22.5235,73.8098,92.3152,45.7123,49.0564,24.6949,74.9575,63.9526,84.566,26.6178,100.0738,68.0448,186.3719,39.6223,49.231,80.4344,211.2371,80.5029,137.8801,1252.05,22.502,107.0978,52.9765,78.403,72.5402,122.0544,148.049,98.6066,47.0377,77.6021,35.8013,105.731,90.2921,82.6819,69.3927,89.0119,90.695,142.7599,38.5394,39.0212,77.0996,70.6141,215.3863,93.7374,143.3979,81.4446
520,154.3931,383.9309,61.9929,657.2919,74.9797,39.1654,62.8841,67.299,44.7847,62.5973,186.2757,667.8407,29.9018,26.6775,63.8782,79.6943,33.5814,32.0229,71.6587,79.2196,90.8457,56.3072,16.1574,41.9398,49.8643,37.6305,95.412,27.0028,31.9389,64.2809,62.7458,115.5572,22.4151,74.2573,91.346,45.6717,48.4677,24.8527,74.7731,63.3894,84.0139,26.8972,99.9249,67.8745,185.2748,39.3952,48.8551,80.0412,212.1099,80.0002,136.3356,1243.08,21.7451,105.3017,52.7498,79.5222,73.6031,121.0703,147.6538,98.2971,46.9046,76.7384,35.5894,105.9665,88.7727,83.0076,68.5301,86.8523,89.9335,142.3081,38.2004,38.7103,76.6898,71.3918,213.758,92.9937,141.5325,80.9501
521,151.4452,384.5229,61.9141,650.9871,74.5027,39.6279,62.3727,64.9316,44.4996,62.2047,185.0853,662.7159,30.0589,26.7734,63.1211,80.5226,33.5996,32.1106,71.933,79.0098,90.2956,57.1209,16.0215,42.02,49.266,37.4879,94.3037,26.5953,32.2262,62.8598,62.4914,114.9996,22.4044,74.3068,91.4567,45.2366,48.8437,24.2154,74.2317,62.9605,83.095,26.4303,99.8913,67.7186,183.8757,39.1712,48.703,79.8456,208.7544,79.0752,135.1188,1229.57,22.0387,105.7017,52.569,79.777,73.3536,120.1798,147.0117,97.3666,46.452,78.0227,34.8073,105.3693,86.9644,83.0234,68.2874,85.157,89.3787,140.0379,37.8287,38.8356,76.5,70.5784,211.5636,91.649,137.51,80.4789
522,152.3626,387.0294,61.5702,650.4017,74.5647,39.6269,62.2827,64.6662,45.4142,61.7626,184.1827,669.4318,30.1001,27.0157,64.1106,80.2017,33.5936,32.168,71.7749,79.4412,91.6026,57.0027,16.1469,41.5327,50.3414,37.6797,94.2597,26.2453,32.2282,62.9282,62.506,115.7677,22.124,73.9308,91.5977,45.6877,49.2152,24.0319,74.6625,63.1014,83.1254,26.1286,99.0262,66.8374,185.4656,39.2775,49.1617,80.8933,208.262,78.2854,134.5515,1232.25,22.1908,105.6231,52.646,81.4848,73.5571,119.4633,147.3738,97.4751,46.8363,78.0885,34.8028,105.2068,87.0506,83.4454,68.7249,85.4188,87.8692,140.9449,37.9521,38.8848,76.2219,70.3934,211.2361,91.6144,137.9819,80.5204
523,149.9647,382.2957,60.6284,647.9727,73.7949,39.9137,60.9648,63.4334,44.5334,60.9851,183.2273,661.5478,30.1365,26.3987,62.9885,79.2399,33.0993,31.7315,71.4115,79.743,90.6835,59.3412,16.0175,40.8501,49.8241,36.9991,93.0175,25.907,32.1099,62.7098,61.7105,114.8001,21.7716,73.5255,90.6047,45.2032,47.982,23.9788,73.6634,62.9848,81.9191,25.698,97.6559,66.4385,181.8481,38.7169,48.6619,81.0647,205.2004,77.2327,132.5032,1218.75,21.4247,103.3955,52.3634,79.7121,73.2576,120.2192,145.7101,95.9869,46.1974,77.238,34.5806,103.9981,85.5739,83.9593,68.2478,84.8504,86.1603,139.5749,37.5923,39.0144,74.7754,70.473,205.0202,90.1404,136.6907,79.3131
524,148.3725,377.2924,60.4994,648.6002,74.4106,39.7083,60.7907,63.0979,44.8673,60.1321,183.6767,658.2004,30.2526,26.2513,63.3507,78.8415,32.8854,31.5908,71.5226,79.6232,90.4544,60.8381,16.0464,40.721,49.4689,37.5757,93.8013,25.9631,32.263,62.5311,61.9571,115.1687,21.7699,73.6353,91.16,44.9657,47.7938,23.7486,74.0434,62.6999,82.1418,25.5455,97.8051,64.1692,182.0551,38.6959,48.6922,80.3242,205.5368,77.4858,132.3119,1213.37,21.4441,102.358,52.6046,78.8242,73.3651,119.3923,146.3755,97.1803,46.3597,78.2363,34.7293,104.8993,84.2549,84.8691,68.2221,85.1916,86.0317,140.6292,37.7253,39.3267,74.9326,71.1167,204.6523,90.2741,132.6822,79.5767
525,146.2152,371.0301,60.0412,643.9495,74.2675,39.7518,59.6587,62.3647,44.2702,59.592,181.3129,655.5015,29.518,25.9846,62.5971,77.6333,32.4374,31.167,71.1599,79.4381,89.5216,60.6041,15.7489,40.8085,49.4824,37.5262,92.7367,25.4598,32.1072,62.3052,61.2705,113.1384,21.6747,73.7311,90.6937,44.5755,47.4839,23.9397,73.3776,62.9001,81.2928,25.1437,96.6361,64.5776,180.8517,38.0271,48.3053,79.5822,203.3985,76.7541,130.6296,1193.26,21.128,100.1451,52.4344,77.7747,72.4099,117.3277,143.9747,96.3055,46.1598,77.8228,34.2431,103.4688,83.2911,83.7388,67.7703,84.3096,84.398,140.1943,37.3713,43.2982,74.1899,70.243,202.9812,89.4362,130.7447,78.2144
526,146.9996,369.415,60.622,645.1362,74.123,40.35,58.9293,62.1811,43.9391,59.6025,182.2022,663.8747,29.1595,26.0465,61.9986,77.1727,32.4103,31.3106,71.5562,79.4264,89.1817,60.9258,15.7748,40.8838,49.613,37.8956,92.3643,25.0638,32.1902,62.3547,60.9743,113.2168,21.3863,73.919,90.2905,44.1363,47.4143,24.037,73.2402,62.4508,81.2602,24.7213,95.747,65.2161,179.481,37.8264,47.9192,79.4151,204.584,76.5173,128.5867,1184.11,21.1982,98.1857,52.6082,76.983,72.1578,119.162,142.395,95.2831,45.9401,77.8817,34.6879,103.2809,83.9928,83.062,67.3324,84.7869,83.7094,141.6279,37.3889,44.6713,73.0671,69.1733,197.7939,89.1615,127.1465,76.9301
527,148.9993,373.0991,61.945,652.9933,74.7531,40.8103,59.7302,62.5742,44.9915,61.2095,191.5116,668.1956,29.5079,26.4883,62.9754,77.9382,32.1138,31.0872,73.7588,80.6051,90.6937,61.4375,16.0975,41.1824,48.7621,38.243,94.3624,25.5433,32.373,61.1056,61.3918,115.5412,21.5473,74.3599,91.8343,44.084,48.3466,24.5012,74.5356,63.0662,82.6441,25.6096,96.0131,64.9761,180.3987,38.2926,48.262,80.0628,208.6634,77.3603,129.6812,1184.97,21.35,97.9314,52.887,77.9214,72.4745,122.2146,143.7663,96.276,46.4716,79.0081,35.7523,106.035,86.2872,84.3783,68.3356,86.7209,84.0038,144.4297,38.0981,44.0071,73.0542,69.5498,199.3834,89.7873,126.2932,77.4776
528,148.5373,369.6278,61.5478,651.9881,74.9974,40.5363,58.6969,63.0998,45.0972,61.0521,191.1368,673.2121,29.483,26.3492,63.2306,76.9105,31.9289,30.8171,74.3932,81.703,91.0029,61.24,16.1617,41.0968,48.1793,38.0188,94.0932,25.1769,32.4625,58.7728,60.6949,114.7801,21.4723,74.1068,91.1625,45.0808,48.055,24.359,74.2428,63.124,82.0688,25.0297,96.1612,65.0157,178.1051,38.3746,47.9689,80.148,209.3242,76.9144,129.5943,1163.9,21.1129,97.682,52.9548,77.7112,71.72,123.0874,142.5276,95.8982,46.6069,79.1234,35.3799,106.2503,85.406,83.9524,67.9215,86.3853,82.6011,151.1172,38.0323,44.748,72.9755,68.2203,197.6669,89.3821,126.8792,77.3479
529,150.5748,371.5192,62.5532,663.4096,76.5943,41.5017,59.9629,64.1427,46.1734,61.8604,190.9238,679.1454,29.8071,26.6668,64.492,78.1305,32.3564,31.269,75.2376,83.2643,92.7094,61.0555,16.4096,41.3173,48.4038,38.4514,95.8931,25.3419,33.5187,59.1528,61.3924,116.1732,21.8152,74.3655,92.0731,45.8999,48.45,24.6285,75.2846,64.0153,83.3527,24.9954,97.1377,64.5178,179.5016,38.9593,48.1988,79.9469,214.0531,77.9224,129.7739,1158.87,21.0839,95.3263,53.4251,78.772,72.3602,125.6215,144.0314,94.5631,47.0775,80.4422,36.0527,107.2474,85.9675,85.3008,68.599,87.8797,83.0044,150.1297,38.4828,44.7018,73.1026,69.175,198.8083,90.4643,124.8803,78.0587
530,150.4059,372.0128,62.3398,662.6275,76.3585,41.649,59.6192,64.5253,45.7214,61.6896,188.6189,673.7643,29.4874,26.3709,65.1557,78.1708,32.0421,31.0082,74.8913,83.4081,92.4548,61.3018,16.4186,41.2003,48.3475,38.2959,94.8828,25.0849,33.8649,59.6256,61.3807,115.6853,21.694,74.32,91.509,45.6632,48.0337,24.5785,74.7954,64.0059,82.5795,24.5198,96.4243,64.7336,177.876,38.8093,48.1129,80.2076,213.9652,77.2749,129.2149,1152.03,20.8663,96.6961,53.2111,77.6757,71.6539,125.2436,143.8747,94.6046,47.0984,81.0287,36.2896,106.8424,85.0122,85.6031,68.4372,87.7625,83.2177,150.6975,39.2148,44.365,72.9702,68.807,196.9162,90.2056,125.5761,78.0363
531,148.4907,371.2024,62.5821,664.1448,75.6244,41.4108,59.905,65.1352,46.234,62.6328,188.7784,667.764,29.3847,26.8673,65.123,78.5985,31.4455,30.5251,75.237,83.5855,93.5818,60.8002,16.286,41.9081,48.43,38.1828,94.4721,25.8076,34.1647,60.3215,61.1359,115.1492,21.698,74.4728,91.4268,45.8577,48.2861,24.4161,73.6816,64.1334,82.5224,23.9343,96.4362,65.8355,179.4824,39.0842,48.3736,80.092,212.3697,77.4896,131.3993,1167.33,21.1897,100.108,52.7277,78.0325,70.4777,124.9581,144.1976,95.5722,47.4946,80.7446,36.5124,107.1521,84.7346,86.4717,67.5437,87.498,83.862,150.3059,39.7279,45.0004,73.2544,68.429,194.8928,89.8622,122.3526,78.501
532,148.4651,374.1525,63.2142,665.567,75.6059,41.59,60.068,65.5484,46.5948,62.6661,188.584,678.1953,29.3805,27.0299,65.1705,78.9252,31.487,30.4408,75.2456,83.5453,94.4809,61.9856,16.3568,42.6771,48.1728,38.5858,95.4461,25.3296,34.0741,61.1352,61.0022,115.4745,21.88,75.4318,92.8245,46.1086,48.6879,24.2617,74.5454,64.936,83.9851,23.7666,96.3099,66.6619,179.5957,39.168,49.0089,80.973,214.4696,78.0066,132.5242,1174.55,21.3812,101.3956,53.2421,79.5907,70.1646,125.6519,144.5358,95.8713,48.9285,80.5788,36.2995,107.5491,85.9225,86.7436,68.0533,88.0441,83.8479,152.1285,40.3143,46.3694,73.9387,68.8051,195.0295,91.1539,128.0552,78.8048
533,151.1391,377.8717,63.4182,665.4785,75.1887,40.83,60.6808,66.3676,46.9543,63.268,189.1241,686.1829,29.641,27.4163,66.7753,79.8969,32.2481,31.1864,75.8947,83.8306,95.4729,62.8309,16.462,43.1395,49.1473,38.8071,95.9369,25.5966,34.2146,61.8323,61.0871,116.9705,22.0691,75.8516,93.3681,46.3268,49.8008,24.3887,75.1671,65.7545,84.1756,23.9419,96.9785,66.4529,181.4983,39.7202,51.2916,82.0054,215.7951,78.4784,133.165,1185.68,21.8344,102.4008,53.739,80.0318,71.2704,126.2045,144.2912,96.5431,48.9218,81.313,36.4599,108.3505,83.5243,87.6927,69.198,88.9651,85.7789,151.978,40.8033,46.9958,74.9948,69.6378,196.8332,92.0251,131.1494,79.3949
534,150.3942,378.2896,63.403,670.3308,75.4169,41.1132,60.6138,66.6825,46.1211,63.0451,189.0469,688.6199,29.6402,27.2727,69.2079,80.0441,32.5856,31.3757,75.8742,83.3601,95.7935,62.6158,16.6373,43.571,49.5407,38.7996,95.9791,26.1719,34.3842,62.063,61.7698,116.8037,22.0749,76.1216,93.8527,46.5106,49.1053,24.4112,75.6045,65.834,84.4662,24.2638,98.4542,67.8984,181.726,39.6084,50.9912,82.4539,215.5774,78.636,134.0044,1185.29,21.7029,104.0326,53.5058,78.8833,71.3639,128.7483,143.7796,96.5715,48.6972,81.5748,36.3547,108.4365,86.7048,87.4719,69.8916,88.5838,86.6915,153.8086,41.0279,47.0019,76.1139,70.6311,198.0629,91.8319,132.9913,79.5678
535,150.5306,373.7891,63.1194,669.8526,75.6417,40.8534,60.2826,67.3375,45.6595,62.7435,187.2646,683.1287,28.9851,27.4795,69.877,79.4547,32.5497,31.2266,75.7257,82.9733,95.5048,62.5752,16.5669,43.4309,49.3338,37.9761,94.885,26.2488,33.9613,61.2268,61.6898,116.7843,21.982,75.2362,94.1314,46.404,49.3729,24.3101,75.6789,65.4818,82.7383,23.6787,99.2744,67.7316,182.5727,39.5016,50.4918,81.8951,214.957,78.2248,133.832,1174.66,21.9642,103.6981,53.5893,78.602,71.5981,128.861,143.1369,96.2642,48.9113,81.9358,36.205,107.498,88.1871,86.4641,70.0699,88.0093,85.7502,153.7081,40.7221,46.2797,75.4786,69.6117,199.289,90.9049,130.0746,80.1874
536,150.4049,374.8338,62.5438,663.6561,75.3557,39.878,59.6021,66.6808,44.7965,61.6036,184.037,670.6239,28.4867,27.1827,69.0874,78.1382,31.5301,30.2348,74.7514,81.7571,94.3839,62.4562,16.293,42.8013,48.4941,37.5566,93.543,26.0228,33.8987,60.6808,61.0921,114.7962,21.8809,75.2343,94.2253,46.0402,48.983,23.9639,74.7754,65.2034,80.5665,23.0922,98.5599,68.1746,181.3743,39.109,49.9018,80.5269,210.8742,77.5811,133.7443,1158.28,21.7447,104.2696,52.7296,76.1108,70.4451,128.1494,142.2299,95.5521,48.3817,81.7372,36.0891,105.6279,88.5907,85.5671,69.7161,86.4426,84.421,152.584,40.0455,45.9323,74.635,68.2118,195.7699,89.6296,128.5536,79.7507
537,149.2278,367.9002,61.6767,658.8745,74.0567,38.6882,59.2223,65.8187,44.3571,61.1553,180.9063,660.9533,27.9963,26.7192,68.1997,76.6296,31.0357,29.7407,74.6734,80.9823,92.8434,61.5092,16.0335,42.3624,47.3693,37.4529,92.3087,26.026,33.4475,60.0165,60.4184,112.7866,21.6925,74.9263,92.4659,45.0574,48.5694,23.9719,73.1198,63.5845,80.0837,22.8136,97.3172,67.1547,180.0777,38.9855,49.6871,79.0755,210.0195,76.8977,132.107,1143.18,21.5287,104.7277,51.9413,74.4201,69.4393,133.7543,141.8098,94.7779,47.4126,80.6781,36.0399,105.1983,86.7165,84.7529,68.9482,85.0091,83.5991,150.2387,39.3656,45.4893,73.8553,67.3144,195.9672,89.7424,127.0784,78.6556
538,151.1275,370.9569,62.7012,676.7382,74.9591,38.303,59.4677,66.5318,47.0846,61.5309,181.1656,662.8122,28.0404,27.2925,68.8977,77.2269,31.2589,29.8475,75.1418,81.8135,93.7792,61.946,15.9825,42.713,47.5135,37.3114,92.8478,26.1921,33.7166,59.708,61.0685,113.6273,21.9982,75.2822,93.2371,45.3161,49.2619,24.6104,73.517,63.5867,80.9125,22.6457,97.0657,66.7876,180.9248,38.9951,49.8618,79.6409,214.6234,77.0456,130.9769,1136.7,22.0263,103.3153,52.0818,79.3851,68.9383,136.076,143.6037,95.2571,47.6268,81.4605,36.2217,105.6739,86.3781,85.0978,69.4272,86.1969,83.6702,150.9445,39.7609,45.5358,74.2817,67.7609,198.0103,91.3049,126.2784,78.4689
539,152.3798,374.2213,64.2768,687.9802,76.3492,38.8046,61.02,68.866,47.3904,61.8435,182.7441,657.0849,28.3281,28.0057,69.468,79.0075,31.2287,29.9271,75.0718,82.0198,94.1836,63.3159,16.1943,43.1941,48.0927,37.7414,93.9274,26.7103,33.7847,60.605,62.2309,114.9861,22.0485,76.5505,94.2387,46.0046,50.5011,25.0171,74.7154,64.3723,81.5525,22.6681,97.9023,66.5193,184.1633,39.5048,50.5639,80.0421,219.0739,77.8709,132.5387,1150.72,22.4613,105.5762,52.865,80.372,69.5574,139.6252,146.167,96.2986,48.0081,82.403,36.5766,106.4335,88.5183,85.5597,70.5315,86.6575,83.6589,151.8555,40.1447,45.8661,75.1857,68.4302,200.8029,91.0274,127.0499,79.277
540,150.5199,374.395,64.5227,686.6004,77.1278,38.1905,60.678,69.2468,47.7562,61.0671,196.5277,653.9315,28.237,28.4763,69.8068,79.8282,30.8687,29.6181,75.5232,81.6422,94.7594,63.0049,16.2061,43.428,47.7474,37.6902,93.5338,26.931,33.6227,60.6908,63.1263,114.2409,22.2043,78.4368,94.6801,46.2295,50.8046,25.4221,74.7524,65.1592,80.8104,22.8284,97.8417,66.0797,186.7236,39.1689,50.438,80.7993,217.6143,78.1199,131.7268,1168.62,22.3668,106.6654,52.9827,81.4891,68.785,138.9429,146.7044,95.4609,47.6082,82.4012,37.0152,105.4747,88.615,84.7989,70.41,85.7385,83.5183,151.563,40.5538,45.8531,75.3741,68.4834,202.7713,90.7921,127.0898,79.1984
541,144.7645,369.8548,63.7249,688.4838,76.1262,37.1694,59.994,68.2753,47.3362,59.6461,190.9511,648.5777,28.3576,28.3237,67.7612,78.8548,30.8067,29.7114,74.9136,81.07,93.3916,62.5281,15.9096,42.5646,47.0058,36.816,91.6349,26.7109,33.9158,60.4575,63.5914,113.1473,21.9161,78.1645,93.6486,45.6743,50.6726,25.3718,74.3069,65.2399,79.8899,22.9613,96.3352,64.1467,184.4551,39.6556,49.655,79.6409,214.7108,77.3642,131.527,1152.85,22.1707,106.935,52.116,81.6259,68.3942,137.5164,147.4869,95.4884,46.5345,81.9229,36.8242,104.9885,86.3332,82.7667,69.1529,84.4779,82.125,150.2203,39.3757,44.642,74.7917,66.915,201.1377,89.7071,125.1814,78.5494
