,AMT,AIV,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,REG,SPG,SLG,UDR,VTR,VNO,HCN,WY
1156,145.2281,46.4796,186.9003,120.4316,36.2363,106.6807,120.6979,461.8987,68.1952,267.3497,82.4156,129.6025,21.2876,30.2625,18.163,40.0424,20.2223,54.2639,107.7892,63.9502,218.0923,64.2291,159.9019,95.8157,39.5305,69.5292,73.9982,74.5254,33.5629
1157,145.9493,46.3042,188.0927,120.719,36.9904,106.8239,125.8414,471.9165,68.5787,269.1689,79.772,129.9666,21.5948,30.3466,18.3145,40.3099,20.3074,54.4247,108.9645,64.9262,212.6944,64.9619,160.2144,96.4111,39.7809,69.1801,74.828,75.2417,33.3301
1158,144.4958,45.6606,184.9232,120.4274,37.188,105.9712,124.7872,468.0418,67.5196,264.9837,77.8117,129.4886,21.3301,29.9757,18.3585,40.1227,20.1764,53.9441,107.2183,64.6077,208.0032,64.2354,158.6783,96.3592,39.1856,68.6998,74.4234,74.6829,33.087
1159,143.8823,45.3905,184.1535,119.9132,37.3365,104.9116,121.5216,459.9628,67.3188,261.8875,77.5367,128.2916,21.4453,29.5599,18.4088,39.834,19.9086,54.2162,106.3656,64.0223,208.0094,63.6044,159.657,95.9415,38.8189,68.3514,74.413,74.0799,33.082
1160,142.4358,45.6737,183.3412,121.7285,37.0539,104.3918,119.8752,454.5677,67.3931,261.4734,77.9894,130.325,21.6559,29.4705,18.2906,39.0159,20.2964,55.5494,106.659,65.0711,211.8529,65.1177,162.4563,97.7771,38.8744,68.724,75.1655,74.1574,33.0654
1161,144.3309,45.5875,183.7815,122.3017,36.5547,105.3073,117.9171,454.7384,67.6184,262.0711,78.8156,130.1438,21.7769,29.5202,18.2236,39.4632,20.5159,55.4107,107.7486,64.9713,213.4221,64.9253,164.4636,98.1148,38.902,69.307,75.1139,74.3414,32.9945
1162,145.1362,45.6185,183.1917,121.7641,36.6374,104.8048,116.9668,451.2626,67.437,260.5234,79.2189,127.7731,21.4302,29.4586,18.3033,39.4638,20.0625,54.6216,108.2228,64.9533,215.7352,64.0068,162.0836,97.9232,38.8732,68.868,74.67,74.315,33.2895
1163,141.1884,45.4067,181.772,119.9022,36.8447,102.084,116.5945,452.957,66.8925,257.7526,79.4156,125.783,20.9821,29.1875,18.2549,39.7163,19.7027,53.3576,107.6907,64.7629,215.7143,63.4408,159.8049,96.7389,38.5241,68.4198,73.5895,73.6641,33.2767
1164,140.5414,45.2644,181.1907,120.4388,37.0474,101.7324,115.2525,450.7852,66.7464,256.5847,79.5747,124.8092,20.7837,29.0993,18.3569,39.7455,19.5642,52.9675,107.3993,64.5988,214.5213,62.7872,159.835,97.2283,38.5064,68.0738,73.4004,73.2696,33.4568
1165,139.8723,45.0524,180.2588,123.0398,37.2306,101.7598,116.1322,448.0772,66.5619,255.5635,79.5032,123.9593,20.7871,28.7644,18.3762,39.7197,19.3528,53.0845,107.4204,64.5315,215.3689,62.52,160.041,100.7501,38.2499,67.6534,75.4434,72.5405,33.3839
1166,137.9498,44.7821,178.9668,122.1096,37.1595,100.6338,114.8238,443.6718,65.8112,255.1739,79.1306,123.3347,20.5652,28.0235,18.3225,40.2271,19.2213,52.6798,107.2655,63.8737,214.2039,62.1875,159.0991,101.1751,38.0436,66.2531,75.8159,71.2209,33.5252
1167,137.6142,44.5127,179.0316,122.6287,37.3752,100.3491,114.2283,438.1033,66.1234,255.5808,79.5801,124.6799,20.7422,28.167,18.4245,40.1798,19.5561,54.0065,107.1115,63.912,214.5522,62.8124,160.6896,101.6941,38.116,66.5667,76.0558,71.3161,33.7095
1168,136.2811,44.4198,179.2713,123.5504,37.7706,99.6992,113.6731,436.0705,66.1068,255.4393,79.4594,125.3703,21.1272,27.9821,18.4817,39.5855,20.0853,56.1116,107.1703,63.7463,214.845,63.1261,163.3331,102.8334,38.1339,66.148,76.6712,71.4818,33.7661
1169,135.1007,43.6902,178.3007,122.8542,37.8364,99.9232,114.254,439.2868,65.5749,251.8404,78.0028,123.732,20.8213,27.7172,18.5399,38.3111,19.455,55.2888,106.3578,62.624,211.4316,61.8989,160.3616,101.9129,37.7988,65.093,76.7768,70.1929,33.6943
1170,135.5219,43.7658,178.119,122.4042,37.9636,100.216,115.5409,441.1489,65.7508,251.9189,78.6986,123.9683,21.0026,27.8127,18.3669,38.6096,19.4322,55.1939,105.8942,63.3473,212.0731,61.9159,160.89,100.8412,37.9415,65.2671,77.064,70.3907,33.8805
1171,136.5502,43.811,178.24,122.7092,37.8349,99.8934,117.9915,445.1256,65.8157,253.4457,79.8469,124.1749,20.8168,27.797,18.3985,38.8985,19.5136,54.9039,106.5699,63.2676,213.4938,61.9563,160.7994,100.9164,37.9541,65.1215,76.7586,70.2265,34.0283
1172,136.1723,43.8619,178.0838,122.1999,38.1509,99.7907,118.5557,447.3315,65.695,252.6269,79.7426,124.0896,20.6794,26.9615,18.4575,39.143,19.3472,54.9986,107.1579,63.564,214.5275,61.9481,159.9776,102.0764,37.9315,64.144,76.8945,69.7199,34.1348
1173,136.7027,43.8271,177.5737,121.9085,38.3066,99.6583,116.953,442.2293,65.5623,253.378,78.996,124.2343,20.7225,26.9047,18.2538,38.9479,19.0761,55.2327,106.9963,63.5914,213.1928,62.3319,159.3043,103.0814,37.899,63.8462,77.1412,69.6192,34.1333
1174,138.6546,44.3155,179.4082,123.2773,38.5546,101.3284,116.211,442.5951,66.1102,256.0577,79.2158,124.7306,20.9809,26.9689,18.2141,38.8399,19.151,56.2786,107.5113,63.8675,213.4698,62.6714,159.4288,103.9595,38.2776,63.6778,77.4938,68.5277,34.2708
1175,139.4657,44.7578,180.8588,125.3217,38.8362,101.7201,117.5011,445.3804,66.6621,257.2902,80.1892,126.1604,21.6042,27.1599,18.3169,39.1242,19.4103,57.3762,108.2352,64.4835,214.2021,63.2851,161.453,104.779,38.6177,63.5647,78.3286,68.6417,34.2783
1176,138.4856,44.3257,178.806,126.3159,38.7941,101.0826,118.0027,446.6796,66.2536,256.6128,79.9326,125.3754,21.2516,26.8722,18.3666,37.9931,19.09,56.4262,107.6749,64.261,213.1222,62.4029,160.3228,104.697,38.0268,63.1052,77.9064,68.1361,34.1262
1177,138.1548,44.6989,178.812,127.0358,38.6643,102.1277,118.942,451.0319,66.3958,257.3029,80.0701,126.0643,21.3076,26.8866,18.3917,38.2969,19.2048,57.0068,108.3867,64.7514,213.759,62.7754,160.8018,104.3235,38.338,63.365,77.8396,68.3796,34.0883
1178,137.4757,44.7499,178.965,127.0508,38.9903,101.8603,119.9229,453.4434,66.501,258.3472,80.1391,126.637,21.5488,26.5186,18.5497,38.7292,19.4397,57.5574,108.6872,64.8759,213.2605,63.3841,162.6075,104.4219,38.6062,63.1687,78.8118,68.031,34.3052
1179,137.8626,44.9383,180.0627,128.2484,39.2217,101.952,120.4699,458.7503,66.5601,258.3574,80.4219,127.7035,21.649,26.5638,18.6544,38.8986,19.4727,57.8512,108.8614,64.5044,213.7545,63.9092,164.5826,104.9517,38.6495,63.2278,79.3809,67.9663,34.4078
1180,139.6952,45.2163,180.8402,127.8725,39.2955,103.0539,122.2256,464.5462,67.1088,260.4311,81.3575,128.2051,21.3711,26.4081,19.2329,39.624,19.3036,57.491,108.3873,64.7717,216.1831,63.9227,164.4228,104.8366,38.83,62.9325,79.4094,67.7876,34.5294
1181,140.0294,44.8177,180.8817,128.3548,39.4961,102.7469,121.8997,462.6502,67.4509,261.6217,82.5005,129.8202,21.6287,26.4679,19.4721,39.7473,19.541,58.1739,108.9688,65.2414,218.4062,64.6079,166.4415,103.9118,39.0162,63.2364,79.8716,68.2357,34.8639
1182,139.7825,44.354,179.4967,128.2668,39.5174,101.8573,121.7627,462.3144,67.1847,260.9173,81.9334,128.9859,21.4555,26.2856,19.4177,39.8181,19.2844,57.5081,107.8598,64.9526,217.6121,64.2712,165.5326,103.1048,38.7562,63.2412,79.1687,68.0952,35.0189
1183,138.9407,44.1807,179.5105,128.1652,39.6631,101.4177,122.6766,460.9483,66.8069,261.0523,81.9505,129.368,21.5061,26.3351,19.3426,39.9684,19.2653,57.7984,107.1698,64.3229,215.4178,64.8736,166.9795,102.2889,38.7004,63.0243,78.4145,68.0207,34.9721
1184,138.064,44.1664,179.7236,126.9988,39.9136,100.8465,123.4362,468.2771,66.7463,260.3833,81.8373,128.255,21.2914,26.5022,19.7058,40.814,19.1961,57.2397,106.2041,64.9628,214.8828,64.6846,165.1878,101.8362,38.5586,63.2454,77.1393,68.249,35.2275
1185,138.1823,44.092,180.0875,123.8933,39.8104,103.2624,123.51,470.9589,66.1258,259.7027,81.7599,127.3968,21.2477,26.4123,19.8323,40.9845,19.1346,57.1003,105.3103,64.6593,215.1889,64.5211,165.5506,98.4331,38.4704,63.1628,75.0986,68.2223,35.1567
1186,139.0489,44.017,180.6848,122.6677,40.1828,104.808,123.5074,468.7896,66.0244,259.2572,81.6014,126.0032,21.1549,26.3175,19.4938,40.9284,18.7971,56.9479,104.7601,64.3776,214.3408,63.6772,164.4885,97.6454,38.3743,62.8726,74.1547,68.0529,35.289
1187,138.5199,44.0525,181.7279,122.8546,39.8966,103.9338,120.9581,461.5467,66.5022,259.3136,81.8381,126.1633,21.333,26.0539,19.4006,40.183,18.8594,57.462,104.2327,64.4056,214.8942,63.7457,165.1811,97.8978,38.4964,62.5574,74.4798,67.5752,34.9705
1188,137.8702,43.7233,180.0254,121.6723,39.5225,103.9801,120.8816,462.7085,65.7371,256.968,80.531,124.9925,20.984,25.6544,19.564,39.9902,18.7205,56.8501,103.8784,64.0206,211.199,63.2999,164.3878,96.6307,38.0617,61.9327,73.6786,66.8486,34.7971
1189,137.2441,43.7051,180.3412,121.0979,38.9686,104.0151,122.6284,460.4177,66.915,257.9588,80.5778,123.2392,20.5315,25.3261,19.3812,39.6905,18.43,55.9435,104.1679,64.0655,209.7512,62.6726,162.7806,95.6148,38.1232,61.2692,72.7761,65.9822,34.6408
1190,138.4407,43.3494,180.5048,121.1249,39.4987,104.1383,117.018,456.573,66.9756,259.2992,77.8591,121.2697,20.4249,25.2707,19.3826,39.7688,18.1648,56.5209,100.6196,64.0845,201.7801,62.3219,163.1779,95.975,38.2203,61.2333,72.8958,65.8864,34.9411
1191,139.2456,44.2991,181.5087,121.0659,39.2987,103.4247,116.1763,455.6212,67.4803,261.848,79.9861,121.2538,20.0283,25.4836,19.4504,39.8865,18.1931,55.9486,100.1162,64.551,206.2556,62.4221,157.5077,95.5873,38.4728,62.3869,72.8273,67.1494,35.4585
1192,142.1099,44.1655,181.7743,120.7738,39.2297,106.4719,117.6252,459.0624,67.2306,260.859,80.8266,121.0429,20.0655,25.5623,19.349,39.976,18.4058,55.9118,101.6999,64.1342,208.0072,62.4321,157.357,94.4789,38.5645,63.0752,72.2642,67.111,35.5317
1193,142.3366,44.0061,181.2882,120.9969,39.2865,106.9308,117.785,461.4028,67.0565,261.9766,81.2599,120.3616,19.1987,25.6426,19.4551,39.9062,18.0563,54.4796,102.162,64.3792,207.3804,61.4943,155.0859,95.4081,38.6274,62.5783,74.362,66.7137,35.7922
1194,141.8005,44.229,182.4861,122.063,39.2475,105.5534,117.363,465.7278,67.6509,262.1439,81.4829,121.399,19.5191,26.0181,19.7009,39.9637,18.5546,54.95,102.8486,64.8711,206.62,62.0012,156.9071,95.386,39.0002,63.0705,74.5817,67.0291,35.9555
1195,142.1438,43.8965,180.6545,122.7622,39.1891,106.3552,118.2933,484.8538,67.029,255.1828,83.7238,126.5805,19.6072,27.0878,19.337,39.9472,18.888,55.4729,102.5883,65.8276,208.4023,64.8449,158.805,95.2128,38.3908,63.784,74.0434,67.6764,35.8025
1196,141.6476,44.2273,181.7739,120.5454,39.9331,106.3398,119.0113,485.7912,67.9163,253.6117,84.6669,126.4819,19.1058,26.9011,19.6541,40.021,18.663,53.7383,103.3391,66.3533,208.4119,64.2788,155.5061,94.3605,38.4233,64.1671,73.2003,67.9823,35.6365
1197,149.6817,44.7208,183.801,123.0378,40.786,112.4542,121.2858,490.1529,69.1952,255.4882,86.1719,126.9936,19.1756,27.0871,19.7888,40.6287,18.6528,54.6533,104.5327,66.5198,210.3977,64.3719,154.6739,95.2482,38.9395,64.2471,74.0943,67.8402,35.6282
1198,149.3655,44.8148,183.8952,124.0372,40.9824,111.5697,121.4066,487.7928,69.5463,254.3077,86.0719,128.4343,21.2119,26.9703,19.7759,40.5774,18.8394,57.7286,105.1111,66.5577,211.436,65.2758,158.1966,96.4299,39.2031,64.3235,74.2666,68.7947,35.9017
1199,153.1305,45.3083,185.9686,124.7433,41.0089,114.2052,123.4032,492.2102,70.2375,257.3907,86.0451,128.9177,21.8584,26.94,20.019,40.7051,18.973,58.9557,105.5775,66.7128,212.9274,65.7891,157.2381,96.9326,39.8668,64.6411,74.2816,68.7435,36.3637
1200,151.7309,45.2876,187.6083,125.5984,40.7417,113.5272,122.6136,486.5409,70.1193,257.3855,85.6051,130.9671,21.9937,27.0224,19.9691,40.7171,19.0583,62.6302,105.7345,66.4773,211.807,66.2729,160.927,98.2765,40.0174,64.9478,74.9788,68.4363,36.1905
1201,149.9302,45.2052,187.6502,126.0169,41.3812,113.1039,120.9794,482.2739,69.4805,256.8262,85.8208,131.9502,22.1752,27.0949,19.9642,40.6685,19.1618,64.0395,105.6297,66.3727,211.2266,66.5204,163.7445,99.9909,39.8718,64.9458,75.799,68.2547,36.1956
1202,150.8536,45.4872,188.0496,125.9618,41.8866,113.0148,122.4152,482.8694,69.8104,258.0251,86.7321,131.3408,23.7887,27.1739,19.9752,40.9348,19.0539,64.0892,106.1423,66.957,212.9184,66.9108,161.3682,100.2337,39.9917,65.2427,75.8614,68.2486,36.1285
1203,149.6877,45.3472,187.5345,124.8423,42.0128,113.0214,122.7653,480.862,70.0682,256.8975,86.3847,131.4308,23.9391,27.1381,19.924,40.994,18.868,64.5286,104.45,67.0303,212.573,66.6584,160.7222,99.951,39.959,65.3088,76.0814,68.3539,36.0762
1204,148.3446,44.7823,185.8258,124.3539,42.6253,112.5623,120.6562,476.8321,69.2924,254.465,85.9689,131.727,23.723,26.9766,19.8347,40.6687,19.0755,64.4946,102.7668,65.9691,210.7961,67.0147,159.2454,100.2162,39.5441,64.6449,76.5839,68.032,36.4786
1205,148.6975,44.6465,185.9183,125.1313,43.0721,111.5071,120.346,475.2296,69.1958,253.3675,87.0332,132.0179,23.9044,26.9078,19.9345,40.5857,19.2376,64.5988,103.1119,66.6732,213.3078,67.0829,159.4756,101.0328,39.529,64.6128,76.9057,68.0198,36.5717
1206,146.249,44.1708,184.559,124.9375,42.8626,110.4095,118.3813,472.7914,68.4565,251.4426,87.2168,132.4193,23.7455,26.8153,19.8894,40.6243,19.3883,64.288,102.3293,66.389,212.2166,67.4091,162.2389,101.0437,39.1922,64.3598,76.6741,67.9624,36.3998
1207,146.2754,44.212,184.1158,124.6883,42.8097,110.6226,117.6367,472.4569,67.9971,250.0948,87.4056,131.6295,23.4556,26.7619,19.7303,40.7836,19.0473,63.4762,102.8264,66.6007,211.2265,67.2566,159.4179,100.6361,39.3415,64.2744,76.1887,67.8877,36.2271
1208,146.6096,44.8346,184.7743,124.9828,42.8873,111.643,117.944,473.4993,68.3112,251.5903,87.6448,131.479,23.3444,26.8186,19.8088,41.3821,18.746,63.4967,104.1814,67.2709,210.8355,67.592,158.6118,100.7739,39.7161,64.3989,76.5618,68.3211,36.105
1209,145.703,44.6489,184.4475,124.9964,42.6596,111.6267,117.3103,472.8564,68.1867,250.5431,87.1918,131.9466,23.3586,26.8116,19.7703,40.962,18.8483,64.4885,104.2342,67.0204,210.8202,67.8638,158.7895,100.6085,39.632,64.3443,76.718,68.1954,36.1762
1210,146.9215,44.7944,184.6777,125.2089,42.8145,112.5997,117.3639,474.6524,68.2784,250.9719,87.4661,132.0762,23.3665,26.8861,19.8143,41.381,18.8115,64.258,104.3534,67.111,212.7405,67.8087,158.1375,101.0776,39.6944,64.7171,76.2305,68.3015,36.2045
1211,148.6462,44.5191,183.0492,125.3582,42.5676,113.6057,117.9478,477.8111,67.7617,248.3421,87.5173,130.8461,23.2565,26.7648,19.6815,40.5194,18.2672,63.2241,103.4942,66.9497,215.0879,67.5649,156.3541,101.2227,39.5424,64.1902,76.2998,67.7752,35.6454
1212,148.6436,44.1146,181.2999,124.7018,42.3824,113.5244,118.3791,477.6221,66.8977,246.6442,85.3411,130.8948,23.2842,26.5393,19.4295,40.7343,18.173,63.4535,102.8829,66.6146,208.8762,67.7481,155.5459,100.4802,39.3956,63.6685,76.5157,67.016,35.7666
1213,147.1259,44.1794,181.2968,124.86,43.0789,112.5847,117.1121,468.9514,66.4828,246.607,85.3972,131.9964,23.3846,26.7928,19.6463,40.5117,18.4373,64.0846,101.7812,66.1161,210.0849,67.9798,158.6156,102.0344,39.1838,63.8361,76.8799,67.2195,35.3537
1214,143.871,44.0862,181.5212,125.3422,43.3212,112.8893,116.9333,464.5295,66.8244,247.0116,85.3859,132.3553,23.4258,26.4971,19.7718,40.7907,18.5833,64.6973,102.4714,66.1661,212.587,67.9381,161.2811,102.2356,39.3027,64.0029,77.5638,67.4239,35.4146
1215,143.2157,44.0403,181.733,126.4898,42.8739,112.547,117.7662,466.8151,66.6383,246.9283,85.2661,132.5261,23.5633,26.6386,19.519,40.7186,18.4397,64.4096,102.6563,66.0387,212.572,67.9483,162.1542,102.0758,39.2847,64.5941,77.8406,67.7597,35.3338
1216,140.1296,43.9978,181.4374,127.9939,43.4986,110.2541,112.7659,449.6857,66.3541,246.9392,84.9903,133.6263,23.635,26.4986,19.9067,40.6471,19.0797,65.2687,102.3325,66.1556,210.059,68.5244,163.4585,103.7501,39.2921,62.9722,77.3178,67.1267,35.2172
1217,140.4511,43.4939,179.0028,126.0772,43.6734,109.3532,112.8375,446.7126,65.6585,244.4493,85.0231,132.2939,23.5689,26.6379,19.8162,40.4468,18.5947,65.1048,101.947,64.7356,211.3151,68.0227,162.8005,103.0663,38.907,62.7836,77.0549,66.3515,35.233
1218,141.5325,43.5441,178.9484,125.439,43.5331,108.7224,112.6268,449.5876,65.3925,241.8399,85.4485,130.2222,23.4535,26.5224,19.6197,40.1653,18.1241,64.9362,102.0084,64.5151,211.8729,67.3001,162.6166,102.4606,38.8443,62.7546,76.379,66.1595,35.2131
1219,143.6627,43.776,179.3592,124.2446,43.8583,109.5388,114.0195,454.1563,65.1679,240.864,84.9569,130.1365,23.403,26.7322,19.6585,40.0037,18.1403,64.6856,102.3135,65.5493,209.086,67.3551,162.4104,101.9868,38.8685,63.3438,75.7913,66.3583,35.5553
1220,143.3576,44.1068,181.6137,124.5146,43.6145,109.5193,115.1034,453.4056,65.6057,243.3353,86.0527,130.2069,23.387,26.8628,19.7752,40.0667,18.2823,65.2602,102.8281,66.1246,210.3163,67.5492,161.6536,102.433,38.9889,63.4009,76.6885,66.3362,35.5205
1221,143.2715,44.189,182.6446,124.8655,43.3328,110.0766,114.5149,449.2555,65.7368,247.3957,87.5682,130.0848,23.4834,26.7533,19.7806,40.5213,18.2114,63.9893,102.6487,65.722,210.8257,67.6936,162.3434,102.8126,39.1988,63.1952,76.9958,65.945,35.3807
1222,144.189,43.885,183.3707,125.9369,43.3423,111.1795,114.8839,450.1285,66.1294,248.531,87.9516,130.323,23.7215,27.1511,19.8102,37.9974,18.4055,66.0769,103.4284,66.0925,211.4584,68.3316,165.994,103.1809,39.3473,63.8825,77.6945,66.1428,35.7214
1223,144.1163,43.8994,182.5041,126.4658,43.2933,111.5295,115.4531,451.7904,65.7598,248.6085,87.7762,131.0385,23.7067,27.0632,19.8575,38.1807,18.4368,66.5578,102.7148,65.9048,212.2566,68.6973,166.078,103.0968,39.0706,63.9242,77.6157,66.4781,35.8174
1224,144.0603,43.8449,182.4972,126.5903,42.7471,110.6756,115.2008,458.6691,65.4642,248.8862,86.8038,131.2533,23.4856,26.8816,19.7836,38.1581,18.3747,66.784,102.245,65.8982,211.3899,69.2717,166.3508,103.1172,39.0801,63.6261,77.4482,66.3877,35.7977
1225,143.0664,43.8856,182.1798,128.8445,43.1586,110.7858,114.8422,458.5409,65.724,250.4349,87.2729,131.9354,23.3425,26.9294,20.0662,37.7369,18.4897,65.7795,103.1503,66.0146,211.5873,69.8249,167.733,103.2416,39.3468,64.1546,77.8138,66.8774,35.9384
1226,142.8238,44.204,182.8147,131.3954,44.1386,109.6102,114.4174,457.8105,65.6348,249.8315,87.7716,133.8793,23.3591,27.0675,20.5553,38.0068,18.7487,65.6646,103.0637,66.0397,212.987,70.3678,169.8216,103.9037,39.4054,64.5982,79.3012,67.4663,36.0369
1227,142.4358,43.3266,178.1417,129.0045,43.5518,108.9092,112.0804,448.4452,64.1908,244.0098,86.4406,132.3335,23.3729,26.233,20.2998,37.9696,18.5821,65.9882,99.9396,63.7793,208.828,69.235,168.463,102.3039,38.2855,62.3079,78.1616,64.7729,35.642
1228,140.4812,43.2688,177.9138,128.2033,43.4016,107.9459,110.6542,446.8333,64.072,240.7551,85.9934,130.9486,23.2109,25.9174,20.152,37.4114,18.1811,64.9739,99.5301,63.2997,206.1408,68.3695,165.3948,100.075,38.0694,60.9769,77.0996,64.0495,35.5276
1229,139.8966,43.1503,175.8779,127.27,43.3828,108.3251,109.6302,447.6078,63.4512,238.4034,85.2752,129.6741,23.0812,25.6376,20.0975,37.1089,17.9937,64.4669,99.1329,63.2022,204.061,67.7083,164.4359,99.1757,37.8307,59.9981,77.1303,63.4925,35.2938
1230,139.6202,43.2811,177.6502,127.3122,43.329,108.2636,110.8697,446.4046,63.7325,239.4454,85.9115,130.3773,23.3032,25.6332,20.1124,37.6242,18.0019,65.0521,99.5578,63.6841,205.6395,68.0603,166.5349,100.0571,38.1091,60.0864,77.2197,63.4665,34.8839
1231,140.928,43.3627,178.9518,128.2222,43.4757,108.8473,111.6197,445.1111,64.1103,240.442,86.7952,132.0775,23.5071,25.9266,20.2124,37.7542,18.2563,65.872,100.0804,63.7868,208.1359,68.7521,169.1754,100.5035,38.2826,60.2703,77.5549,63.5864,35.0301
1232,141.4718,43.3848,178.6443,128.9281,43.7765,109.3851,112.5816,450.5978,64.0158,241.1573,87.4309,133.0921,23.498,25.8944,20.1673,37.5627,18.2568,65.8658,100.0435,64.2017,209.0871,68.9794,170.6774,100.5564,38.3569,60.1806,77.7476,63.3011,35.1015
1233,142.8036,43.5281,178.3178,128.6315,43.7249,109.7682,113.6821,454.4873,64.1884,240.7273,87.6652,133.2612,23.4373,25.9391,20.0263,37.8946,18.2934,65.9357,100.4802,64.6403,209.2265,69.2676,171.0115,100.8962,38.5572,60.3164,77.9607,63.5392,35.1789
1234,142.8802,43.7376,178.4897,129.9844,43.4828,110.9252,114.0545,454.1023,63.8947,241.386,87.5988,132.7851,23.4207,26.128,19.9311,37.792,18.156,65.8461,100.6384,64.5805,209.3996,69.3112,171.769,100.9035,38.5423,60.0701,78.2055,63.885,35.3329
1235,141.4944,43.4485,177.7408,129.4486,43.6387,109.307,112.7108,448.8525,63.6651,240.9329,86.1921,133.5707,23.6901,25.962,19.9158,37.6598,18.1957,66.6223,99.9036,64.1103,207.0822,69.5418,172.3072,100.7788,38.2232,60.0139,77.4154,64.1304,35.178
1236,141.4751,43.4047,177.4772,129.3541,43.9762,108.5791,113.9821,449.7468,63.6696,241.4504,86.0144,133.2933,23.5831,25.9151,19.9253,37.1746,17.9986,65.614,99.2343,63.8665,206.6984,68.9668,171.1881,100.9102,38.2815,59.9719,77.1049,64.2409,35.5326
1237,140.4423,42.9318,175.5191,127.9198,44.2921,107.6733,112.9125,449.0414,63.0388,240.5201,84.4291,129.5917,23.3348,25.4603,19.8761,37.0632,17.7583,64.2537,97.8477,63.0297,203.5582,67.3654,168.0505,99.5356,37.7597,58.9641,75.3713,63.2655,35.412
1238,140.2864,42.5009,173.9626,127.7442,44.2504,108.0056,113.1382,449.3932,62.7056,239.1491,84.0191,128.4485,23.5928,24.9611,19.8356,36.8064,17.6779,64.5235,96.1156,62.5966,202.2154,66.8837,167.8598,99.7315,37.478,58.3052,75.326,62.4473,35.344
1239,142.0672,42.7404,174.2158,126.547,44.7141,108.3387,114.1039,457.4237,63.0738,237.9294,84.9712,129.4391,23.596,25.0409,20.2669,36.9152,17.7511,65.1238,96.49,63.0281,203.1713,67.1799,169.2431,99.3078,37.6761,58.3766,74.6761,62.5853,35.4444
1240,141.5495,42.1048,173.1623,125.5179,45.2228,108.0143,113.0635,456.6487,62.3409,237.0668,83.4392,126.3571,23.3261,24.6642,20.3997,36.9962,17.3267,63.9425,95.2788,62.8897,201.8026,66.2474,166.3549,98.9956,36.9977,57.5913,73.9404,61.564,35.3091
1241,137.9981,41.3846,170.9651,124.3959,44.3089,104.4139,109.7359,444.3501,61.4107,232.3546,81.7799,123.5932,23.2995,24.3028,20.6019,36.4671,17.0764,62.9205,93.9158,61.6172,196.3048,65.0738,164.2825,96.3972,36.3063,56.8662,72.5114,60.9143,34.8098
1242,135.2081,41.0626,170.147,124.0334,44.7838,103.6503,107.927,437.6387,61.1909,232.4333,82.4866,123.5923,23.2658,24.2116,20.5812,36.4222,17.0498,63.105,92.3672,61.5284,195.991,64.6295,164.8457,95.8646,36.1902,56.3314,72.7759,60.5122,34.889
1243,133.2874,40.6179,168.3262,122.7167,44.916,103.5554,105.7727,432.3541,60.4896,227.9144,82.0823,122.7394,23.1933,23.7551,20.4126,36.2344,16.8237,62.9523,91.3828,61.8467,194.3054,63.915,165.5174,95.5482,35.735,55.0052,72.0965,59.3236,35.1938
1244,136.5453,40.9328,169.8072,122.4183,44.9274,105.8761,108.3069,448.6237,60.9268,229.3317,83.0177,122.7466,23.2035,23.8331,20.4357,36.4719,16.7306,62.1776,92.6065,62.5051,194.9257,64.0397,166.0144,95.487,36.1091,55.0311,71.7139,59.643,34.9864
