,AES,LNT,AEE,AEP,AWK,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SCG,SRE,SO,WEC,XEL
1078,11.1516,39.6778,54.8679,68.2208,75.0719,27.1624,45.664,79.7707,78.1166,105.2015,83.2116,77.946,75.4812,34.9586,28.2186,136.8149,24.428,15.1261,65.5501,84.2994,38.7831,43.6672,64.8728,110.768,49.7214,60.8357,45.609
1079,11.1585,39.7493,55.5331,68.4858,75.6233,27.4329,45.8743,80.1309,78.2193,105.7363,83.1842,77.9876,75.5237,35.0179,28.1409,136.9621,24.588,15.7689,65.5139,84.5515,38.7555,43.9227,65.4805,111.3286,49.7699,60.9557,45.7289
1080,11.2953,40.2901,56.2908,69.2713,76.1822,27.6554,46.3226,80.8574,79.4542,106.6654,83.9745,78.7571,76.2906,35.4173,28.4182,138.1772,24.9466,15.8416,65.822,85.0856,39.1134,44.1512,65.4269,112.5796,49.9012,61.4646,46.1942
1081,11.4325,41.01,56.725,69.7708,76.6493,27.7953,46.7427,81.2754,79.9277,107.5449,84.43,79.0548,76.6623,35.4352,28.5354,139.3016,25.1931,16.2704,66.3047,85.9026,39.3856,44.1737,66.0212,113.2961,50.1838,61.7841,46.6098
1082,11.6644,41.1295,56.1908,70.0156,76.983,27.9389,46.7265,81.3961,80.0771,107.7325,84.6205,79.1309,76.9126,35.7324,28.6016,139.9912,25.1548,16.5239,66.2846,86.3579,39.5364,44.3844,67.0661,113.5756,50.3391,61.8809,46.703
1083,11.7479,41.4727,55.9968,70.64,77.6098,28.0994,47.2282,81.9002,80.6402,108.6212,85.0242,79.7464,77.7693,35.9754,28.7969,140.3008,25.4693,16.4996,66.825,87.3421,39.7828,44.5498,67.6951,114.4236,50.5075,62.3882,47.0026
1084,11.7653,41.3811,56.0737,70.8833,77.5948,28.3008,47.3769,82.1123,81.0346,108.82,85.1339,80.0335,77.6675,35.8375,28.8513,140.7094,25.531,16.4011,67.4551,87.4812,39.8815,44.324,67.9309,114.4895,50.4568,62.5167,47.3081
1085,11.7257,41.3791,56.3472,71.078,77.7815,28.3651,47.4683,82.1346,81.016,109.0594,85.2806,80.5552,78.24,36.0192,29.1984,140.6594,25.7656,16.243,67.8428,87.5775,39.8757,44.5569,67.7159,115.7736,50.5669,62.5242,47.4729
1086,11.6782,41.5338,56.7975,71.7166,78.0738,28.5919,47.463,82.8797,80.7859,109.5002,85.7262,81.4681,79.0192,36.2819,29.2158,141.4738,26.0497,16.0274,68.2978,88.3195,39.875,44.9363,68.1287,116.4686,50.7021,62.7776,47.8971
1087,11.8537,41.5205,56.617,71.9259,78.6047,28.7587,47.4407,83.0345,81.1143,109.9236,85.8461,81.7929,79.7017,36.5845,29.2843,141.4691,26.1747,16.5727,68.7631,88.6465,39.8586,45.34,68.1908,116.8051,50.8551,62.8613,47.926
1088,11.9089,41.7824,56.9964,72.5869,79.0442,28.9097,47.6999,83.49,81.2182,110.7601,86.2467,81.9896,80.1894,36.5901,29.4705,142.4916,26.3275,16.9293,68.9007,89.2005,40.0254,45.1779,68.5662,117.4935,51.0043,63.4724,48.2443
1089,11.7912,41.6943,57.0001,72.5019,78.9065,28.6402,47.3645,83.1372,80.7731,110.2661,85.8803,81.9183,80.0678,36.6301,29.1665,142.0792,26.3541,16.7753,68.8442,88.5457,40.0593,45.0455,68.1631,117.3965,50.876,63.082,47.9667
1090,11.8722,41.5441,56.9225,72.3337,78.9119,28.5076,47.3272,82.9312,80.4544,110.2284,85.8347,81.722,80.0024,36.7401,29.0583,142.1317,26.3879,16.7634,68.7245,88.1342,39.9755,44.7425,67.9962,117.22,50.8813,62.8548,47.6765
1091,11.6718,41.6065,56.9508,72.4889,79.2786,28.3769,47.5187,83.6725,80.46,110.6448,86.0361,81.7934,80.3884,36.6632,29.1814,142.4341,26.4247,16.4356,68.9938,88.0968,39.6792,44.5578,68.5091,117.4986,50.9964,63.2921,47.8841
1092,11.527,41.1856,56.1644,71.943,78.4841,28.1575,46.8514,82.8958,79.4718,108.8919,85.1649,81.1227,79.3459,36.4043,28.8066,141.1748,25.8235,16.3692,68.3289,87.5707,39.2919,43.9073,67.6194,115.5091,50.6791,62.809,47.245
1093,11.6482,41.1721,56.2583,71.7682,78.9133,28.1599,46.8494,83.0789,79.0615,108.7903,85.4321,81.021,79.0607,36.5127,28.915,140.4367,25.6811,16.5658,68.3568,87.7632,39.1769,44.1812,67.8307,114.9364,50.57,62.9389,47.2352
1094,11.7274,41.1003,55.9517,71.3993,79.7691,28.0779,46.9007,83.1608,79.3295,108.7174,85.5874,80.4038,79.0888,36.5295,29.4665,139.2564,25.6454,16.6672,67.3811,87.2982,38.9076,44.2635,68.8645,114.5515,50.9205,63.1925,47.1277
1095,11.8792,41.1733,56.1752,71.4517,80.0964,28.132,47.1341,82.8011,79.2627,109.186,85.7523,80.1593,79.2595,36.5007,29.3122,139.7422,25.7662,16.8764,67.3713,87.4191,38.9361,43.9196,69.3232,114.316,51.0006,63.2082,46.942
1096,11.9589,41.6216,56.4403,71.9661,81.2741,28.2985,47.7184,83.6203,80.0126,110.3276,86.3727,80.8209,79.5804,36.7354,29.581,141.3137,25.9376,16.6013,68.1563,88.1283,39.323,44.2607,69.5448,114.4436,51.3443,63.7813,47.368
1097,11.9479,41.5475,56.4606,71.9677,81.8773,28.5937,47.928,83.8281,80.0792,110.1645,86.697,81.7003,79.8382,36.7347,29.7056,141.6868,25.9513,16.55,68.9656,88.3835,39.3965,44.2459,69.9391,114.6637,51.5993,63.8126,47.4902
1098,11.9269,42.0007,56.9091,72.318,82.5327,28.7909,48.2093,84.7459,80.7185,111.0476,87.2134,82.2113,79.9897,37.025,29.9692,142.6384,26.0027,16.8094,69.2222,88.7776,39.5125,44.4573,70.9232,116.0203,51.6126,64.1487,47.745
1099,11.906,41.8844,56.8029,72.0728,81.6298,28.7475,47.9884,84.5993,80.3616,110.7693,86.85,81.9238,79.507,36.8777,29.7726,142.4736,26.1292,16.904,69.0373,88.7013,39.5456,44.3024,70.7088,115.8004,51.4332,63.8126,47.5823
1100,11.8633,41.8269,56.9724,72.4201,81.253,28.43,48.0052,84.9771,80.2655,111.1011,86.8899,81.8949,79.7109,36.9612,29.9032,142.1265,26.1864,16.7028,69.2156,88.882,39.3923,44.2826,71.054,115.6158,51.6351,64.0623,47.6905
1101,11.7244,41.7358,56.5715,72.625,80.6212,28.0563,47.6777,84.6714,79.2579,110.1341,86.549,81.4737,79.3444,36.7248,29.4071,141.1021,25.9979,16.9031,69.1015,88.6117,39.1776,43.9832,70.368,113.9071,51.2909,63.7919,47.5985
1102,11.5916,41.6621,56.3498,72.0644,81.0993,28.1074,47.7207,84.4764,79.0262,109.8467,86.4378,81.2585,79.4115,36.7848,29.3637,141.7687,26.0389,17.2655,68.9855,88.2879,39.1238,43.7531,69.8983,113.6284,50.5659,63.7569,47.4381
1103,11.5748,41.4936,56.0051,71.7086,81.2046,28.0477,47.4166,84.0202,78.5623,109.0816,86.1473,80.2885,79.1366,36.568,28.9449,143.379,25.8914,17.3418,68.2729,88.1121,38.8826,43.6472,69.5027,112.9751,49.9891,63.5461,47.2328
1104,11.7258,41.6926,56.3443,71.818,81.3931,28.3055,47.5642,84.1089,78.7758,109.4696,86.7133,80.4925,79.6733,37.2002,29.9042,144.2513,26.0677,17.6431,68.1794,88.2884,39.2835,44.1346,69.6978,113.8562,50.1119,63.6352,47.3763
1105,11.5974,41.2406,56.0233,70.9615,80.3208,28.2706,47.1034,82.9357,78.1316,108.0145,85.9062,79.4957,78.5652,36.8189,29.8124,142.713,25.9064,17.3926,67.3843,87.5765,39.1018,43.7118,68.862,113.9687,49.5352,62.8814,47.1061
1106,11.4439,41.0265,55.7085,70.5768,79.954,27.9547,46.8301,82.275,77.4935,106.9817,85.3012,78.327,78.1516,36.4045,29.3725,141.6032,25.7117,17.4343,66.3058,87.0178,39.063,43.5855,68.3564,113.8061,49.2701,62.4776,46.8209
1107,11.1984,40.4677,54.7387,69.5165,78.1959,27.4969,46.2796,80.9519,76.9942,105.8678,84.1253,77.8217,76.9048,35.9396,28.8681,139.8151,25.3499,17.1055,65.9138,85.3776,38.6372,42.9553,67.589,113.0075,48.3964,61.4776,46.0292
1108,11.1462,40.3463,54.6862,69.697,78.2085,27.4529,46.397,80.9903,76.9812,106.098,83.8408,78.5169,76.9623,36.1157,29.1882,140.5558,25.4527,17.2343,66.5143,85.31,38.7308,43.0845,67.1746,113.1922,48.0745,61.4632,46.0539
1109,11.0448,40.0855,54.4313,69.2626,78.1708,27.6548,46.1965,80.8485,76.3658,105.8509,83.4246,77.6732,76.6758,35.8642,29.2204,140.4242,25.3936,17.2597,65.9852,85.2313,38.496,42.8301,67.4487,112.4733,47.7807,61.2585,45.7816
1110,10.927,39.7125,53.8131,68.838,77.878,27.4815,45.7571,80.4415,75.8941,105.2876,83.0841,76.8835,76.0142,35.5279,29.147,138.7563,25.3359,16.9023,65.4,84.5846,38.2123,42.2021,66.8221,111.0634,47.4768,60.7866,45.4288
1111,10.6826,39.6649,53.6838,68.8795,77.7143,27.2801,45.6834,80.3668,75.7233,105.1522,83.1014,76.666,75.5963,35.6407,29.2935,139.3303,25.1838,16.4816,65.2251,84.3673,38.0483,42.0265,66.4239,110.955,47.3588,60.7191,45.5171
1112,10.7152,39.753,54.1195,69.1664,77.8429,27.2767,45.8016,80.5932,75.775,105.4021,83.4073,76.8738,75.8259,35.6792,29.2792,140.5296,25.3233,16.1752,65.3064,84.6222,38.1057,42.1643,65.2129,110.6992,47.4143,60.9428,45.7187
1113,10.9355,39.6721,54.1759,69.1305,77.9628,27.3061,45.7694,80.5645,75.6764,105.2786,83.4727,76.6591,75.7258,35.8277,29.4666,141.2352,25.333,16.2397,65.2781,84.4815,38.0382,42.0272,64.0602,110.9635,47.4209,60.9412,45.7062
1114,10.9318,39.5637,53.8263,68.8324,77.7084,27.125,45.5527,80.3521,75.8087,104.6904,83.138,76.6286,75.1547,35.6682,29.2624,140.4451,25.0909,16.3357,65.081,84.2645,37.7806,41.8562,63.6511,110.7996,47.2548,60.7713,45.5624
1115,11.0898,39.9066,54.3827,69.1632,78.6767,27.4847,45.979,81.0681,76.7401,105.5211,84.0348,76.8195,75.7426,36.0931,29.7237,141.0779,25.5534,19.8858,65.2666,85.0623,37.7879,42.3108,63.9062,111.6082,47.5296,61.3306,45.8894
1116,11.0768,39.7926,54.1348,68.4471,77.9516,27.3789,45.8215,80.5958,76.2484,105.1329,83.5152,77.8265,75.2084,35.7721,29.6442,140.7729,25.3684,22.6528,66.2598,84.8426,37.5699,42.268,63.6675,111.8218,47.2258,61.0127,45.7077
1117,11.0533,40.014,54.4547,68.375,78.7125,27.581,45.9577,80.7816,76.6354,105.4707,83.8726,77.5809,75.587,36.1245,30.2586,141.7242,25.7153,22.8696,66.4611,85.3128,37.3463,42.4365,63.4471,112.1719,47.3431,61.2089,45.9322
1118,11.056,40.0431,54.8114,68.4981,79.1476,27.7044,45.8549,80.9522,76.5264,105.7585,83.9138,77.7578,75.587,36.8581,30.2664,141.0616,25.7586,22.7158,66.3805,85.3796,37.5787,42.9714,63.7998,111.9685,47.0914,61.4195,46.0374
1119,11.2157,40.2808,55.3521,68.5322,79.6829,27.7744,46.0517,81.2147,76.8515,105.8545,84.1282,77.8632,75.6582,37.1102,30.3768,141.6381,25.7193,23.1198,66.6353,85.7277,37.7167,43.4727,64.22,112.1838,47.0668,62.0465,46.3682
1120,11.284,40.3997,55.4975,68.6155,79.9121,27.6562,46.0961,81.4639,76.9066,105.6722,84.1748,77.8965,75.7901,37.2923,30.754,141.7128,25.6715,23.709,66.9134,85.8615,38.1809,44.0366,64.2105,112.4561,47.1944,62.4319,46.4782
1121,11.3623,40.8757,56.0824,68.6915,80.889,27.9474,46.527,82.1718,76.9867,106.6635,84.7683,78.3537,76.1605,37.5603,31.1853,143.3173,25.8049,23.9876,67.5537,86.5105,38.196,44.4403,64.6647,113.7163,47.2975,62.7762,46.9754
1122,11.3872,41.1848,56.3954,69.3653,81.6011,28.0749,46.6099,82.6807,77.2453,107.3667,84.8947,78.582,76.8527,37.4604,31.59,143.6569,25.8848,24.2155,67.8707,86.8276,38.3906,44.5984,65.2982,114.4905,47.5541,63.0704,47.2051
1123,11.345,40.9878,56.0031,69.2107,81.1584,28.1586,46.5755,82.1841,76.8442,106.7106,84.6466,78.548,76.4767,37.2178,31.3542,143.4106,26.0952,24.9076,67.8702,86.7573,38.4027,44.1405,64.7691,113.5055,47.4109,62.6232,46.9563
1124,11.2832,40.5813,55.7699,68.891,80.7597,27.9874,46.2303,81.5137,76.6877,106.1194,83.9874,78.3854,75.543,37.1117,31.0363,142.7202,26.0357,25.0705,67.6343,86.0997,38.0707,43.8425,64.3861,112.85,46.9328,62.2311,46.7063
1125,11.1356,40.7321,56.215,69.1191,81.1897,28.044,46.4235,81.7417,76.9322,106.9485,84.1535,78.7241,75.5892,37.4685,30.8885,145.0138,26.3805,24.7777,67.7663,86.6933,37.986,44.1325,65.0373,112.9948,47.132,62.552,47.0033
1126,11.0983,40.6226,56.1153,70.4047,80.642,28.1263,46.6728,82.0172,77.0081,107.0215,84.645,78.9339,75.8877,37.8973,31.1438,144.5742,26.3015,24.6933,67.6,86.7977,38.0335,44.2795,65.2397,112.8097,47.4929,62.4357,47.4588
1127,11.0188,40.4757,56.1483,70.3998,80.9717,28.1654,46.2815,82.2304,76.9805,106.8868,84.8711,78.4912,76.1398,38.2798,31.9831,145.1375,26.0783,24.9751,67.4421,86.1093,38.0538,44.7203,61.8977,113.1654,47.4709,62.3831,47.2601
1128,11.1528,40.5062,56.1872,70.4794,81.0601,28.1818,46.2789,82.7854,77.1628,106.9712,85.1093,78.6916,76.6383,38.3636,31.9099,146.1813,26.0868,24.7187,67.6975,86.6166,38.3147,45.0415,63.3777,113.1336,47.7458,62.8591,47.2668
1129,11.1738,40.8043,56.4899,70.7408,81.0208,28.0861,46.889,82.8732,77.974,106.9833,86.3463,78.9785,76.5414,38.1091,32.0003,146.6179,26.2551,24.3042,68.0315,87.0247,38.7917,45.6295,63.8427,116.6352,48.7431,63.9232,47.5778
1130,11.0088,40.8868,56.6684,70.7731,81.81,28.0861,46.4655,82.603,77.6354,107.174,85.4781,78.6348,76.6293,38.3935,32.1344,146.5856,26.5283,24.3795,68.1981,87.2944,38.7669,45.2922,67.1759,114.5754,49.5505,63.4577,47.5778
1131,11.1658,40.9583,56.8145,70.9235,80.4165,28.2838,46.8548,82.7726,78.2387,108.3979,86.114,79.045,76.8804,38.3458,31.9706,147.3328,26.3838,24.0803,68.7889,88.1665,38.866,45.6395,65.8167,115.7432,49.4019,63.9187,47.8953
1132,11.0597,41.0207,57.2484,70.7408,81.0208,28.4446,46.889,82.8732,77.974,108.7085,86.3463,79.1514,76.5414,38.1091,32.0003,146.6179,26.4002,24.3042,68.4872,88.2285,38.7917,45.6295,63.8427,116.6352,48.7431,63.9232,47.8429
1133,11.1689,41.224,57.9594,71.0348,81.3247,28.7112,47.0938,83.2871,77.9323,108.7815,86.2553,79.3135,76.6367,38.1895,31.8738,146.9216,26.3075,24.4903,68.7677,88.4809,38.7877,45.6737,63.2248,117.1455,48.9055,64.1933,48.0953
1134,11.4945,41.4225,58.4542,71.1459,81.2919,28.9701,47.2694,83.7756,77.8621,109.1647,86.3549,79.5978,77.0081,38.1594,31.915,147.2388,26.3203,24.4053,69.0346,88.6235,38.7748,45.7091,63.2991,117.3064,49.057,64.5126,48.2905
1135,11.2302,41.5615,58.2098,71.0981,81.6124,29.1982,47.3698,83.5344,77.8789,108.8346,86.3055,79.5503,77.073,37.8666,31.7169,147.4551,26.4081,24.3046,69.1604,88.505,38.6846,45.5601,62.8251,116.7695,48.9052,64.6273,48.3471
1136,11.3647,41.5744,58.2925,71.0834,81.4362,29.1269,47.3444,83.4109,77.7509,108.8189,86.2261,79.5782,76.7069,37.7401,31.9569,147.6388,26.3343,24.4828,69.0678,88.6319,38.6601,45.532,62.0788,115.9359,48.7828,64.4124,48.4405
1137,11.1084,41.4044,58.0064,70.7067,80.675,28.8717,47.2756,82.9001,77.3877,108.0443,85.6707,79.5951,76.3493,37.4413,32.1148,147.1134,26.3187,24.652,69.1356,88.3749,38.5234,45.585,60.5535,115.6545,48.4787,63.8033,48.206
1138,11.0967,41.5908,58.3533,70.9544,81.2226,28.7837,47.4475,82.4832,77.6607,108.7091,86.0654,80.3606,77.0103,37.5475,32.4675,147.9367,26.6279,25.2552,69.1141,88.8246,38.6347,45.8337,61.4719,116.2065,48.5489,64.0051,48.4055
1139,11.0363,41.8212,58.6687,71.3622,81.6042,28.7409,47.6465,82.9526,77.8838,109.2654,86.6807,80.2828,77.2947,37.8156,32.5942,148.8361,26.6748,25.3574,69.3485,89.0653,38.8348,46.1935,61.6928,116.6652,48.8279,64.3413,48.6382
1140,11.1466,42.0166,59.0335,71.8127,81.7725,28.9206,47.9355,83.294,78.1025,109.5678,86.1762,79.8405,77.9675,38.0455,32.6715,149.6617,26.9025,25.6465,69.4707,89.489,39.025,46.5763,61.9483,116.8863,48.9913,64.5276,48.8636
1141,11.1055,41.8628,59.0927,72.0334,81.5227,28.8782,47.9199,83.1582,78.2888,109.9736,86.1374,79.1479,77.7895,37.7716,32.7301,149.1324,26.8027,25.3512,69.1975,89.1462,38.9089,46.4233,61.2937,116.2524,48.1118,64.2768,48.7909
1142,11.0713,42.1353,59.2895,72.2215,81.4512,29.0109,48.1995,83.535,78.5095,110.5761,86.3925,79.0145,77.7719,37.9545,32.7985,149.7275,26.707,25.7516,69.1382,89.224,38.878,46.645,60.8426,116.2642,48.231,64.54,48.9406
1143,11.2,42.3272,59.2441,72.4828,81.95,29.2739,48.256,83.6927,78.6374,110.8272,86.4885,79.504,78.1911,37.9618,32.9185,150.2726,26.7754,25.6072,69.3143,89.1781,38.8887,46.7705,60.3677,118.1578,48.251,64.6786,49.1565
1144,11.3169,42.6087,59.763,72.697,82.0803,29.4033,48.2051,83.7167,78.8115,111.157,86.3873,79.9882,78.4083,38.166,32.8808,150.6406,26.8498,25.9213,69.5531,89.273,38.9652,46.9084,60.1682,118.22,47.9575,64.6441,49.0711
1145,11.3294,42.8937,60.0429,73.2003,81.8759,29.6241,48.4485,84.0548,78.9783,111.6174,86.6899,80.3218,78.9774,38.2941,32.9195,149.5237,26.9722,25.7351,69.7732,89.7521,39.3214,47.157,59.8911,118.0823,47.9837,64.9285,49.2877
1146,11.384,42.88,60.2109,73.3688,81.6128,29.6317,48.43,84.2795,79.3357,111.8756,87.5934,80.2808,79.0521,38.3627,32.7546,149.4035,26.9585,25.3272,69.8278,90.0033,39.45,47.2277,60.0268,118.9223,48.0288,64.947,49.401
1147,11.463,42.9237,60.4205,73.5765,82.0796,29.7642,48.583,84.5689,80.113,111.7953,87.2704,80.9031,79.848,38.4005,32.7296,149.9667,27.1167,24.6505,70.1348,90.1607,39.6611,47.3018,60.1397,119.1847,48.3223,65.1867,49.4489
1148,11.2097,43.0262,60.4966,73.8964,81.9949,29.8454,48.5753,84.512,80.064,112.0573,87.3089,80.8031,79.7979,38.2025,32.7663,150.5225,27.0875,24.5718,70.2437,90.2816,39.4767,47.2501,60.4238,119.0511,48.2858,65.2635,49.4697
1149,11.1991,43.0648,60.5028,73.9954,81.621,29.914,48.7496,84.5133,80.3474,112.2446,87.5934,80.6861,79.9044,38.247,32.693,150.62,27.0334,24.9093,70.2736,90.4978,39.4379,47.1828,59.9326,118.935,48.2235,65.3717,49.5255
1150,11.0748,42.7846,60.363,73.8609,80.8738,29.7013,48.6422,84.1809,78.9594,112.0646,87.3603,80.3721,79.5352,37.9611,32.6514,150.5448,26.9249,24.8017,70.1383,90.2407,39.197,46.9105,59.8316,117.9793,48.1487,65.1453,49.509
1151,11.0695,42.8045,60.0258,73.6998,80.8533,29.6351,48.5572,84.2326,78.8198,112.3009,87.3296,80.2953,79.339,37.9348,32.6307,150.5306,26.881,24.9182,70.32,89.9824,39.2426,46.9229,60.3444,117.9736,48.325,65.2478,49.4839
1152,11.1247,42.6266,59.7671,73.5924,80.8508,29.6164,48.4192,84.035,78.4172,112.1246,87.0298,79.9046,79.2955,37.5638,32.5147,150.1103,26.855,24.785,69.9085,89.7512,39.1179,46.4337,60.2204,117.9085,48.128,65.2049,49.3467
1153,11.0979,42.8126,59.822,73.8714,80.6868,29.6391,48.3558,84.184,78.2026,112.5021,87.277,80.0344,79.5837,37.5805,32.455,149.9564,26.8435,24.4205,69.7664,89.6958,39.0704,46.2504,59.7706,117.6733,48.8823,65.3913,49.4936
1154,11.1066,42.6944,59.5421,73.5564,80.8195,29.4685,48.2307,84.1513,78.0868,112.1248,87.173,79.6696,78.9488,37.5947,32.3751,148.8127,26.7811,24.0047,69.7792,89.1951,39.1431,46.0557,59.7016,117.1934,49.289,65.5888,49.5637
1155,11.1235,42.9083,59.7136,73.745,81.3691,29.8278,48.3816,84.6323,78.2137,111.8689,87.2005,80.0027,79.2054,37.9343,32.2088,149.5871,26.9211,24.1163,70.2249,89.3166,39.0452,45.8706,59.5595,118.4481,49.7662,65.9194,49.7491
1156,11.2047,43.1115,60.0223,74.0939,81.6926,29.9347,48.5901,85.2972,78.9745,112.7086,87.7409,80.4264,79.7022,38.1105,32.0432,148.0102,27.0685,23.9255,70.5275,89.8717,39.4514,46.3792,59.0036,118.8858,50.1003,66.4717,50.1107
1157,11.3773,43.5257,60.7325,74.4078,82.8167,30.3259,48.9578,85.892,79.7314,113.3882,88.1479,81.3521,80.2735,38.3824,32.4553,150.9239,27.1974,23.9297,71.341,90.6736,39.7654,46.6419,59.501,119.9048,50.5003,66.9175,50.4202
1158,11.2908,42.948,59.6747,73.3147,81.8962,30.0713,48.3138,84.5278,78.4834,111.828,87.4152,81.0367,79.2703,37.9674,31.8726,149.0945,26.8665,23.9298,70.3687,89.2234,39.1589,45.9763,59.1243,118.6176,49.9245,65.8055,49.7672
1159,11.2495,42.5111,58.9251,72.6421,81.5167,29.9889,47.6886,83.8947,78.185,110.4566,86.87,80.9401,78.4561,37.912,31.5054,148.3465,26.7221,23.6949,69.6916,88.3388,38.8959,45.577,59.2011,118.2117,49.4172,65.2496,49.2168
1160,11.2502,42.8059,59.3024,72.7493,82.0047,30.0464,47.6717,84.2714,81.8659,111.1611,87.2925,80.9975,78.9537,39.849,31.4442,154.8536,26.8462,23.2278,69.9565,86.9867,38.9798,45.7111,59.4639,119.0428,50.2609,65.5805,48.9807
1161,11.298,42.8829,59.7805,72.9307,82.498,30.2284,47.7894,84.5405,79.491,111.1626,87.3266,81.1941,78.8731,37.7434,31.4579,149.9514,26.9248,23.0833,70.2025,89.1265,39.1334,45.8077,59.7109,119.3746,50.5788,65.9881,49.0389
1162,11.2752,42.441,59.2023,72.3161,82.0816,30.0351,47.6577,83.6343,78.5835,110.5199,86.2885,80.3766,78.3766,37.374,31.253,148.4727,26.5976,23.6496,69.7146,88.3376,39.1084,45.5877,58.7345,117.7701,50.1947,65.5325,48.6632
1163,11.337,42.5302,59.1787,72.0231,82.3934,29.9671,47.492,83.4267,78.3554,110.0844,86.0387,79.7507,78.0072,37.2254,31.3098,148.0531,26.3995,24.4677,69.3775,88.2085,39.2293,45.6401,58.3004,117.6287,49.8642,65.1537,48.4842
1164,11.3288,42.299,58.9027,71.7339,82.6384,29.7769,47.2456,82.8542,77.8356,109.0566,85.3636,79.2654,77.8039,36.9485,31.2,146.9817,26.2331,24.3198,69.1076,87.4162,38.9725,45.3508,58.0311,116.8406,49.5535,64.6968,48.2283
1165,11.1941,42.1595,58.8407,71.5406,81.9547,29.5359,47.1303,82.5826,77.4782,108.9916,85.3019,78.8981,78.4199,37.206,31.1864,146.9712,26.1695,24.0893,69.1084,87.1744,38.8463,46.2028,57.3612,116.1144,49.3905,64.4026,48.0967
1166,11.1151,41.8391,58.4942,70.7155,82.0263,29.2809,46.536,81.8305,77.1873,108.485,84.5548,78.4068,76.9786,37.1094,30.9853,146.4554,25.7728,23.97,68.9605,86.4162,38.5576,46.3029,55.6266,115.9415,48.9231,63.8099,47.5406
1167,11.1657,42.0782,59.316,70.8975,82.2062,29.5504,46.851,82.0443,77.7879,109.3853,84.8564,79.0218,77.405,37.5036,31.0021,146.6327,25.7764,23.5833,69.0974,86.5498,38.6364,46.4562,55.9654,116.6765,48.9493,64.0564,47.6145
1168,11.1736,42.2104,59.136,71.0186,82.4553,29.6009,46.9009,81.8556,78.2179,109.5705,84.8943,79.2028,77.5735,37.2611,30.8345,147.6791,26.0498,23.9542,69.0905,86.628,38.73,46.4741,55.5213,116.4547,48.8342,64.0145,47.7602
1169,11.1204,41.6361,58.18,70.5066,80.856,29.164,46.2992,80.7591,77.1797,107.7034,84.1025,78.1766,76.5863,37.1153,30.2853,146.5437,25.4924,24.7913,68.0559,84.8955,38.0119,46.1229,51.9754,114.8022,48.5299,63.0361,47.143
1170,11.075,41.5654,58.232,70.4375,80.7499,29.1287,46.3021,80.6359,76.945,107.3134,84.122,77.4479,76.4184,37.3312,30.1157,146.5039,25.4153,24.7953,67.8389,84.8155,38.1182,46.1027,50.3107,114.3151,48.7945,62.9374,47.2929
1171,11.0546,41.5817,57.9956,70.2644,80.845,29.1987,46.349,80.6431,76.8883,107.5608,83.8967,77.1841,76.3656,37.7155,30.6696,146.647,25.5664,25.4711,68.0258,84.5809,38.0001,46.4154,48.9471,114.2375,49.1477,62.8073,47.3232
1172,11.1227,41.6505,58.408,70.4989,81.6352,29.0198,46.4252,81.2789,76.8868,107.5547,84.3587,77.2189,76.5681,38.1251,30.9004,146.9221,25.5617,25.4977,68.2876,85.2259,37.8014,46.5244,48.6235,114.3579,49.1978,63.5207,47.4726
1173,11.149,41.3787,57.9309,70.0858,81.5209,28.746,46.0187,80.7396,76.1001,106.5999,83.8541,76.7964,75.4857,37.7223,30.9894,146.5507,25.3717,25.7593,68.1021,84.9233,37.3626,46.2087,48.2671,113.9075,48.8039,63.2069,47.1231
1174,11.2428,41.8243,58.4124,71.1181,82.2335,28.8613,46.2107,81.5085,76.3557,107.3054,84.1247,77.5706,77.684,38.0333,31.2495,148.0523,25.546,25.802,68.8951,85.5382,37.5641,46.7947,48.2548,114.3422,49.019,63.8599,47.5716
1175,11.2794,41.9064,58.7455,71.3893,82.7753,29.0119,46.4366,81.7067,76.737,107.7721,84.3982,77.5945,78.9811,38.3066,31.3666,147.6199,25.7036,25.4939,69.0426,85.533,37.32,47.2457,48.1864,112.1028,49.2913,63.9419,47.558
1176,11.1935,41.9141,58.6652,71.3487,82.7117,28.8828,46.335,81.4666,76.649,107.5929,84.5164,77.526,78.5977,38.1229,31.2983,147.3145,25.6448,25.458,68.785,85.2717,37.2493,47.3907,48.2228,111.3217,49.4654,64.0545,47.3987
1177,11.2201,42.016,59.0814,71.6815,83.2196,28.7856,46.4951,81.5923,76.7507,107.8871,84.9206,77.5645,78.8994,38.1196,31.4081,147.9899,25.888,25.737,68.6834,85.3952,37.4542,47.5792,48.8247,112.7031,49.6257,64.2699,47.5361
1178,11.2342,42.2515,59.7251,72.1179,83.9072,29.032,46.9149,82.158,77.4485,109.0542,85.6432,78.3533,79.5792,38.2732,31.5418,148.7507,26.2629,25.7087,69.1217,85.753,37.8244,48.046,49.0909,113.8576,50.1022,64.4868,47.8733
