,MO,ADM,BF.B,CPB,CHD,KO,CL,CAG,STZ,COST,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA
113,37.0633,36.4888,36.5796,46.932,31.8256,40.9578,58.6344,36.911,51.7397,117.6624,61.4318,48.0426,67.5818,51.5318,20.6291,107.6445,67.1123,98.9007,19.354,72.7316,51.1549,30.5321,21.1132,86.2713,88.8794,80.8725,35.9251,87.2697,92.2021,27.0266,77.8278,50.4716
114,36.8837,36.2295,36.3743,47.2966,31.9007,40.8582,58.6412,36.8094,52.036,118.0723,61.7949,47.7956,66.9295,51.5693,20.6449,108.4475,67.5344,97.5296,19.4727,72.3977,51.027,30.9349,21.4924,86.5047,89.4818,81.1526,35.8506,86.2055,92.7144,27.0479,77.9182,51.2511
115,35.9974,36.3573,36.3675,47.1454,31.9204,40.9921,58.3999,36.8606,51.7503,118.9052,61.8663,47.7201,65.3215,51.4606,20.6407,109.3725,67.2294,97.641,19.5002,72.3055,50.6284,31.0387,21.5188,86.1669,88.9248,81.0195,35.6845,85.6078,93.4201,27.1598,78.3935,51.1088
116,35.6177,36.1764,36.0459,46.5676,31.7868,40.8525,58.4412,36.7711,50.8286,117.9455,61.6029,46.542,64.681,51.0565,20.5748,109.4101,66.8943,97.904,19.5003,71.71,49.7963,30.77,21.0725,85.9771,88.3077,80.3786,34.7853,85.2563,93.069,27.0486,78.0538,51.0005
117,35.8443,36.4826,36.1773,46.4891,31.9199,40.7128,59.3293,36.8373,49.7516,117.1951,61.6876,46.1001,65.2937,51.2444,20.6281,109.9096,66.9052,98.442,19.717,71.9357,49.6651,30.9948,21.058,85.5534,89.2163,80.2653,34.3916,85.2796,93.3952,27.0086,78.0429,50.8566
118,35.7224,36.5142,35.916,46.6767,32.0089,40.3709,59.8208,36.6481,50.4151,116.2678,61.6674,46.2433,65.943,51.2912,20.6524,110.929,66.805,98.1723,19.7481,71.7118,49.6472,31.2927,20.9203,84.889,88.4702,80.0867,34.4616,85.4813,93.9127,27.126,77.6592,50.8924
119,35.6278,36.4857,36.0148,47.1257,32.0034,40.3606,60.0987,36.6438,51.005,117.0868,61.5978,46.8556,66.169,51.8208,21.1312,112.0519,66.9733,98.152,19.8663,72.0404,49.8139,31.4987,20.4407,85.3103,88.717,80.1928,34.9162,85.8718,94.9219,27.054,78.0266,50.7674
120,35.629,36.1446,35.8971,46.8198,32.0707,40.4155,60.24,36.6198,51.6313,117.3051,61.2088,46.6925,65.8366,52.0178,21.1112,112.5927,66.7493,98.1663,19.8931,72.053,50.0908,31.3271,20.2016,85.3571,89.0648,80.4568,34.8381,86.1498,94.7467,27.397,77.9729,50.2058
121,35.2587,36.4355,36.4568,46.8349,31.9804,40.2499,60.0874,36.2978,52.1654,117.4967,61.4521,46.7445,65.8515,52.0205,21.1552,112.6891,66.4122,98.8066,19.7364,71.6142,50.2038,31.3206,20.3571,84.213,89.4903,80.8655,34.5628,86.1994,94.7478,27.5263,78.1178,50.1881
122,35.3929,36.9531,36.5154,47.426,32.5278,40.5577,60.4842,36.5241,53.0855,118.1724,62.0362,47.2929,66.546,52.8254,21.4137,113.5942,65.4529,98.7834,19.8285,72.3576,50.8037,32.4411,20.8656,84.1217,89.6184,81.589,34.7285,85.2149,96.4236,28.3045,78.2952,50.9567
123,35.525,37.2685,36.3176,47.3534,31.3193,40.1153,60.3522,36.7907,53.3712,118.9362,61.9065,47.3978,66.8063,52.2002,21.4102,113.4967,64.9539,99.0614,19.5469,72.4758,50.8533,31.8202,21.0505,83.9851,89.3973,81.0551,34.8233,84.8617,96.7764,28.3131,78.4874,50.8959
124,35.5803,37.7071,36.4257,47.4701,31.4314,40.2882,60.901,37.1551,53.7748,119.7383,61.7771,47.4248,67.0992,52.4015,21.5556,114.1517,65.199,99.3144,19.6299,72.4113,50.3601,31.7046,21.0771,84.2745,89.1568,81.4074,34.9975,85.3779,97.2453,29.6569,78.7436,50.8824
125,35.3326,37.7302,36.5088,47.5447,31.3827,40.276,60.9874,37.0277,54.0634,119.4613,60.1062,47.1358,67.272,52.5884,21.6476,114.174,65.5503,99.6321,19.547,73.3929,52.5533,31.7527,21.0141,85.001,88.7604,81.7203,35.0904,85.5798,97.6495,30.3757,77.9306,50.3931
126,35.2129,37.7889,36.1436,47.2674,31.0564,40.1624,60.9981,36.829,53.9997,119.1657,59.0196,47.1803,66.6853,52.4717,21.5573,113.786,65.4744,99.0085,19.5571,72.8826,52.7756,31.3866,20.887,84.7125,88.1592,81.9418,34.937,85.9476,97.2471,30.5879,77.2857,49.6629
127,35.5232,38.1534,36.3107,47.5933,30.8055,40.1749,60.8499,36.7226,54.5672,117.247,59.1525,47.1053,66.0614,52.6314,21.5899,113.2964,65.6736,98.4156,19.7235,72.9952,53.2386,32.4651,20.8183,84.7411,89.1743,82.0314,34.8105,86.0585,97.2851,30.8639,77.2555,49.9499
128,35.3963,38.3074,36.2755,47.6641,30.6937,40.1767,60.7208,36.7039,54.4811,116.0155,59.6132,46.8503,66.3695,52.452,21.5339,113.2597,65.6714,98.5174,19.4473,72.7141,53.35,32.2401,21.593,84.4812,88.7344,81.6309,34.8982,85.9574,97.6762,31.2117,77.0121,49.6953
129,35.1451,38.3876,35.7889,47.6196,30.613,39.8494,60.6988,36.6009,53.8991,115.6117,59.7469,46.5823,66.6292,52.4648,21.61,113.1611,65.6937,98.1112,19.3734,72.7488,52.6015,31.8328,20.7045,83.7948,88.3006,81.4694,33.3515,85.8197,96.6576,31.3225,77.0588,49.8974
130,35.1601,38.5113,35.8001,47.9199,30.6122,39.6676,60.9939,36.6413,54.5589,115.549,60.1888,46.4982,66.2634,52.4915,21.8624,113.9016,65.7987,98.268,19.5028,73.1724,52.4187,32.1299,20.6603,83.4701,88.1046,81.6529,33.026,86.3425,97.2297,31.7104,76.6712,50.2842
131,35.0356,38.633,35.7397,47.2876,30.4501,39.5217,60.7921,36.2044,54.559,114.0975,59.857,46.0452,65.4071,52.2752,21.8665,113.0911,65.6656,97.1226,19.4504,72.4713,51.9973,31.7558,20.3076,82.9638,88.2594,81.409,33.0403,85.6232,96.5306,32.0606,76.535,50.5703
132,34.5917,37.3342,34.9831,46.4327,30.1133,39.1514,59.9415,35.2283,53.6211,111.9707,58.7179,45.3712,67.896,50.6675,21.4233,110.8056,64.4181,96.1094,19.0563,70.9759,50.9364,31.1075,19.6635,81.3075,87.2599,80.5216,32.4988,84.5334,95.584,31.3705,74.5237,49.6582
133,34.4537,37.1394,34.5465,45.961,30.1812,38.9347,59.3608,34.7928,53.7979,112.0964,58.6553,44.9119,67.3177,49.4828,21.3747,110.4769,63.3165,95.2198,19.0972,70.6034,50.654,30.9165,19.4189,80.2303,86.1729,79.9648,32.4711,84.2083,95.0913,31.4727,74.0682,48.9014
134,34.0187,36.7332,34.6792,46.0919,30.4485,38.796,59.1499,34.9587,54.157,112.4118,58.6005,44.9988,66.7583,49.513,21.3128,109.4606,62.9063,94.5836,18.9321,70.6214,50.3043,30.779,19.6362,80.646,85.3485,79.7303,32.5502,83.9845,94.7903,31.7569,73.5992,48.7689
135,33.9163,36.6046,34.8376,46.2066,30.5664,38.8811,59.3333,35.1302,54.1795,112.9496,59.2879,45.63,67.0224,49.5654,21.4291,108.8371,62.9144,95.2385,18.9668,70.7263,50.5936,30.855,19.7318,80.5647,84.7055,79.8072,32.5723,84.4778,95.3479,31.8297,73.3933,48.7543
136,33.5343,36.4375,34.4927,45.6494,30.3959,38.4259,58.6842,34.703,53.8677,112.3269,58.4085,45.2738,66.5076,49.2376,21.1262,108.4415,62.2036,94.4132,18.7726,70.0668,49.9595,30.6927,19.804,79.429,84.218,79.5105,32.1915,83.8071,93.994,31.7408,73.497,48.467
137,33.4032,36.2042,34.7825,45.6848,30.5448,38.3402,58.4662,34.5659,54.9246,112.2032,58.4401,45.1937,66.8843,49.1708,21.2843,107.3708,62.3204,95.1036,18.6513,70.128,49.9052,31.0755,19.9616,79.3102,84.1672,79.5067,32.1353,83.6313,93.8561,31.4637,73.5291,48.5571
138,34.0245,36.1253,34.9203,46.2976,30.607,38.4657,58.8318,34.9544,55.619,112.5295,58.1699,45.551,67.9294,49.6859,21.3225,108.2142,62.651,95.8879,18.6956,70.1121,50.1724,31.2972,19.9565,79.6727,85.2288,79.832,32.2078,84.1909,94.9579,31.4172,73.3248,48.6323
139,34.1665,34.9164,34.6392,45.8328,30.463,38.2699,58.4861,34.7381,55.7694,112.3688,58.361,45.4016,67.6924,49.6635,21.1699,107.7832,62.0023,95.022,18.5537,69.1769,49.8743,30.9734,19.7194,79.915,84.9069,79.0675,32.0647,83.4691,94.0472,29.6139,73.3739,49.0173
140,34.0509,34.6893,34.5499,45.1353,30.2413,38.0744,57.6665,34.4744,55.1256,111.572,57.7864,45.3057,65.9093,49.2658,20.7526,106.9293,61.712,93.4225,18.2615,68.3074,49.3859,30.6878,19.3878,79.0438,84.0458,78.0532,31.7965,82.5879,92.5299,29.1058,72.906,47.7034
141,33.6955,34.6846,34.0212,44.7692,29.9828,38.3771,57.3374,34.0459,54.6071,110.807,57.4917,44.9683,65.2148,48.9197,20.5119,105.5443,61.2972,92.7156,18.126,67.2283,48.6309,30.6506,19.2777,79.4129,83.2764,77.0856,31.5136,82.0344,91.2623,28.7298,72.503,47.178
142,33.901,34.8647,33.9064,43.3388,29.8891,38.1993,57.3463,34.0931,54.6113,111.4311,57.9592,44.6499,65.4276,49.1258,20.6499,105.6722,60.6466,92.9663,18.3822,67.4249,48.5737,30.658,19.1068,79.3856,83.8033,77.4171,31.9559,82.4448,91.4065,28.7333,72.5971,47.6603
143,33.8683,35.1859,33.5743,43.032,29.7068,38.1205,57.6138,33.8704,54.2359,111.7836,57.9945,44.6653,65.2834,49.1977,20.6689,105.8946,60.6725,93.3094,18.3025,67.5278,48.6927,30.7095,19.0696,79.6047,83.5143,77.6299,32.0407,82.6125,91.6951,28.9234,72.8948,47.9788
144,33.8855,35.4407,33.4371,42.8189,29.5985,37.9434,57.7226,33.9243,54.8971,112.1946,58.4832,44.8293,66.4306,49.2042,20.6727,105.652,60.7658,92.9433,18.4389,67.396,48.8048,30.8419,18.4191,80.4207,83.493,77.7984,32.16,82.8394,91.3131,28.8917,72.908,48.6553
145,34.0777,36.0183,34.0985,42.8421,28.9681,38.4137,57.82,33.8806,55.972,111.7323,58.6016,45.0425,67.1186,49.0644,20.8843,105.8446,60.6609,92.3605,18.7124,67.4382,49.1154,30.942,18.5486,79.371,83.8357,77.472,32.1664,82.9606,90.7944,29.3543,72.9064,49.2767
146,34.2198,36.1804,34.0546,41.9161,28.3791,38.2293,57.5688,33.8512,56.3871,114.2099,58.5395,44.6845,67.4488,49.0216,20.9148,106.9443,60.5033,92.1536,18.6145,67.4143,49.2394,30.7937,18.7084,79.0863,84.2426,77.0872,32.0601,82.387,90.2503,29.7145,72.9478,50.2605
147,34.4049,35.9121,34.0803,42.0046,28.3992,38.407,57.9636,33.7624,57.5796,114.3081,58.6953,44.4242,67.5957,49.2163,21.0749,106.1887,60.3891,93.0984,18.764,67.5114,49.2162,30.8684,18.5594,79.1554,84.2005,77.1534,32.1037,82.4137,90.4405,29.3682,72.7427,49.732
148,34.5565,36.106,34.3708,42.0467,28.88,38.4228,58.4072,33.6664,57.7938,114.8385,58.6783,44.4953,69.078,49.0746,21.0963,107.5141,60.1843,93.253,18.8425,67.9269,49.0664,30.9984,18.6602,79.1341,84.1277,77.9319,32.1513,83.1093,90.8368,29.8361,73.2384,50.0663
149,34.9553,36.0804,34.6052,41.3219,29.341,38.597,58.555,31.577,58.0699,116.8597,59.2022,44.6098,68.9008,48.8013,21.1501,108.7595,59.6548,93.8011,18.7608,67.4043,49.2736,31.0069,18.6765,79.3504,84.3691,78.0487,32.2531,83.5177,91.558,29.8448,74.0152,50.4781
150,35.2372,36.0228,34.795,41.4223,29.4488,38.6639,58.9635,31.4877,58.3106,118.6442,59.5722,44.2565,69.3532,48.68,21.345,107.4087,59.9653,94.08,18.7931,67.7077,49.5877,31.083,18.5435,79.6029,86.0808,77.8321,32.4346,83.4098,91.2351,29.9985,74.0242,50.6256
151,34.6756,35.9526,34.8158,41.5337,29.6608,38.383,59.1853,31.8026,58.2524,118.4639,59.7525,44.4004,70.2683,48.7114,21.3662,107.4959,60.1129,94.8881,19.333,67.2729,49.3515,31.273,18.3753,79.8361,86.3182,78.4715,32.6119,83.9742,91.358,30.1654,74.1226,52.7949
152,34.858,36.102,34.8994,42.0794,29.8622,38.6174,59.404,31.9509,58.293,117.329,59.7912,44.8243,70.7798,49.1297,21.3818,107.5987,60.5374,95.6093,19.5057,67.6585,49.4967,31.4687,18.3057,80.1841,87.5872,78.9691,32.7849,84.046,91.6432,30.207,74.2613,53.1987
153,35.164,36.7006,35.4483,42.5976,30.1436,38.9093,59.9698,32.1653,59.0443,117.6803,60.9452,45.2302,71.0391,49.8658,21.5611,108.1397,61.0141,96.4287,19.8844,68.7107,50.2004,31.7767,18.6125,80.9594,88.2583,80.0604,33.0107,84.6535,92.8009,30.3323,74.9096,54.7424
154,35.272,37.0713,35.4338,42.0961,30.7598,38.9028,59.8,31.8886,59.2736,118.088,60.9214,45.5037,71.2856,49.865,21.614,108.2476,60.3793,96.4055,20.2529,68.5726,50.7347,31.977,19.0836,81.6183,88.1527,79.936,33.1133,84.5024,93.4867,30.2966,75.1806,54.81
155,35.5593,36.9493,35.6665,42.1844,30.8443,39.2023,60.4597,31.8353,59.3405,118.024,60.5208,45.7278,71.3049,49.6332,21.8534,107.8259,60.9011,96.9254,20.1458,68.9911,51.1246,32.4261,19.1547,82.238,89.2662,79.4881,33.2063,83.6298,93.5288,30.2925,75.9118,55.3007
156,35.8322,37.0189,35.9394,42.3537,31.1883,39.3569,61.0107,30.8749,59.0147,119.0477,60.0375,45.6673,72.0242,48.8417,21.9462,107.6598,60.8664,97.2063,20.4419,69.2815,51.6417,32.9119,18.9732,81.7491,90.6823,80.1057,32.8679,83.8438,93.6355,30.3044,76.0235,55.91
157,35.6502,37.2107,35.4426,41.9295,30.9355,39.149,60.6303,30.9056,57.5433,118.5689,58.8304,45.7362,71.9265,48.633,21.9648,107.2067,60.6521,96.6185,20.4554,69.0215,50.7313,32.572,18.4679,81.7738,90.4902,79.7224,32.5572,82.7865,93.6616,30.3674,76.0867,55.7066
158,35.2662,36.7534,35.2187,41.6756,30.9022,38.6303,60.2335,30.7648,57.2733,117.7021,58.1749,45.3104,70.9861,48.5691,21.7473,106.4639,60.1927,95.8559,20.29,68.5804,50.2163,32.0559,18.3313,81.0786,89.7516,79.2011,32.3188,82.7697,92.8659,29.8827,76.1726,56.3962
159,35.1344,36.8568,34.8323,41.5494,31.1063,38.7229,60.0941,30.7431,57.6359,116.9922,58.1057,45.4865,71.5525,48.8643,21.6553,106.5736,59.9666,95.6432,20.4047,68.7538,50.2307,32.148,18.3704,80.8857,87.6818,78.9927,32.4163,83.7032,93.0227,29.5282,76.2075,55.5126
160,34.9665,36.7478,34.503,41.3734,30.7406,38.4433,59.6171,30.5619,57.5547,115.6468,58.0409,44.9311,71.2552,48.6207,21.4258,106.216,59.9521,95.1909,20.3873,68.315,50.4084,32.1491,18.1055,80.341,86.9958,78.1076,32.0707,82.602,92.5383,28.9244,74.6302,55.0315
161,34.8957,36.8143,34.5121,41.3251,30.4583,38.5816,60.1033,30.388,57.5142,116.0274,58.1932,44.9851,70.7645,48.4249,21.3332,105.6064,59.7923,95.2809,20.5299,66.3481,50.6014,31.9477,17.8505,80.3152,87.3542,77.8858,32.096,82.6154,92.6751,28.5125,74.5455,54.7709
162,34.6667,36.9171,34.3321,40.8972,30.3246,38.6137,59.9295,30.2221,56.9092,115.7385,57.8038,44.8028,70.383,48.0942,21.1228,104.8814,58.9769,94.6646,20.2968,65.1002,50.3268,31.8028,17.7243,80.1368,87.1361,77.0858,31.9903,82.1819,92.767,28.6303,74.2704,54.5813
163,34.5581,36.8932,34.4522,40.7632,30.0092,38.0814,59.89,30.258,57.3961,115.7231,57.2569,44.9243,70.4732,48.0148,21.1894,105.1465,58.9801,94.5911,20.2733,64.9543,50.286,31.6013,17.4483,80.0022,87.4037,77.2405,31.9889,81.9944,92.9369,28.3491,74.4758,54.1289
164,34.8693,37.945,34.3829,41.6025,30.5254,38.1658,61.5694,30.4238,59.766,115.3395,57.5342,45.4072,74.0637,48.7194,23.0253,109.7533,60.0476,97.2074,20.3167,66.882,50.5665,31.3318,17.4641,79.8127,88.6726,76.5771,31.8852,86.9438,94.2296,28.9589,73.7669,55.7993
165,34.6339,36.9003,34.0546,40.7949,30.1732,37.3801,59.2919,30.5014,57.8446,114.7219,56.9032,43.8761,70.0984,47.7639,21.0346,104.4636,58.5674,93.8634,20.1838,64.2993,50.151,30.4778,17.3594,79.2197,87.4135,76.5062,31.4714,82.0563,91.737,28.3529,73.4,55.9158
166,34.6886,36.7506,33.918,40.9136,30.0313,37.2521,59.151,30.4943,59.6764,114.7265,56.736,43.6056,69.5976,48.5325,20.8642,104.7811,58.8701,94.2835,20.0992,63.7978,49.7403,30.5535,17.3114,79.7039,87.3754,75.7111,31.5166,82.7081,91.1205,28.1926,73.215,56.4963
167,34.681,36.7074,34.3503,40.6136,30.2171,37.1146,59.6513,30.3371,61.6129,115.1028,56.8986,43.4471,69.9008,48.3433,21.1332,105.977,59.5951,94.3634,20.2647,65.1361,50.3975,30.8866,17.3405,79.8752,87.2281,76.2365,31.7353,82.08,91.6313,28.699,73.0319,56.2921
168,34.8105,36.5388,34.3215,40.3304,29.8388,37.1509,59.2212,30.4059,61.4073,113.7491,56.8225,43.4813,69.3526,47.971,20.9428,105.7098,59.5299,94.1823,20.02,64.9588,49.9408,30.7759,17.2267,79.2662,86.8915,75.8381,31.6682,81.519,91.6708,28.8953,71.9655,55.5017
169,34.7474,36.3102,34.1721,40.2203,29.7557,37.2101,59.2798,30.2147,60.1374,112.7777,57.3647,43.4923,68.9621,47.5697,20.8716,105.942,59.7177,93.5197,19.9412,65.3241,49.8263,30.8529,17.7226,79.0979,86.2734,76.5971,31.3698,81.7997,92.5334,28.3377,72.8678,55.0095
170,33.1859,35.3932,32.7195,38.963,28.5759,35.8109,58.1542,29.4205,57.5083,112.8271,55.5319,42.3781,67.115,46.4382,20.3068,101.2752,58.3391,91.8116,19.1254,63.6179,47.0762,30.7112,17.8844,78.264,80.9657,74.427,30.5041,79.8712,89.9686,27.5996,71.4604,52.9888
171,35.308,36.7758,34.6244,40.8148,30.1399,37.6446,60.4621,30.6507,60.5723,115.3348,58.6325,43.997,70.1447,48.274,21.2951,106.0578,60.4065,95.254,20.3007,66.0456,51.0431,31.1481,17.8493,80.3193,85.6519,77.6033,32.233,82.9324,93.1755,29.1608,74.2726,55.7718
172,35.4751,36.6141,34.973,40.7872,30.4963,37.6693,61.1262,30.7955,62.5413,115.4704,59.3389,43.713,70.6968,48.2952,21.5074,106.3857,60.6301,96.4584,20.6963,66.1871,51.5451,30.9057,17.8927,80.7065,85.1902,78.1303,32.1307,83.9036,93.6804,29.5877,74.4579,55.8906
173,35.5122,36.6648,35.0531,40.6771,30.6315,37.6773,61.1881,30.5583,63.0,115.8399,59.4265,43.9611,71.0036,47.7113,21.2535,106.3937,60.0292,96.4214,20.6261,66.0735,51.7117,30.5945,18.2207,80.2819,86.0488,78.5939,31.9132,84.225,92.8276,29.2718,74.0045,56.317
174,35.397,36.9027,34.9526,41.0648,30.4528,37.908,61.4181,30.8169,62.6192,115.5858,59.2384,43.9216,70.7801,48.0893,21.3993,106.1945,60.1628,96.605,20.6452,66.068,51.4471,30.6255,18.463,81.5871,85.7971,78.292,31.9593,83.9845,93.3909,29.3424,74.6112,56.5356
