,ACN,ATVI,ADBE,AKAM,ADS,GOOGL,APH,ADI,AAPL,AMAT,ADSK,ADP,AVGO,CA,CSCO,CTXS,CTSH,GLW,EBAY,EA,FFIV,FB,FIS,FSLR,FISV,FLIR,GPN,HRS,INTC,IBM,INTU,JNPR,KLAC,LRCX,MA,MCHP,MU,MSFT,MSI,NTAP,NFLX,NVDA,PAYX,QCOM,RHT,CRM,STX,SWKS,SYMC,TEL,TDC,TXN,TSS,VRSN,V,WDC,WU,XRX,XLNX
545,95.3612,22.917,75.5634,71.6765,298.8191,549.2423,59.0336,63.6061,125.6111,22.3097,61.5309,86.3836,126.6264,32.2985,27.5178,64.1405,62.6249,22.0095,57.0625,58.0298,113.3994,82.4074,68.3665,60.684,80.0885,30.9645,49.0898,80.0342,31.3197,162.1151,97.7814,23.4028,58.0314,72.7023,89.2458,48.7884,27.0847,41.3338,62.0849,35.7138,62.4524,21.894,49.1975,67.2789,75.2047,68.287,53.4243,97.1625,23.9572,70.8273,45.4941,56.8754,38.4627,66.9362,66.5191,93.9116,20.523,52.4254,42.5359
546,95.1718,22.9308,75.9984,71.1032,298.9379,545.1448,59.1828,63.734,125.6636,22.3125,62.4923,86.2634,126.5563,31.2843,27.5859,64.0443,62.7735,22.1753,56.846,57.709,115.9913,82.0738,68.0582,61.1675,79.7167,31.1287,49.2245,80.2456,31.3026,161.8064,97.792,23.539,58.5404,72.8066,88.6914,49.1686,27.4918,41.4805,62.1273,35.6584,62.5639,22.3905,49.1975,68.6979,75.1151,67.4775,54.2212,98.9424,24.1664,70.7702,45.6252,57.4399,38.2591,67.2603,66.2335,93.8862,20.575,52.4322,42.9369
547,94.8176,22.892,76.5046,71.2981,300.1199,547.3555,59.4442,64.1666,126.5351,22.4141,62.7793,86.396,126.64,31.524,27.9197,62.495,62.9107,22.3646,57.3635,57.911,114.1912,82.1387,64.5539,61.3383,78.8639,31.2169,49.7058,80.7177,31.7319,162.7047,98.7447,23.7391,58.9011,72.8476,88.6672,49.915,27.998,41.7314,62.3511,35.4238,64.6001,22.63,49.35,68.929,75.5704,67.495,55.5268,99.3877,25.2543,70.9799,45.065,57.7013,38.2171,67.5306,66.2468,95.8603,20.6042,53.0511,43.6199
548,93.9611,22.887,76.4811,71.626,301.1222,550.0951,59.1837,64.0037,127.5161,22.4059,62.1678,86.1553,126.075,31.2413,28.0702,63.4997,62.089,22.4781,57.2622,57.5855,114.4583,83.2693,65.1095,61.4079,79.2756,30.756,49.3156,80.9141,31.8263,162.8258,98.2243,23.7414,59.1014,73.0752,88.5907,49.6517,27.9705,41.8039,62.313,35.516,68.1484,22.5942,49.2307,69.69,75.4436,67.4894,55.7143,99.1727,24.4445,70.5847,44.3559,57.5012,38.0701,67.6885,65.972,96.3476,20.5934,52.8454,43.9592
549,93.8427,22.7882,75.9241,70.8638,299.7733,539.6893,58.8267,62.8783,126.4194,22.1919,61.996,85.5578,123.603,31.2015,27.8092,63.988,62.1367,22.3317,56.8426,57.0426,113.6276,83.1,64.5847,60.9642,78.6259,30.775,49.3159,80.5542,31.5574,161.9876,97.7606,24.0167,59.2842,72.1421,88.893,48.9275,27.6355,41.6152,61.8425,35.7059,68.1234,22.3411,48.8866,68.9612,74.8647,66.8334,55.6638,95.7779,23.8203,70.1311,43.635,56.9237,37.9297,67.361,65.5211,96.0646,20.5864,52.4056,43.111
550,94.2533,23.0726,76.1071,71.3317,301.3784,537.9175,59.1269,63.6929,126.5242,22.4839,61.5989,85.8016,125.5595,31.695,28.243,65.4966,62.8547,22.4183,56.987,56.8427,116.1488,82.7747,64.2834,62.9188,78.9384,31.2251,49.952,81.0097,32.6695,164.0209,98.0657,24.3151,60.0747,72.4878,89.1501,49.8498,28.1593,42.133,61.934,36.341,67.8615,22.562,49.0028,68.5431,75.8074,67.2619,56.692,96.2863,23.8561,70.864,43.6481,58.1408,38.0126,67.8022,65.6782,99.0518,20.7716,52.6013,43.7266
551,94.0083,22.9765,75.2789,72.0762,302.0479,543.027,58.9414,64.0116,126.4942,21.9138,61.5602,85.4401,125.2291,31.743,28.5185,65.3212,62.4213,22.6053,57.0636,56.7904,117.9432,82.4501,64.1912,62.9638,78.6401,30.7012,49.8432,80.428,32.8519,163.2377,97.2784,24.2985,59.4078,71.672,88.8631,50.1237,27.9648,42.1125,61.9634,36.4518,78.376,22.4882,49.0254,67.9057,75.0766,67.7643,55.9319,95.6546,24.1729,70.5335,43.7762,58.3645,38.3157,67.7033,65.7489,98.1324,20.7028,51.6519,44.3827
552,92.6099,22.875,73.1922,71.7844,295.1849,534.1334,57.9922,63.4074,125.1293,21.5596,60.2041,83.7492,122.1431,31.2515,28.1099,64.2179,60.9615,22.3208,55.7566,56.0804,116.4193,81.0841,63.2864,62.0095,77.3797,30.0892,49.7101,78.6667,32.4521,160.8166,95.8762,23.7585,58.0556,70.7037,87.2837,49.2589,27.9233,41.4776,60.9742,35.9265,81.29,22.2195,48.2857,67.324,73.8196,65.9161,57.8489,94.0491,24.3307,69.6621,42.9668,57.4909,38.0659,66.2072,64.7507,99.3803,20.5846,51.3104,43.5171
553,93.1252,23.1226,74.0373,73.308,298.1917,542.6933,58.497,63.9298,127.1589,21.8121,61.0649,84.6088,123.0053,31.7322,28.49,64.0011,61.1568,22.7573,55.8151,57.029,116.9591,82.5378,63.9608,62.2102,78.1396,30.2565,50.1051,79.4427,32.6869,165.2021,96.7657,24.0143,58.753,71.9165,87.4739,49.619,28.2574,42.7478,61.2262,36.0774,81.2932,22.2018,48.9478,68.4502,74.3319,66.7657,58.8733,95.0227,24.2668,70.5862,43.1465,58.2315,38.2411,66.4696,64.84,101.4016,20.7372,52.077,43.8183
554,93.3114,23.4105,74.5549,75.0282,304.1262,544.1296,58.4073,64.2386,127.1531,22.3138,61.5636,85.4383,123.634,31.6101,28.7841,64.0667,61.557,22.5981,56.3275,58.6053,118.7751,84.0046,64.4007,62.6251,78.538,30.2431,50.7274,80.8514,32.4679,165.2077,97.4739,24.1096,59.4722,78.2741,87.8917,49.2269,28.4284,42.7378,61.5246,35.9617,80.3023,22.0875,49.3232,68.6201,75.2947,67.4634,58.3844,95.4545,24.2112,70.1299,43.5037,58.2454,38.1983,66.9457,65.4341,99.6813,20.744,51.3972,44.2383
555,93.3341,23.5213,75.1876,75.9195,306.91,547.1458,56.9961,64.2818,127.6746,22.2676,61.9206,85.1996,126.1251,31.8097,28.5851,64.9776,61.0782,22.3012,56.7109,59.5771,119.7378,84.2228,64.3104,63.7892,78.8047,30.3276,50.8797,82.2285,32.3526,164.8575,99.7998,24.2022,59.995,77.9748,91.133,49.0738,29.2585,42.9424,61.6114,36.1648,80.0683,22.1959,49.2363,68.9105,75.7002,67.7535,58.2169,96.0942,24.2867,69.2389,43.6807,58.5638,38.1463,67.0712,68.4433,100.0542,20.7626,51.4601,44.2612
556,93.6474,23.6676,76.2512,76.2133,310.0811,556.3467,56.6838,63.3813,129.5407,22.1227,62.7962,85.6534,123.9168,32.067,28.6372,67.4172,61.0118,22.7451,58.956,59.9521,123.0246,83.9379,64.3822,64.4331,79.5317,30.8428,50.8835,81.8431,32.2787,169.9506,101.2872,24.0158,59.9494,77.2755,90.76,48.3725,29.3604,43.2789,61.133,36.2363,79.6602,22.1279,49.4915,67.7273,76.6381,68.5181,58.8337,95.9589,24.6212,68.989,44.4722,54.4111,38.5653,67.7782,67.8024,100.2985,20.9349,52.4302,43.8317
557,93.4235,23.912,76.6723,75.7702,307.901,575.9653,56.2832,62.4267,129.9726,21.8998,62.6673,85.1095,118.9471,32.2381,28.8362,66.5864,60.0849,22.5332,59.2796,59.6756,122.0582,82.1994,64.2604,63.9548,79.3281,30.2556,50.868,81.2312,32.1654,169.6209,101.2193,26.0541,58.8405,76.5679,90.7536,47.3942,29.2477,47.0318,60.5531,36.0365,80.0655,21.989,49.2204,68.0771,76.8003,67.9458,58.333,93.3165,24.6705,68.9501,43.9765,54.5206,38.4785,64.2029,67.5667,99.6149,20.6005,47.2949,42.8709
558,93.9735,23.8066,76.7875,76.7651,305.4548,567.8923,56.1794,62.747,132.3568,20.112,61.0284,84.9477,120.1764,31.8803,28.9003,67.0145,59.5223,22.4718,58.9932,60.0085,123.4574,82.3018,64.0231,63.4734,79.1414,30.9046,50.6974,80.995,32.4696,170.8455,101.5448,26.4015,60.0201,76.8293,90.169,47.4672,29.3718,47.7559,60.9571,36.377,81.1096,22.2595,49.246,69.2561,76.7524,68.1784,58.0365,94.6922,24.818,68.8586,43.9419,55.6884,38.3066,64.7235,67.3294,99.1381,20.4321,46.3412,43.3042
559,93.919,23.4925,76.2402,76.4253,302.6927,564.6743,55.8728,63.1691,131.617,20.1687,60.7507,85.2288,117.0011,32.0676,29.1602,67.4297,60.108,22.0084,59.68,59.1322,124.9547,81.0792,64.1499,63.1899,79.2499,30.9928,50.4056,80.8173,32.6935,172.945,101.6607,26.7144,59.6463,76.2585,89.9689,47.6986,29.0605,48.8781,60.6444,36.4969,80.6442,22.1697,49.2111,69.5621,76.6376,67.129,58.584,93.3703,24.8623,68.2683,44.1169,55.0427,38.3247,64.7515,66.771,98.0341,20.4137,46.4431,43.2492
560,93.6516,23.2641,76.3547,74.5091,299.4096,562.2873,55.685,62.948,129.4835,19.8844,59.6045,85.3394,116.4235,32.076,29.0763,68.5644,59.9521,21.2456,59.0597,58.6831,124.1892,80.5944,64.2481,62.3144,78.9276,30.8949,50.8083,79.4291,32.7306,173.9683,101.3086,26.5842,59.3799,76.391,91.1412,47.6541,28.7796,48.8987,60.0064,36.7333,80.2722,22.2226,48.8513,68.5464,76.0907,74.2588,57.8279,93.2355,24.8627,67.5952,44.2728,54.9403,40.0254,64.236,67.5102,96.0552,20.3882,46.3757,43.2365
561,92.9003,22.9116,76.0524,73.8879,297.7303,551.7054,55.3942,61.9431,125.8983,19.7778,57.1642,84.8169,117.5668,31.8896,28.8291,67.3616,58.9385,21.0157,58.3815,58.1021,122.6889,79.3384,62.1714,60.3934,77.8106,30.7908,50.2167,80.1268,32.5453,171.8978,100.5272,26.4942,58.9594,75.7958,90.2421,47.6354,28.259,48.9542,59.681,36.4648,79.6866,22.145,48.4264,68.0295,75.5469,72.4436,58.6637,93.0179,24.8974,66.7492,44.0164,54.4945,39.8621,63.6962,66.2063,96.7583,20.4193,45.6911,43.4515
562,93.1235,22.9961,76.2436,74.2929,299.2001,548.0014,56.2556,63.0587,127.1138,19.9651,57.2514,85.7683,122.0057,31.9133,29.0647,67.1185,58.7858,21.2923,58.7411,59.1728,122.9618,78.8988,62.7464,57.7585,78.392,31.1414,50.6353,80.5192,33.2104,173.2688,100.4686,26.8634,59.8564,76.9477,90.8602,48.4253,28.956,48.6527,60.2141,36.6014,79.4421,22.6334,48.8281,68.2669,75.2564,73.3463,59.6185,96.9105,25.0908,67.6168,44.7755,55.1014,39.7791,64.0007,65.675,99.306,21.4655,46.2093,43.9272
563,94.6013,23.1328,76.1707,75.0685,300.4503,552.5916,56.7876,63.3823,129.3847,19.9481,57.7835,86.6629,121.4967,31.8907,29.251,66.945,64.0482,21.471,59.174,59.0212,123.6209,78.9852,63.3403,56.8872,78.7577,31.4615,50.5736,80.5964,33.377,174.6993,101.2579,27.0048,60.2757,77.0827,91.4529,48.8367,28.7344,48.4424,60.644,36.7437,79.3034,22.6473,49.3756,68.9898,74.9476,71.7232,59.1909,98.7045,25.2445,68.9998,45.2337,55.2721,40.3376,64.5375,65.784,99.3474,21.2884,46.9325,44.1908
564,93.8812,22.823,75.091,75.0642,299.9935,546.1048,56.1513,62.0278,126.585,19.5493,56.8526,85.6408,117.7086,31.5186,28.962,66.1173,61.4565,20.9184,58.2403,58.9707,122.5237,77.7599,63.3131,57.0599,77.5662,31.4068,50.4121,79.2902,32.7704,173.0556,100.1897,26.8885,58.9735,75.6044,91.0319,47.8942,28.0686,47.7852,58.8971,36.0476,81.545,22.1489,49.0672,68.4056,74.7705,73.6128,57.8068,95.7342,25.0093,68.6155,44.8442,54.2039,40.2344,63.193,66.1012,97.3203,20.9679,46.4725,43.6361
565,93.2229,22.955,74.3355,75.0104,297.1754,537.3215,55.689,61.604,124.5472,19.3683,56.1984,85.3209,116.5442,31.4014,28.8897,65.8881,60.6083,20.92,57.4772,61.5849,122.4454,77.9875,63.4261,55.8327,79.7524,31.0197,50.752,78.7231,32.1955,170.0712,99.4926,26.6606,58.1362,75.1607,90.6833,47.0193,27.7394,46.5476,58.7437,35.4953,80.2661,21.9861,48.9428,67.9043,74.7138,73.9963,56.3175,94.0086,24.8538,67.7714,44.6899,53.6725,40.5193,63.3656,65.8027,95.1263,22.0842,45.6949,43.1014
566,94.0981,24.1529,74.5772,75.1023,298.3237,541.1274,55.7856,62.1825,125.2972,19.5114,56.34,86.1998,122.4736,31.3983,28.8618,65.8283,61.1617,21.0291,57.878,60.5014,124.0913,78.3615,63.9682,55.8676,79.1781,31.1694,50.6973,78.2096,32.3889,170.9426,100.0521,26.756,58.761,75.5047,91.6372,47.4629,27.232,46.7988,60.0375,35.5245,80.1868,22.3249,48.7831,68.2478,74.7684,74.3164,56.5726,96.7948,24.9431,68.253,41.0719,54.0887,40.6213,63.7305,66.3989,94.9853,21.5887,45.4161,43.5285
567,95.8837,24.9611,76.1662,76.3246,303.7408,550.4027,56.6803,62.9533,127.1426,19.7318,57.454,87.4106,123.5968,31.678,29.1999,66.6261,62.8732,21.1968,58.8139,61.887,125.948,78.5802,65.1877,56.5195,80.2035,31.4919,50.9602,78.7781,32.6483,172.66,102.6443,27.0652,59.8725,76.8229,93.7791,48.8726,27.1133,47.7391,60.6576,35.6079,81.7301,20.9805,49.2246,69.1103,76.047,72.4162,57.1629,97.9608,25.4585,68.9083,41.0146,54.7922,41.1713,64.024,68.9214,96.3758,21.9493,45.4609,44.1755
568,96.0907,24.7847,76.9024,76.2252,302.9599,548.0371,57.0889,62.7727,126.4083,19.8827,57.6753,87.4027,123.2528,31.27,29.422,66.5025,63.0205,21.3608,58.5608,62.8363,126.1125,78.3651,64.8323,56.6014,80.413,31.5317,51.1464,78.3631,32.5795,171.644,102.5205,27.1146,59.7389,78.1369,93.0842,49.1918,27.6621,47.5912,60.1323,35.0066,83.9031,20.6361,49.1471,69.0728,76.5035,71.5527,56.9549,97.1196,25.5225,69.4285,40.2755,54.5024,41.151,63.8108,69.3063,96.3387,21.8226,45.0165,43.9125
569,95.2194,24.5166,76.2756,75.6568,296.5844,538.5489,56.7988,62.0626,125.8819,19.8961,57.0167,86.6792,122.7939,31.1884,29.2107,66.0874,62.2317,21.0822,58.1843,62.4568,124.8205,77.397,64.0058,55.9826,79.9459,31.5918,50.7009,77.8071,32.2269,170.4084,102.0576,27.0795,58.4262,76.6351,92.3293,49.0126,27.116,47.1699,59.4505,34.8341,83.3829,20.8183,48.9944,68.7097,75.9925,71.5052,56.1465,96.8605,25.1591,68.7961,39.9334,54.2012,40.9718,63.5447,68.5712,95.8046,21.6495,44.7093,43.6251
570,95.781,24.7171,76.9801,76.1371,298.7906,541.1101,57.0271,62.3601,126.4843,19.9314,58.3718,86.4842,123.3111,31.47,29.2985,66.0202,61.9331,21.0149,58.8537,61.7018,126.0493,78.0116,63.9993,56.7529,80.2928,31.7673,51.0421,77.4685,32.6827,172.2674,102.2344,27.1883,58.9417,77.4136,92.458,49.6609,27.3262,47.9177,59.3903,35.1925,83.3902,20.9156,49.0197,69.8597,76.5163,71.683,56.7624,96.9498,25.2544,69.5043,40.5032,54.6746,41.078,63.8386,68.4824,96.3112,21.8843,44.9505,43.7835
571,96.6362,25.1239,79.1209,77.8275,298.9657,546.7042,57.8832,63.2712,128.2422,19.9224,58.925,87.6479,126.1954,31.918,29.2236,66.6806,63.2061,21.2756,59.7373,62.6853,127.2255,80.615,64.443,56.5326,80.683,31.8509,52.2082,78.4359,32.9281,173.8669,103.6777,27.3413,58.9543,77.9707,93.5842,49.7506,26.773,48.6244,59.6957,35.8147,83.2082,21.2611,49.7473,70.3099,77.7228,72.6612,57.2541,97.9484,25.8013,70.052,40.6129,55.4468,41.183,64.1399,69.7096,97.8987,21.9094,45.2017,45.0185
572,96.9071,25.4275,79.0592,77.9549,297.9101,545.8707,57.8175,63.236,128.6743,20.3246,58.9402,87.7753,127.5983,31.7801,29.5053,65.7384,63.4192,21.3215,59.735,62.8522,127.5061,80.7046,64.4686,56.6397,80.9606,31.6991,52.2466,78.5925,32.9379,173.2736,102.695,27.319,59.9824,78.9124,93.4774,49.3412,26.3022,48.3566,59.3998,35.5388,87.3368,21.3187,49.7939,70.8667,77.6983,72.7011,57.1594,97.8115,24.8656,70.0818,40.2102,55.5593,41.3394,64.0156,69.7952,98.0118,21.7068,45.419,45.4632
573,97.4215,25.474,79.0479,77.8776,299.2194,545.335,58.0033,63.4267,129.9182,20.1685,58.376,87.4723,129.7021,31.8023,29.7081,65.6212,64.4695,21.3702,59.3912,63.2295,126.7689,80.9065,64.5835,56.2876,81.403,31.8781,52.5575,79.1491,33.2245,173.0339,102.2504,27.5428,59.7983,79.4635,92.6789,48.9894,26.4997,47.9018,59.8579,34.9269,87.9351,21.2809,50.0846,70.4739,78.3335,72.5131,56.9538,101.8659,25.088,70.5331,40.2906,55.7222,41.7408,64.4708,69.9127,97.9904,21.9606,45.8862,46.4094
574,97.2528,25.4778,79.6217,77.485,301.0001,550.4722,58.1435,63.7926,130.2609,20.0354,57.8515,87.7035,130.4376,31.7237,29.7348,65.7899,65.1331,21.4293,59.3631,62.7428,127.0674,81.0699,64.7535,55.4517,81.0691,31.8514,52.8027,79.1178,33.1203,172.9337,103.2915,27.5471,59.2583,81.1454,93.7125,48.3618,26.3188,47.4533,59.9689,35.1718,88.7916,21.0982,50.2536,69.7312,78.1695,71.5341,55.0961,104.5706,25.1098,70.6987,40.2419,55.7865,41.8684,64.4028,70.2432,95.7144,22.3448,45.5056,46.8043
575,97.1352,25.6343,79.4752,76.9498,299.9484,551.4926,58.2872,65.9039,130.1311,19.9604,57.4023,87.6773,129.8408,31.4424,29.654,66.0586,65.0658,21.6204,59.1165,62.2701,127.0039,80.209,64.8755,55.0536,81.1348,31.7472,52.0698,79.5562,33.3437,173.772,103.2886,27.5993,59.2391,80.5807,93.2092,48.8151,26.6914,47.5669,59.8376,35.4424,88.2131,21.1101,50.3865,69.5362,78.475,69.9812,54.8056,104.2372,25.0517,70.4922,40.2021,55.8919,41.8252,64.3999,69.8348,95.1756,22.4187,45.8911,47.1979
576,96.7448,25.6096,80.3035,77.4962,298.0941,554.6837,58.0429,65.3848,131.0632,20.1152,57.4578,87.4002,128.9189,31.4657,29.5801,66.1346,65.0539,21.8627,59.5996,62.5787,126.8493,80.4963,64.6134,56.0263,80.8688,31.6484,52.688,79.3392,33.3944,173.512,104.2485,27.5371,59.0144,81.078,92.935,48.1949,26.8621,47.3649,59.7922,31.2372,88.7796,20.961,50.2659,70.1974,78.6184,73.4098,55.0965,103.825,25.0531,70.3333,40.0245,55.5647,41.7157,64.4398,69.4605,95.234,22.5162,46.0614,46.8483
577,96.399,25.5872,80.267,77.6759,299.3453,555.5318,57.8373,66.7826,132.5082,20.1617,56.9204,87.0274,132.1529,31.418,29.3414,65.7609,64.929,21.5982,59.8952,62.6905,126.7788,80.8954,64.4393,55.1471,80.7455,31.5907,52.5299,80.1641,33.4297,172.553,107.6505,27.5377,59.2474,81.5348,92.9148,48.3991,27.4755,47.0312,59.5809,32.6286,89.0509,20.8991,49.952,69.6288,78.932,74.1679,55.7503,105.3915,24.9588,69.9915,39.5676,55.444,41.5798,64.5176,69.6549,95.4423,22.6028,45.855,46.9587
578,96.2133,25.3027,79.264,76.9068,297.2402,546.0609,57.1801,66.5141,130.4056,19.9875,55.1146,85.5165,131.6417,30.7098,28.9298,65.2078,63.8779,21.1565,58.9688,62.5953,125.7198,79.5639,63.394,51.4785,79.7119,31.1073,52.0194,78.9621,33.0507,169.9159,104.7707,27.0215,58.3027,80.5106,91.966,47.7985,27.2396,46.4684,59.0878,32.5324,88.2054,20.6912,49.2764,69.251,77.3804,73.581,54.6201,103.6263,24.3701,69.1801,38.8035,54.4878,40.799,63.6545,68.683,93.2886,22.2543,45.0346,46.5007
579,96.5031,25.5699,79.9367,77.8202,301.0145,552.2213,57.2583,67.7012,131.5547,20.3189,55.452,85.8679,140.3741,31.0068,29.3493,65.9042,64.4494,21.0662,59.3649,63.5105,125.7129,80.1215,63.5141,51.1061,80.5215,30.9636,52.228,80.1497,33.613,171.9372,105.1826,27.9622,59.3934,81.4551,92.5178,48.3189,28.028,47.4419,59.0244,32.9062,89.0294,21.5477,49.6441,70.3525,78.1796,73.8122,55.4082,107.4074,24.6428,69.5606,38.7472,55.6635,41.2486,64.2354,69.2135,94.2164,22.2374,45.4926,47.3941
580,96.6723,25.7474,80.003,77.1693,300.5964,553.8663,57.5994,68.2472,131.5667,20.4274,54.7885,85.9672,140.7499,30.7183,29.3653,65.3951,64.6523,21.0058,60.1697,63.4581,126.5151,80.3809,63.3208,50.8112,80.7559,30.979,52.1575,79.4041,33.9792,171.3483,104.9779,27.7148,60.3063,82.534,92.6971,48.7671,28.377,47.5819,59.6004,33.1089,89.4549,22.0778,49.5421,70.7606,77.9614,72.9101,56.3977,108.256,24.7552,69.6971,38.6278,56.0117,41.1459,63.8939,69.4658,99.0127,21.9292,45.9491,47.9003
581,96.1893,25.4544,79.2928,76.4075,298.7168,547.6146,57.1959,67.9687,130.6508,20.1853,54.3806,85.5465,147.1112,30.514,29.3787,65.1396,64.7574,20.9563,61.2554,63.1248,125.893,79.3005,62.8076,50.0804,80.2594,30.6015,52.14,79.3067,34.4551,170.1797,104.0797,27.7756,59.7052,82.4926,92.4826,49.1544,28.1453,46.9763,59.1549,33.2832,89.4513,22.1878,49.391,70.0877,77.3382,72.4106,55.6863,109.0033,24.6706,69.2322,38.9457,55.9454,41.1176,63.3152,68.8307,97.4824,21.9605,45.7631,47.6406
582,96.1572,25.4135,79.5389,75.2808,297.3924,547.4031,57.1117,68.6078,130.6289,20.2596,54.335,85.1929,147.1384,30.0665,29.2564,65.5355,65.1179,20.919,62.4539,62.8888,124.7352,79.7526,62.6345,49.9368,80.4953,30.6619,52.3151,79.4291,34.0053,170.1869,105.8559,27.038,59.8277,83.2302,92.3965,49.1781,28.2371,47.2261,59.6218,33.1323,88.5602,22.3755,49.447,69.5294,76.679,73.0389,55.3008,110.0582,24.7665,69.0022,38.6774,55.7466,41.2101,63.262,69.0526,97.198,21.9249,45.9429,48.2899
583,96.3197,25.5514,79.8545,75.4039,297.6091,554.2946,57.4578,67.8504,130.0273,20.3842,54.5332,85.2179,144.3535,29.9413,29.1213,66.8888,65.6152,20.8754,62.3237,63.043,125.5352,80.6128,62.4016,50.7043,80.4314,30.5208,52.8292,79.0286,33.3209,169.567,106.3379,27.2874,59.4487,83.3555,92.9414,48.4507,28.0656,47.0041,59.345,33.3122,88.9588,22.1041,49.1652,69.3725,77.3981,73.0687,55.3511,108.2752,24.4929,69.2235,39.1718,55.2181,41.2135,62.4522,68.9365,96.9743,22.0702,45.9656,47.7744
584,96.8872,25.9126,79.9643,76.0235,299.7265,555.0802,57.8892,67.4889,130.3702,20.4535,54.9931,85.407,143.9835,30.0521,29.153,66.4814,65.5637,20.8661,61.857,63.3643,125.8543,82.1824,62.5479,51.1214,81.1904,30.9708,53.3382,78.5572,32.7695,170.4029,106.6031,27.3509,59.019,83.5355,93.5968,48.2132,27.3604,47.1988,59.46,33.4302,89.1266,21.8774,49.0318,69.7959,77.8904,73.2751,55.7122,106.2527,24.3569,69.5284,39.9326,55.0794,41.5487,62.9954,69.0889,97.8872,22.2234,46.16,47.6598
585,96.0792,25.7806,79.2087,75.2845,296.4227,552.1425,57.1709,67.0069,129.6033,20.0367,54.084,84.3563,141.4301,29.7582,28.7368,66.1664,64.7207,20.5788,62.2761,62.9351,125.705,82.1982,61.9065,49.8402,80.4691,30.6264,52.6388,77.9958,32.4105,168.9362,105.7545,27.2489,57.5881,82.9362,92.801,47.3915,26.9392,46.5291,59.0392,33.5464,88.936,22.0212,48.4881,69.0299,77.0768,72.4443,54.6797,105.4679,24.0471,68.3282,39.24,54.2279,41.0871,63.0582,68.4001,95.55,22.0011,45.3629,47.0444
586,95.3129,25.7594,78.8839,75.1286,295.9935,550.8136,57.0429,67.2494,128.842,20.1287,54.4004,84.1649,142.649,29.6132,28.591,66.2407,64.4442,20.6492,62.9741,62.8755,124.2975,82.0895,62.0493,50.8245,80.1623,30.6971,52.8252,78.3651,32.0289,167.7096,105.584,27.3414,56.9966,83.127,92.4597,47.426,26.6848,46.2152,58.6696,33.8628,90.0648,22.1969,48.4151,68.4408,77.7533,73.0309,54.2499,105.1165,24.0051,68.3556,39.141,53.9398,41.3599,62.7377,68.4113,94.8566,21.7834,45.0789,47.2605
587,95.0133,25.3872,78.2746,75.0325,294.8382,545.3156,56.9202,66.19,128.0232,20.0088,54.4604,83.6353,139.3813,29.5867,28.3975,66.087,63.9005,20.8513,61.2779,61.9953,124.8172,80.9735,62.0801,50.3096,79.8245,30.6861,52.3604,78.1233,31.4582,165.624,105.0034,27.267,56.1565,82.6318,92.0819,46.7338,26.0812,45.949,58.1465,33.2737,89.857,21.8259,48.1711,67.524,78.556,72.0546,53.2558,103.6209,23.5983,68.6265,38.9034,53.063,41.0547,62.2704,67.8894,93.3001,21.6017,44.5003,46.6043
588,94.972,25.5803,77.637,72.7001,292.9935,542.0799,56.7524,65.667,126.8464,19.9221,53.9993,83.267,139.0516,29.5199,28.262,64.5303,63.4738,20.6194,60.2917,61.669,124.3972,80.3205,61.8555,49.3523,79.3491,30.7684,52.4014,77.9864,31.3927,165.1376,104.5714,27.3212,55.6735,81.6004,91.9259,46.9233,25.2809,45.691,57.9196,33.1228,91.8417,21.8891,47.7751,66.9346,77.5117,71.716,52.5798,100.6979,23.3414,68.1894,38.8411,52.9575,40.9193,61.7346,67.8694,92.0399,21.5697,44.1024,46.4719
589,96.5509,25.4482,79.3689,74.5271,299.293,552.0219,57.3242,67.4137,128.8238,20.0354,54.7383,84.1974,142.4491,30.0379,28.7013,65.6838,64.9578,20.8925,60.6008,62.3851,126.4699,82.0867,62.4936,50.3822,80.4097,31.3091,53.0507,78.9113,31.8653,168.6632,107.1491,27.6562,56.3106,82.5544,93.7563,47.4191,25.3236,46.5258,58.4256,33.5041,96.7394,21.5275,48.1832,67.4303,77.9286,72.8084,53.4828,105.0135,23.726,68.7765,39.1581,53.9962,41.6375,62.7372,69.2937,93.4906,21.8035,45.0215,46.8999
590,96.921,25.2546,79.7176,74.2729,300.9461,551.231,57.4507,67.3673,129.2128,19.8856,54.3645,84.5858,142.2546,30.266,28.9578,70.2724,64.5659,20.901,60.4381,62.5157,126.8391,82.0164,64.112,50.5016,81.0161,31.3308,52.9741,78.6491,31.9509,169.3446,106.2842,27.9488,56.4066,82.5658,94.5319,47.6186,25.1396,46.4458,58.4979,33.7597,95.0025,21.7128,48.2455,67.6305,78.4808,72.5481,54.2504,105.5718,23.8018,69.2805,38.631,53.8163,41.8182,63.2629,69.7591,94.3387,21.8755,45.5972,47.1481
591,96.2565,25.2801,79.8626,73.6069,301.3881,547.0635,57.5512,66.3368,127.6109,19.6545,54.1213,83.939,140.7182,30.183,28.4717,72.1241,63.8131,20.6969,60.2494,62.6578,125.5009,81.6047,63.4116,50.5161,80.4225,31.0611,52.7106,78.3174,31.4755,167.1297,104.8079,27.4602,55.8324,81.5091,93.7314,47.4169,25.1504,46.1031,57.6157,33.4205,94.4307,21.2724,48.0697,67.0223,78.2138,71.8211,53.6927,105.0024,23.7201,68.8741,38.5544,53.1247,41.6653,63.0668,69.304,92.9042,21.5029,44.8581,46.6958
