,MMM,AYI,ALK,AAL,AME,ARNC,BA,CHRW,CAT,CTAS,CSX,CMI,DE,DAL,DOV,DNB,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FBHS,GD,GE,GWW,HON,ITW,IR,JBHT,JEC,JCI,KSU,LLL,LMT,MAS,NLSN,NSC,NOC,PCAR,PH,PNR,PWR,RTN,RSG,RHI,ROK,COL,ROP,R,LUV,SRCL,TXT,TDG,UNP,UAL,UPS,URI,UTX,VRSK,WM,XYL
512,167.0548,161.12,63.7093,50.1912,51.3414,47.5799,153.341,71.8967,83.3396,81.9638,35.5386,140.8462,91.9291,46.5682,74.0198,135.5695,72.2146,58.7228,93.0002,45.7757,43.1183,179.0513,62.0405,59.2283,47.4875,139.1955,25.0492,235.7134,104.6004,98.5024,67.9909,83.251,43.6521,44.8495,118.6064,130.6627,200.8875,26.7693,45.541,111.6341,169.5359,64.5092,123.0971,66.9444,29.5072,107.893,40.629,61.1985,117.9757,89.5225,167.4304,94.2614,44.3169,133.8504,44.6844,210.943,122.6245,67.4644,101.9715,94.5747,122.6069,67.6244,54.2764,35.7138
513,167.284,159.689,63.5521,50.5136,51.3147,47.4142,157.2827,72.165,83.7913,81.9747,35.4144,141.8072,91.4986,46.7034,74.0634,134.9616,72.1683,58.4892,93.5834,45.518,42.6838,178.0968,62.4837,59.1662,47.9166,141.2389,25.0644,235.7671,104.9298,99.1043,68.6435,84.3232,44.0118,44.3844,116.4688,131.6286,202.4086,26.6348,45.2325,111.3335,170.9548,64.2918,123.2398,67.568,29.18,108.4733,40.5353,61.1925,117.67,90.3588,167.5783,94.4753,44.4085,134.0907,44.8835,212.6875,122.4809,67.4229,101.7442,95.0573,123.6675,67.7322,54.4283,35.9177
514,168.504,160.5007,64.0796,51.5256,52.1637,46.431,154.5351,72.8906,83.5846,82.5052,35.6819,141.3457,91.2409,47.3461,73.6248,134.6812,71.7596,58.5596,93.1491,45.4653,42.364,177.9682,62.2595,58.8261,47.8051,141.3105,25.1915,236.3776,104.4999,99.1664,68.6862,85.5306,44.0243,44.3835,119.6362,131.5716,205.0093,26.6167,45.7807,110.7896,171.1522,63.9706,122.9544,67.1053,28.9808,109.4104,40.7726,61.865,117.5314,90.7548,168.3695,94.4395,44.7334,134.8198,44.8118,221.6375,123.5627,68.7786,101.7475,94.5559,123.6872,67.668,54.5111,35.8345
515,168.7456,161.5939,63.5812,50.3413,52.5416,47.0884,154.1468,73.6693,84.2292,83.1362,35.6304,141.8252,91.329,47.4179,74.0445,134.8028,71.691,58.3327,93.1062,47.4754,42.0517,177.911,62.5106,59.2812,47.9687,141.6958,25.3519,237.0282,104.2626,99.5606,68.6221,86.0063,44.5049,44.5711,119.4358,132.0336,205.9983,26.8718,46.0282,110.8976,170.0938,63.858,123.4331,67.5189,28.9301,109.9907,40.7057,62.9368,118.002,91.2124,167.6397,95.1156,44.926,134.4692,45.3541,225.0809,122.7151,69.7497,102.1641,94.0463,123.7401,67.8257,54.5107,35.9055
516,169.2156,160.3545,63.919,50.2124,52.8316,45.5447,153.2683,73.8395,84.9199,83.6986,35.3249,142.2683,91.5892,47.2009,73.346,135.1357,71.2855,58.1543,93.0796,48.0915,42.1797,176.3435,62.7653,59.1546,47.6609,140.5648,25.825,239.1786,104.5121,99.6646,68.2325,86.1401,44.7104,44.8429,119.1208,131.429,205.3101,26.8055,46.4096,110.9842,168.8487,64.3786,123.3142,67.5752,29.0608,109.4425,40.89,62.7828,117.4542,90.24,167.8253,95.292,44.5112,135.1901,44.9799,224.3924,122.4597,69.7105,102.0266,93.8042,123.5722,73.0218,54.5797,36.0924
517,169.5567,159.4116,63.7108,49.5859,53.1208,45.2315,151.6057,73.8348,84.0572,83.9718,34.6481,142.3511,91.3497,46.2052,72.7593,135.6695,71.7331,58.1033,93.2512,48.6398,42.2949,174.4973,62.4397,58.4808,46.9722,139.6474,25.8994,239.9417,103.8399,99.4683,67.9855,85.9945,44.6137,44.7568,117.2683,130.9794,201.8274,26.3299,46.0532,110.1963,166.7076,64.6731,123.261,67.2404,28.8692,108.9686,40.8892,62.1744,117.6746,89.3256,168.6658,94.4686,44.1247,134.9613,44.3097,222.1392,121.2633,67.5419,101.8147,94.2191,122.8726,72.4055,54.2921,35.7906
518,168.944,159.5293,64.1166,48.3748,53.2519,44.5226,151.248,74.307,83.1714,83.5682,34.4869,142.1748,90.7653,44.975,72.2736,133.3176,71.0405,57.9984,93.3784,48.436,41.8538,177.1585,62.2962,57.9193,46.6069,138.9226,26.0679,238.0412,103.003,99.0817,67.3211,85.8115,44.396,44.3078,116.3989,129.9414,200.7514,26.2381,45.268,109.3399,166.3324,64.1563,122.4384,66.6632,28.7931,109.2258,40.8968,61.9507,117.1728,89.0616,167.9086,94.2211,43.5231,134.9541,44.3347,217.3878,120.7266,66.0,101.9701,93.6157,122.0867,72.0733,54.504,35.7387
519,169.9012,161.2094,65.081,48.1572,53.6152,44.6885,153.3584,73.7457,82.7986,84.2281,34.5599,142.8426,90.8239,45.2776,72.2473,133.0896,71.1059,58.2507,94.4966,48.2443,41.2322,176.8152,62.0317,58.2617,47.0332,139.7932,26.0091,237.8309,104.2602,99.5642,67.7784,85.6619,44.1326,44.9817,116.7242,130.817,202.6782,26.3932,44.8739,109.9011,166.7344,64.8287,123.5777,66.3232,28.6101,110.4204,41.3496,62.6278,117.1483,90.4564,168.0172,94.6283,43.9742,136.4052,44.4204,218.5697,120.7045,66.5787,101.9508,94.4202,123.0984,71.8589,54.7536,36.0884
520,168.2938,160.2109,65.7057,48.4414,53.5788,45.572,155.8088,74.7532,83.0756,83.9107,34.1566,145.076,91.1399,45.2947,72.0081,131.4574,70.4296,58.2456,94.4874,47.9473,41.2467,175.8958,61.7765,58.403,46.525,137.1266,25.8846,240.2572,103.96,99.5228,67.265,84.8726,44.0066,45.0483,115.6008,128.8376,200.1262,26.3771,44.91,108.4643,163.6498,64.5598,123.6281,65.8667,28.6796,108.3485,41.6633,62.3753,117.1867,89.9999,167.4557,93.6746,43.8974,135.4594,43.9147,217.3188,118.5972,68.0139,101.491,94.4943,121.7287,71.5738,55.0997,36.1127
521,167.2204,159.1905,65.5745,48.6259,52.8515,43.2977,154.4684,73.9221,81.3736,83.5818,34.013,143.5621,90.4715,45.1786,71.5636,131.5731,69.6304,57.7334,94.0429,47.9321,39.8095,174.7982,60.656,57.7299,46.2045,136.6909,25.6182,235.3146,103.1459,98.4971,66.8062,84.0646,43.4805,44.7388,115.7851,127.9785,199.3896,26.3231,44.6812,108.3502,163.6473,62.9734,121.4242,64.4373,28.5344,107.0538,41.4182,61.3173,114.6594,90.3493,166.4542,93.3744,43.9285,135.0383,43.6843,215.9788,117.4606,68.5717,100.6079,92.0449,120.9252,70.7511,55.0527,35.6925
522,167.3244,160.0538,64.8958,48.2209,52.8389,43.0045,154.9466,74.0583,80.8154,83.0499,33.8885,142.7926,90.5351,44.3911,72.0073,130.7715,69.1881,57.7698,94.2192,47.9145,40.3712,174.3945,58.9526,58.1054,46.2171,136.4568,25.6992,237.5489,103.3135,98.8104,67.6027,84.1728,43.8538,44.7248,115.5979,127.3567,199.3114,26.7959,44.7837,109.0189,163.5205,62.5175,121.6152,64.6349,28.6184,106.9067,41.3688,61.4156,114.1312,90.6985,168.2646,93.5096,44.0023,135.8421,43.8336,215.0093,118.0619,67.8886,100.6736,91.8386,120.8482,70.9569,54.4659,35.6033
523,165.0072,158.7011,63.9554,48.3724,52.1512,43.3555,153.5311,73.6785,80.2167,82.3146,33.7028,140.6812,90.0461,44.0692,71.0352,129.6207,68.3662,56.7297,93.7027,47.6544,40.4875,173.7155,58.9848,57.6283,45.1315,135.0479,25.5029,235.3218,102.0007,98.1495,66.8792,84.5298,43.2911,44.1448,113.9405,125.4211,197.5284,26.2124,44.2058,108.2659,160.6084,61.7747,118.8356,63.6799,28.4627,105.4824,40.9928,59.7896,112.6442,91.046,166.2984,91.9336,43.5526,135.988,44.8811,213.1829,116.8565,67.1178,100.7198,90.9138,119.4953,70.6602,53.8225,35.23
524,165.9661,160.0219,63.9648,47.9722,52.097,41.1255,154.998,73.9057,80.9119,83.5664,33.8906,140.5634,91.8186,44.326,71.5889,129.4598,68.4635,57.0644,92.9678,47.8731,40.7547,173.2138,59.0778,57.6721,45.2927,135.8447,25.6073,235.8991,102.9884,98.6221,67.5208,84.6038,43.1851,44.4389,113.5433,126.2777,199.5281,26.1059,44.2069,108.7202,161.3192,62.1315,118.0482,63.9754,28.3807,106.7974,41.0021,60.3797,112.4049,92.7381,167.7642,92.0185,43.4087,137.0959,44.4344,214.7681,117.2233,66.3063,100.75,90.7453,121.4784,71.1052,53.6711,35.3117
525,163.1668,159.9796,64.1131,46.9171,51.504,40.6654,152.8097,72.665,80.2004,82.1563,33.5388,138.5757,91.4485,43.6319,70.4547,127.2864,67.4156,56.1863,92.3829,47.3653,40.6818,170.7618,58.1024,57.2562,44.989,133.3347,25.3496,231.6388,101.5847,97.0614,66.4059,83.5644,43.2818,43.7337,113.2909,124.2884,197.9307,26.0928,43.4043,107.8696,159.1328,60.8348,117.0146,63.1411,28.2264,105.4714,40.5029,59.9521,111.1804,91.8338,166.1707,90.682,42.9185,136.2406,43.2053,213.1885,115.6515,64.7964,99.6622,87.3763,118.4604,69.6699,53.1474,34.7061
526,162.3504,160.8968,64.894,47.4519,51.4046,40.7637,151.6746,72.076,79.5924,81.7767,33.6652,137.4783,90.1742,44.0327,70.4137,127.1492,66.7404,55.6882,91.7398,47.775,40.553,171.4088,57.6955,57.0799,45.2531,132.9426,25.269,230.935,100.9431,96.428,66.0966,86.1293,42.9932,43.5556,114.2971,125.362,197.5503,26.1438,42.8365,108.2904,158.6784,60.8121,117.1178,62.4611,28.1188,105.8843,40.1925,60.0026,110.1541,90.8977,166.0474,92.0958,43.8003,135.6604,42.6943,214.1005,114.8227,65.9091,99.1063,87.6065,118.3847,69.6835,52.843,34.4902
527,163.9611,160.9895,66.6694,48.3822,51.9657,41.348,152.1237,73.5504,80.2132,82.2923,34.084,139.3807,90.3206,45.1661,71.6184,127.8189,67.0518,56.0071,92.0042,48.0932,40.6989,172.9292,58.0411,57.7494,45.4778,133.5214,25.3138,231.6537,102.034,97.7318,67.1737,86.6156,43.3816,44.2417,115.061,125.5418,198.3448,26.7134,42.6665,109.0463,159.3259,62.0796,118.0236,63.8939,28.1357,106.672,40.4316,61.1233,112.7471,91.3672,167.7256,93.8375,44.7465,136.6296,43.2285,215.627,114.907,67.4889,99.4807,88.3575,120.7788,70.8915,53.046,35.1345
528,162.665,159.175,66.7965,49.0138,51.7674,40.6646,150.9836,73.4414,78.9839,82.2164,34.0126,138.5914,89.0596,45.6974,71.0027,127.4164,66.4952,55.2102,91.7993,48.1281,40.5806,173.2944,56.0202,56.5136,44.9551,132.2234,24.9944,230.6527,100.9816,97.3949,66.8719,86.3719,43.0722,43.913,114.4197,124.7011,196.9144,26.4484,42.6838,108.5873,157.6857,61.5324,117.4022,63.5263,27.6685,106.3512,40.6735,60.1894,111.6833,92.6003,166.7345,92.8769,44.6895,136.303,42.9324,214.4157,114.4408,67.8693,98.501,87.138,119.115,70.9059,53.1845,34.5623
529,165.7315,161.0163,67.5489,49.9986,52.6898,39.9123,153.4187,74.9767,79.6946,84.9067,34.4654,140.4754,89.1233,46.1787,71.3554,128.7715,67.5023,55.8654,92.1989,48.9417,41.2573,176.8318,56.7761,57.0902,45.1396,134.5337,25.3564,233.267,102.4137,98.7891,68.2967,88.6277,43.3237,44.2747,115.7769,126.6341,201.2619,26.3843,43.2399,110.2358,160.7335,62.4243,119.4866,64.2208,27.8786,109.311,41.3369,61.1018,113.98,94.5888,169.6734,94.5124,45.3706,138.4022,43.6779,216.0024,116.3587,67.9924,100.0406,87.6639,119.8475,71.6522,54.2691,34.8702
530,164.2323,160.9716,68.4272,53.4142,52.635,39.3558,154.0861,74.6416,78.522,85.0653,34.5935,139.0202,88.7647,46.5469,69.4638,130.2304,67.4745,55.655,91.9246,48.7675,42.214,177.2096,56.8067,57.1675,44.3904,134.0069,25.2433,233.7677,102.2764,98.7073,67.7979,88.7373,43.3458,44.2721,114.7372,126.9045,200.8714,25.9098,43.0388,109.9666,160.9669,62.4962,118.9436,64.5677,27.9763,109.1371,41.5282,61.2177,113.1241,94.6976,168.3954,94.8998,45.9593,138.7334,43.7133,215.9973,116.3795,68.5451,99.8215,87.7753,119.5679,71.5306,54.4719,34.6314
531,164.8223,164.9355,68.1654,54.0222,53.2579,39.52,154.3847,74.6514,79.999,85.3106,34.6917,138.5614,88.5264,45.8725,70.9981,130.4893,67.7543,56.1169,92.3076,48.831,42.5558,172.4906,57.5162,57.707,44.5294,134.4048,25.4549,236.4746,102.7266,98.9455,68.0051,89.0166,43.9272,44.5805,114.3361,126.3457,201.2147,25.8905,43.3671,110.1244,161.5741,63.0974,120.0332,65.12,27.994,109.7836,41.7497,62.0981,114.8467,95.271,168.8117,95.6065,45.662,139.6159,44.1839,215.6466,116.8878,68.252,99.578,87.5856,119.386,71.5914,54.6548,35.224
532,165.5191,165.4631,68.3124,54.8762,53.0595,38.8566,154.2411,75.0628,79.9473,83.9055,34.796,137.5002,88.1246,47.0426,71.0676,130.8675,67.6443,56.1705,92.7508,49.0016,42.4426,173.7016,57.2717,56.8946,45.1099,135.4542,25.3629,236.6391,102.9819,99.3029,67.8257,88.7579,43.8576,44.6333,114.984,126.8772,202.1823,26.1509,43.4663,110.2973,162.5991,62.7272,119.5894,64.3406,27.8062,110.6715,41.8293,62.4787,114.5886,96.1483,169.0505,96.8769,46.2255,140.0544,44.347,215.0981,117.5039,69.3775,100.1176,88.2365,119.5259,71.5037,54.9311,35.568
533,166.2502,167.6998,68.4532,55.6824,53.6714,38.9762,154.7759,75.6365,80.9047,83.2097,35.169,138.3549,89.0056,47.2368,71.4189,130.8099,68.3362,56.6173,93.0402,49.2353,42.387,172.623,57.5588,57.3145,45.97,135.7172,25.4028,236.5706,105.2328,98.7678,68.3401,89.8679,44.5758,45.0873,115.7784,128.3924,203.5359,26.7162,43.8528,110.7659,162.842,63.372,120.2166,64.5687,28.1015,112.4175,41.7447,62.9359,116.0711,96.5745,170.9211,98.0499,46.3616,140.0408,44.9459,216.0182,117.7498,69.5473,100.2432,88.7697,119.6586,71.5508,54.6263,35.9274
534,166.2914,165.7153,67.8641,55.007,53.6824,39.1436,153.2784,75.8957,81.4926,83.61,34.0498,138.8713,89.7381,46.8676,69.846,129.4734,68.2355,56.9719,93.1215,49.3039,42.2681,171.2844,57.5354,57.9036,45.9702,136.2724,25.5607,233.7621,104.4754,98.19,67.8575,89.173,44.9602,45.5806,107.3613,128.1802,203.3786,26.7319,43.8368,107.7156,163.1636,63.8706,119.328,64.3055,28.3564,112.4202,41.7593,61.9192,115.661,96.1029,171.483,98.4,45.6102,140.5519,44.8315,215.9661,113.5534,68.0867,100.1732,88.5614,118.8834,71.306,54.9821,35.2906
535,166.7961,164.5622,66.8616,53.9606,53.4214,38.8494,151.8885,75.411,80.5737,83.7903,33.86,139.1863,88.5031,46.1663,69.8357,127.6255,68.0147,56.8105,92.5215,49.3245,42.5212,169.8385,57.385,58.1359,46.0716,135.8317,25.3759,234.9012,104.3228,97.8651,67.8637,87.969,45.0075,45.4694,105.7797,127.5742,203.5598,26.871,43.4272,106.364,162.2709,64.0932,119.686,64.1184,28.2263,111.756,41.4025,61.8818,116.2047,95.3502,171.6897,96.8485,45.0366,140.3557,44.8894,215.2432,112.6992,67.6605,99.4519,89.0753,119.176,70.8391,54.7348,35.0884
536,163.7833,162.7481,65.3921,52.7484,52.3003,39.2787,149.316,74.0186,80.0468,82.144,33.5286,137.3046,88.6195,44.9432,69.5369,126.3695,67.3086,56.6848,91.6754,48.6762,42.124,167.1455,57.3156,57.7293,45.3105,134.667,25.0518,235.2223,102.8017,97.0178,67.4067,86.3635,44.9815,45.3009,104.2905,125.8726,200.8727,26.3258,43.6119,104.6372,160.3786,63.0026,117.8845,63.3319,27.9789,109.5417,40.8746,60.5289,114.7411,94.0832,171.1169,95.5301,44.2688,139.1525,44.5666,214.3463,111.6579,65.9942,98.2318,89.7601,117.4227,70.1644,54.1047,34.8753
537,162.5598,165.4681,64.2249,51.0725,51.8619,38.7459,147.5134,73.0761,79.9892,81.2441,33.1397,136.9273,88.0292,43.7795,69.4114,125.7426,66.6685,56.4723,91.7517,48.0266,41.5419,165.686,56.5341,57.6226,44.4253,133.8926,24.7989,234.3596,102.0421,96.5283,67.1481,85.3582,44.9083,44.7682,103.0365,124.867,199.7466,25.8946,43.0547,103.6316,158.8418,62.5528,117.129,62.7202,28.2103,108.317,40.3158,60.002,113.5311,94.0401,170.3975,94.0558,43.1466,138.2528,43.8319,214.7205,108.2442,64.5661,96.7004,90.6192,115.9516,69.9815,53.4995,34.6357
538,163.3586,168.069,65.4981,52.5594,51.7569,38.2197,148.6198,73.0517,79.3655,82.1296,33.0544,136.8892,87.268,44.8422,69.8145,126.5149,66.6586,56.3995,92.0237,48.006,41.1833,164.8303,56.8578,56.6627,44.3036,134.8341,24.8382,234.496,102.7003,96.5899,67.5497,85.0571,44.2315,44.6613,102.8006,125.1631,201.7891,26.1148,43.2793,103.4205,160.1563,62.0161,117.9179,62.3668,27.9143,109.4764,40.1856,60.2801,113.0793,95.2902,170.8647,94.1741,44.0645,138.804,44.118,217.5081,108.1935,67.2531,96.6187,89.9195,116.8165,70.3361,53.5142,34.9277
539,166.1544,171.0008,66.2084,53.5714,52.6672,38.675,152.3243,73.2273,81.1106,82.8783,33.36,139.7736,88.5571,45.6113,70.373,128.5241,67.7485,56.8431,93.2414,48.3949,41.783,166.7362,57.3429,57.6811,46.7953,137.2753,25.1025,236.7569,104.6671,97.884,68.309,85.3943,44.7016,45.4956,103.2502,126.41,205.0203,26.5666,44.6552,104.0641,162.6721,63.3453,119.1444,63.2614,28.6398,110.9408,40.3164,60.8196,115.3567,96.9941,173.7508,96.0736,44.5589,140.7433,45.0042,219.4923,109.8591,68.2045,97.3221,91.7129,118.7412,71.1471,53.9541,35.2851
540,165.293,169.5552,66.0052,52.9274,52.5681,38.7457,150.7101,73.396,80.1995,81.9165,33.1678,138.6627,87.9371,44.9416,69.1531,128.8487,67.8522,56.3548,93.1862,48.225,41.5517,165.6152,56.5585,57.3223,47.3931,136.1474,24.8644,235.9621,104.3537,97.2612,68.2383,85.35,45.0612,45.1813,102.0924,125.9721,203.8196,26.7339,44.7381,103.3169,161.5806,63.2645,118.5323,62.87,28.5297,109.614,40.5385,60.4827,115.698,96.6319,172.394,95.1124,44.2953,140.7953,44.3522,219.095,108.5262,67.2366,97.0721,91.332,117.5117,71.4566,54.2435,34.981
541,162.6619,169.0893,64.1837,50.5971,52.2427,38.9219,148.156,72.2354,79.6687,81.4982,33.3282,137.3717,87.885,43.2405,69.3941,128.604,67.4698,56.0291,92.9154,47.7627,41.2617,165.7261,56.5851,56.7167,46.843,133.8916,24.8038,232.3967,103.3229,96.6788,67.358,84.9673,44.5336,45.1197,102.4515,125.0138,198.6643,26.1879,44.7718,102.8169,160.036,62.0258,118.5334,63.0068,28.4385,107.4402,40.1448,59.3932,113.7488,95.7595,169.8743,94.6108,43.5873,139.0183,44.6205,218.4953,107.3361,64.5648,96.5585,91.7348,116.0707,71.4493,53.8059,35.3791
542,163.0327,166.5878,63.5622,49.6768,52.4958,39.3244,149.6096,71.6826,80.2364,82.4678,33.2179,137.6913,88.2284,42.6464,69.8729,129.2453,67.8389,55.799,93.4264,47.3934,41.1402,166.2353,56.8154,57.5213,46.8738,134.0474,24.8627,230.929,103.5297,96.7592,67.5948,84.7842,44.4468,45.3769,104.7217,125.3452,198.7306,26.4994,45.4454,103.978,161.8558,61.4528,118.3804,63.8543,28.5714,108.5147,39.9427,59.881,113.0434,96.2181,171.3731,94.8289,43.1128,139.8053,45.0098,219.7574,107.4236,62.7041,96.533,91.1998,117.1791,72.0426,53.8621,35.783
543,164.9816,168.334,62.3951,48.0821,52.9255,40.0275,150.444,71.3289,81.2787,82.002,33.2493,137.9138,88.4471,41.5142,71.2276,129.8357,68.8032,56.9556,94.035,46.9478,41.1386,166.6704,58.309,58.7637,46.7532,135.419,25.2062,234.3664,104.3839,97.7521,67.7353,85.0263,45.1461,45.2216,104.8619,125.834,200.1614,26.7055,45.8846,104.4176,162.5051,61.9263,121.3546,65.7206,29.0277,109.2076,40.554,59.6092,114.1677,96.4779,171.9913,94.3565,41.3722,141.0368,45.8282,219.9564,106.7664,60.3283,96.7617,93.1008,118.0888,72.3508,54.5013,36.0855
544,166.8245,168.1843,62.8817,47.9556,53.1019,40.4912,152.7283,71.6099,80.9008,81.707,33.5174,137.1577,88.5259,41.9266,71.645,128.8182,68.6799,56.537,92.949,46.7127,40.5644,172.0358,57.193,58.8688,46.6963,135.6711,25.1204,232.8906,104.4355,98.2646,67.5804,84.8811,44.9897,45.0128,105.4029,126.2125,200.7891,26.583,45.9091,104.4128,163.6863,62.1639,120.3828,64.8413,28.7638,109.5765,40.4973,59.3927,113.5173,96.6338,171.4532,94.251,41.611,140.4077,46.0296,220.7952,107.6897,60.0078,97.1263,93.4866,118.0274,71.8732,54.7169,36.0697
545,166.1859,168.2715,64.3354,48.6413,53.0292,40.9853,153.0336,70.9263,80.4662,81.9253,33.3757,135.2505,88.0079,42.8428,71.3041,129.0284,68.129,56.6808,92.7307,46.6047,40.4068,170.419,56.2653,58.8113,46.3601,135.111,24.994,233.997,103.9688,97.3881,67.4584,85.5196,45.0962,44.9877,104.8334,126.2592,200.7711,26.3328,45.5886,104.2047,164.0865,62.5304,119.2358,61.7003,28.5066,109.0921,40.5192,59.3864,111.4591,97.303,170.04,93.5821,42.3304,140.4761,45.817,220.5729,108.1264,60.5203,96.4286,92.8594,117.7919,72.3188,54.7067,35.3
546,166.2504,167.536,64.2597,48.072,53.2542,39.3044,152.6626,71.5111,80.7125,81.5589,33.5557,134.4993,88.2751,43.1224,71.48,130.1304,68.222,56.7748,92.6778,46.5577,40.3221,172.2994,56.3365,59.1417,45.8507,135.5026,25.4786,233.8769,104.1308,97.1409,67.6547,86.2868,45.6012,45.3771,105.7027,125.8603,201.0352,26.2409,45.7186,105.1597,164.2221,62.9387,119.0991,62.0935,28.4877,109.7642,40.572,58.9582,111.641,97.0958,169.896,94.3951,42.5474,141.1039,45.7033,221.1558,109.0133,61.3754,96.4365,93.9864,117.6401,72.5987,54.8527,34.9375
547,166.9428,166.8514,64.2345,48.2001,53.4334,39.2689,154.3604,72.0231,82.0355,82.2178,33.8827,136.2771,89.2805,43.2307,69.6462,130.9241,68.5603,56.7715,93.0828,46.8089,40.0698,173.5241,55.8248,59.1183,46.0739,136.1336,27.9689,234.9135,104.5496,97.5631,68.361,87.3922,46.3324,45.4688,106.3085,126.2187,200.9914,26.491,46.0097,106.2997,165.3568,63.2897,120.2194,62.5236,28.6369,110.0811,41.0561,59.4662,111.2074,97.9175,170.4205,95.3173,42.9288,142.0202,46.0332,223.1077,111.6205,61.4394,96.8523,95.4152,118.4256,72.8664,55.3731,35.1845
548,166.3393,167.0786,64.0945,47.9826,53.0618,39.8802,154.0125,70.895,82.1624,81.4684,33.3524,136.2649,88.2654,43.2937,69.994,130.2669,68.4547,58.1195,93.5948,46.9888,40.0764,174.2262,55.8084,58.5115,46.0507,135.0488,27.8135,236.1831,103.6798,97.965,68.7188,87.7901,46.4838,45.1952,105.9177,124.9822,198.2626,26.4977,45.5706,105.3673,164.4794,62.9795,120.5516,62.6099,28.8162,109.1788,40.6732,59.8412,111.496,98.4257,169.3606,95.9003,43.0687,142.0063,45.8919,223.0138,109.6252,61.2654,96.6805,96.0669,117.8193,72.8767,54.9879,35.2318
549,165.7578,165.5389,62.5244,47.2298,52.9675,40.1044,152.8427,70.5134,82.6305,81.4547,32.8437,136.0718,87.8308,42.8703,70.687,131.7132,68.4062,58.3703,93.653,46.613,41.4317,171.8907,55.9407,58.8999,45.9714,133.103,27.6681,237.406,103.1507,99.0374,68.4636,90.8518,46.5866,45.1274,104.9388,123.8862,197.1576,26.3955,45.7589,99.1675,163.2578,63.1411,120.9288,63.3707,28.8952,108.4806,40.2348,59.0179,111.3292,97.6804,169.2222,94.5742,42.4994,140.7664,45.5779,222.0585,106.839,60.1516,96.3791,96.8415,117.6036,72.6101,54.3372,35.2202
550,166.6146,168.5836,62.4689,48.0421,53.2646,40.0916,152.8183,70.2173,84.8234,82.3385,33.1831,136.9482,88.8385,44.4514,73.4239,134.2365,69.5821,59.0523,93.8023,46.5952,41.4317,170.0754,58.5453,61.2782,46.0902,133.126,27.5974,240.6924,103.8574,99.2194,69.2041,92.044,47.8953,45.4336,105.8893,124.0521,197.8969,26.6043,45.5245,100.7101,163.5472,64.0183,123.2563,64.8119,29.8197,108.6922,40.3276,59.2758,113.0822,97.4564,170.9393,95.3106,42.2389,141.1719,45.9767,222.2828,108.0915,61.0773,96.5299,99.063,118.0257,72.6985,54.3459,35.5328
551,165.8449,167.4552,63.1416,48.4731,52.7968,40.6185,151.9526,69.6368,84.4437,82.1106,32.3824,136.6327,89.034,44.981,73.4934,133.9325,69.4309,58.8891,93.1705,46.5066,41.0596,169.6926,58.7303,60.2285,45.1283,132.9606,27.336,246.3211,103.7788,98.3863,69.0335,91.5641,47.7758,45.3495,105.3066,124.209,197.0152,25.976,45.0382,100.2448,163.4499,63.8918,123.2737,64.6408,29.6318,108.8726,40.1354,58.6914,114.0333,97.0636,170.6863,94.8653,42.3074,140.6911,45.848,221.7963,107.9345,62.2784,96.3166,97.954,117.6662,72.6291,53.9115,35.7893
552,162.1693,165.4671,63.1822,48.2283,51.8515,40.2965,150.0524,68.5948,83.1839,81.2932,32.8424,134.1244,87.7636,44.8537,72.287,131.4639,68.7316,58.2688,92.1062,45.6747,40.6721,168.0382,57.4928,59.4648,44.717,131.6161,27.3055,240.3997,101.926,95.9967,67.5022,90.1466,47.4043,44.5099,104.4846,122.5163,195.16,25.6115,44.4047,100.2296,160.5257,62.732,121.6689,63.6765,29.1402,107.9946,39.5073,58.2524,112.6105,95.1253,167.3778,94.4026,41.9635,138.2215,45.0159,219.9005,107.9916,61.7836,95.3258,96.3965,115.4009,71.734,53.1031,35.1455
553,164.6635,167.5745,63.1085,48.9297,52.1565,40.8678,152.6913,70.2042,84.5269,81.7297,34.5452,135.1631,88.613,45.3544,72.9253,132.6689,69.6159,58.8959,93.3551,46.4255,40.7385,169.3586,57.8997,59.8318,45.6622,133.3377,27.1651,239.4568,102.5399,96.9651,67.6758,91.5974,47.4695,44.6968,107.1616,123.7713,196.6563,25.8156,44.9597,102.8016,162.4564,63.9005,122.8976,63.9103,29.4043,107.1982,39.7932,59.3974,114.1584,96.2161,168.9585,95.889,42.2527,139.0951,45.3338,222.0318,110.1468,61.7722,97.503,98.2269,116.5845,72.425,53.1946,35.4256
554,164.186,168.2735,64.4417,50.6081,51.9231,40.5394,152.9082,70.601,83.9845,82.025,34.7445,135.7918,88.0548,46.0565,72.04,132.4561,69.3097,58.1047,94.255,46.8271,41.2667,169.9202,56.9443,59.6951,46.1509,133.2621,26.7405,242.7623,101.4631,94.721,67.4182,91.9964,47.1171,44.6886,104.6478,123.4284,196.3947,26.3057,45.7496,101.6899,162.6616,65.7529,121.9797,62.1975,29.1848,108.6267,39.7657,59.3291,113.5572,96.2067,168.3254,96.5927,42.8546,139.3422,44.8094,222.9023,109.3306,62.9693,97.4537,97.6924,117.1898,72.6882,52.9289,35.3129
