,APC,APA,COG,CHK,CVX,XEC,CXO,COP,DVN,EOG,EQT,XOM,FTI,HAL,HP,HES,KMI,MRO,MPC,MUR,NOV,NFX,NBL,OXY,OKE,PSX,PXD,RRC,SLB,SWN,RIG,VLO,WMB
1143,42.0548,39.4337,24.464,3.8452,105.7638,97.6586,108.3589,42.5534,30.2894,83.7863,60.0934,76.2954,25.4845,38.739,43.5999,37.9405,18.5418,10.7479,49.6012,23.241,30.3107,24.6556,23.5643,58.7604,50.9008,81.7506,128.7492,17.589,63.1304,5.192,7.3629,64.7047,28.9851
1144,42.2218,39.86,24.8778,3.8474,106.3021,99.0934,109.5433,43.147,30.353,84.2167,61.1778,76.9051,25.4309,38.7826,43.7534,38.4221,18.7262,10.8552,49.6282,23.1363,30.3399,24.7766,23.5101,59.2102,52.6104,82.2897,128.2194,17.8951,63.4244,5.2891,7.4756,65.2544,29.46
1145,42.9527,40.2356,24.9102,3.8977,106.6951,99.9549,110.2082,43.6337,30.9694,85.1613,61.1928,76.7053,25.6144,39.0551,44.1879,38.8926,19.0056,11.0,50.1229,23.1617,30.3736,24.9721,23.7485,59.5362,53.4395,82.3935,129.7753,18.2477,63.1823,5.2811,7.6088,65.6769,29.6133
1146,42.6842,40.0961,24.966,3.8981,107.2738,99.2209,109.8461,43.3773,31.0661,84.7107,61.2241,76.4259,25.2938,38.8042,44.3252,38.4119,19.0273,10.9846,51.1429,23.3074,30.1426,25.0903,23.5632,59.2438,53.5755,83.6995,128.6257,18.6632,62.86,5.4633,7.6774,67.3515,29.4981
1147,42.4463,40.0804,24.7476,3.8211,108.3153,99.9054,109.8523,43.7013,31.3488,84.8375,61.085,76.7975,25.7099,39.0726,44.8995,38.5721,19.16,11.0367,51.7375,23.1891,30.5776,25.2719,23.6499,59.2297,53.6535,83.7464,129.0631,18.2435,63.838,5.3733,7.939,67.9933,29.4499
1148,41.2021,39.2944,24.7263,3.6643,107.7145,99.2321,108.5379,42.9857,30.7778,83.0553,60.7424,76.4676,25.5094,38.6141,43.4409,38.0445,19.0261,10.9052,52.4514,22.6335,30.281,25.2035,23.3389,59.0574,52.8674,83.8221,127.9464,17.6767,63.3936,5.3275,7.9647,68.858,29.1124
1149,40.5458,38.7412,24.6498,3.6111,107.64,97.801,107.9747,42.723,30.7228,82.7099,60.8095,76.2938,25.5317,38.5801,43.099,37.9575,18.9721,10.837,51.5601,22.5951,30.267,25.176,23.3769,59.0934,53.0163,83.6137,127.1791,17.2919,63.3073,5.3606,8.0751,68.0743,29.0529
1150,40.4507,38.5046,24.8011,3.6072,107.5698,98.3231,108.4256,43.1728,30.8883,83.4632,61.5252,76.19,25.389,38.7334,42.6225,38.0517,19.0792,10.8022,52.1344,22.4877,30.3066,25.5897,23.59,59.0288,53.828,83.3807,128.7012,17.3013,63.36,5.3447,8.0869,68.4917,29.0888
1151,41.0074,38.7688,25.4278,3.6653,107.7896,99.8729,111.0781,43.8675,31.5073,84.846,62.4584,76.2863,25.7761,38.9354,42.5308,38.9763,19.2896,11.1773,52.2944,22.8129,30.6606,26.1303,23.8128,59.7038,54.1556,83.6752,129.8998,17.4996,63.5182,5.4566,8.1988,67.9605,29.6249
1152,41.3429,39.4174,26.5031,3.7259,108.6184,101.0406,111.5155,44.1245,31.9976,85.5028,62.326,76.5842,26.1953,39.0075,42.96,39.3332,19.3238,11.2685,53.7407,23.2162,30.6502,26.1993,24.1261,59.7253,54.5406,84.2169,130.6131,17.8447,63.4779,5.5787,8.4449,69.0308,30.0161
1153,41.5015,39.5426,26.872,3.7462,109.4403,101.5786,113.2901,44.4024,32.1285,85.8137,62.6759,77.144,26.5409,39.8664,43.8152,39.9541,19.394,11.3337,51.8859,23.5453,31.288,26.0473,24.3618,60.5622,54.9394,83.2941,131.6126,18.0845,64.7313,5.6363,8.7605,67.7228,30.1491
1154,42.3224,40.1254,26.8787,3.7682,111.6218,103.1476,115.3533,45.1026,32.7017,87.6833,62.923,78.7647,26.4336,40.9004,45.7959,40.8697,19.356,11.6663,52.1993,24.2992,31.8378,26.4613,25.2202,61.6398,56.1253,83.558,133.023,18.3286,65.8628,5.636,8.8898,68.1713,30.2061
1155,42.0741,40.5529,26.6802,3.8325,111.9005,101.7896,114.3935,44.9174,32.3763,88.3671,62.029,78.9277,26.3982,41.1688,46.0413,41.0506,19.2046,11.7124,52.7285,24.6726,31.8172,26.1184,25.1506,61.7583,56.551,83.7618,131.7924,18.0161,65.798,5.5378,8.648,68.7782,29.7859
1156,41.04,39.4133,26.1332,3.6679,110.9518,99.9574,112.047,44.5305,31.4687,86.897,60.3016,78.8204,25.6736,40.2792,45.5644,40.4034,19.0708,11.3289,53.3456,23.6969,31.7143,24.9094,24.7113,60.165,56.2833,84.5502,128.4469,16.5937,64.9663,5.227,8.4514,69.6342,29.7352
1157,41.1135,39.7275,26.0268,3.6515,112.2013,100.1326,113.6957,44.9644,31.7553,87.5147,60.7727,79.214,25.7746,40.6143,46.5645,40.7775,19.4198,11.4432,53.3549,23.483,32.1352,25.0808,25.0021,60.403,56.5228,84.9963,129.4494,16.9398,65.6356,5.3682,8.5063,69.4979,30.1954
1158,41.8777,40.4635,26.2379,3.7641,112.3147,101.4313,116.1467,44.9862,32.218,88.3183,62.0405,79.4726,25.9291,41.2719,47.7865,41.4834,19.3997,11.628,53.8933,24.3203,33.1786,25.8344,25.1996,60.6738,56.1162,85.578,130.2657,17.9552,66.3419,5.7578,8.8208,70.264,30.2752
1159,42.9396,41.9276,26.3823,3.9727,113.7863,105.7354,119.0548,45.5247,33.2189,90.3956,63.0424,79.6403,26.1424,41.8992,49.1127,42.0583,19.3976,11.9094,53.3123,25.2492,33.9337,26.8115,25.8614,61.3671,56.3744,86.1461,134.9442,18.2692,66.9989,5.9267,9.2135,70.8451,30.3708
1160,43.6007,42.2703,26.9157,4.1007,114.6806,106.85,121.6106,52.6734,34.073,91.9273,54.5381,80.0402,26.7684,46.1383,49.7761,42.2984,19.4175,15.89,64.9697,25.6556,33.9635,29.662,26.1067,61.8061,56.8893,86.2398,136.9399,18.6938,67.5472,5.9217,9.2803,70.0312,30.4993
1161,43.4888,42.3893,26.7119,4.0061,114.5423,106.3793,122.3904,46.3533,33.6216,92.9447,64.82,79.9903,26.9885,42.191,49.9782,42.05,19.3366,11.9481,52.8678,25.3618,34.0982,27.1122,26.0286,61.3898,56.2969,87.4021,136.6834,18.5529,67.2245,5.7633,9.2088,70.9953,30.3383
1162,43.6381,42.2712,26.6852,4.0344,114.9318,106.9571,122.7305,47.0031,33.5995,92.9069,64.6138,79.9866,27.1884,42.5649,50.0103,42.4588,19.3816,11.9951,53.468,25.7927,34.7285,27.4936,26.0612,61.6103,56.1461,88.0611,136.665,18.9403,67.6735,5.9512,9.2813,72.0516,30.4962
1163,43.7528,41.8123,26.2516,4.0303,116.145,107.4462,122.5421,47.4896,33.7991,93.1469,64.0946,80.1887,27.4594,42.7182,49.295,42.5561,19.5056,12.0025,54.0485,25.7071,35.0122,27.764,26.3414,61.8266,56.0561,89.0095,136.9842,19.0172,67.8765,5.9873,9.2969,72.6766,30.5901
1164,44.7721,42.6467,26.2294,4.174,116.6283,109.0627,124.4311,48.3835,34.686,93.7026,64.496,80.4742,27.5746,43.422,50.3168,43.3333,19.7416,12.3547,54.3718,26.0451,35.5942,28.4477,26.7357,62.5532,56.0813,89.1165,139.9473,19.3818,67.7509,6.095,9.7225,73.0835,30.4751
1165,48.0218,43.2023,26.3354,4.1473,116.3378,109.2689,125.8122,48.5962,35.3143,93.877,63.8466,80.0724,27.3063,43.4583,50.1764,43.6124,19.3623,12.6737,54.5589,26.2114,35.217,28.4479,26.8329,62.7095,55.0752,89.2788,141.3445,18.8711,67.9407,5.8077,9.1278,73.503,29.9735
1166,48.8716,43.4677,26.4857,4.1912,117.2625,110.2303,127.0175,49.1967,35.5744,94.3324,64.2493,79.9668,26.8653,44.095,50.9853,44.2617,19.2411,12.8145,54.7603,26.1703,35.4057,28.6806,26.9632,62.9911,54.594,89.7796,143.2956,18.8678,68.6911,5.9581,9.2827,74.0918,29.9719
1167,49.7402,44.9767,26.7655,4.336,117.9806,113.6198,129.3309,49.9409,36.6239,96.1792,64.4593,80.7566,26.9313,44.7094,52.8153,45.7165,19.626,13.1332,55.4891,26.6494,35.9533,29.4046,27.7419,64.5203,55.5456,90.9268,146.379,19.1649,69.66,6.0625,9.982,75.0041,30.5804
1168,49.8552,45.8533,26.8838,4.373,117.6724,113.5994,130.3982,49.7389,36.8512,96.9552,65.1586,80.8369,26.834,44.6691,52.6781,46.1868,19.5403,13.3169,55.4359,26.8887,36.2406,29.6275,27.7947,64.3622,55.1423,91.362,147.304,19.6318,69.0778,6.1894,10.1509,75.2203,30.3871
1169,49.2019,45.9851,26.7548,4.3996,117.2958,114.7165,131.4326,49.9604,36.9594,97.0976,64.9253,81.1792,27.153,45.3259,53.0427,46.629,19.3088,13.5834,55.278,27.2145,36.0634,29.4521,28.0145,64.8655,55.3226,91.401,148.1792,20.1482,68.8307,6.2788,10.2956,75.124,30.0062
1170,48.9103,45.9422,26.6983,4.3624,117.672,114.3937,132.0369,50.1254,36.7309,97.2368,64.9441,82.2017,27.9722,45.8356,52.3673,46.636,19.2702,13.5408,55.3918,27.1035,35.6345,29.5854,28.1808,65.1587,55.2344,91.7761,148.0789,19.772,69.1008,6.1208,10.609,76.4969,29.9014
1171,48.7099,45.5889,26.6849,4.3163,117.2468,113.8294,131.606,49.952,36.4756,96.7907,65.1308,81.8519,27.734,45.915,52.0687,46.8059,19.2166,13.4567,56.1533,26.4572,35.6674,29.5264,28.2987,64.2947,55.3549,91.631,147.0699,19.553,69.2971,6.1303,10.6895,77.0852,29.9812
1172,48.7223,45.3386,26.6159,4.2882,117.0669,114.5435,133.4291,50.002,36.4001,96.6771,65.1229,81.558,27.5989,45.4097,50.9948,46.1593,19.0772,13.4453,55.8606,26.2915,35.3294,29.7565,28.2497,63.9115,55.671,92.2442,149.7239,20.0346,68.9889,6.1532,10.3349,77.0253,30.0097
1173,49.2364,45.4431,26.6135,4.2915,117.8478,115.6793,135.488,49.6229,36.4424,96.8903,64.6247,81.7361,27.8973,44.9929,50.3861,45.6969,18.9628,13.6642,56.0152,26.5427,35.017,30.2665,28.0984,63.8941,56.0839,93.9115,152.7738,20.1658,69.1681,6.2281,10.2355,77.3289,30.1992
1174,49.5539,45.1587,26.4546,4.2702,117.5241,115.8756,135.4309,49.2434,36.0829,96.3353,63.93,81.718,27.7215,45.1454,50.6039,45.4015,18.7745,13.9235,56.3672,26.7534,35.1886,30.2993,28.3557,64.0756,56.3093,93.3086,151.8391,20.2519,68.9,6.1388,10.2713,77.5102,30.0793
1175,49.2727,45.6924,26.4465,4.3092,118.3832,116.135,135.7262,49.6604,36.3294,96.488,65.0867,81.9904,27.5512,45.1559,52.0104,45.5314,19.0445,13.9063,56.4419,26.7636,35.9139,30.4442,28.724,64.3414,56.8179,93.4897,151.392,20.4878,68.8986,6.2017,10.5314,77.5368,30.2803
1176,48.6166,45.0612,25.8108,4.1916,117.1984,115.4703,134.659,48.8797,35.8259,96.0798,63.7929,81.5876,27.3549,44.6239,51.4386,44.5044,18.9425,13.5582,56.0865,26.0716,35.1745,30.2332,28.3444,63.8623,56.0839,92.8007,150.0714,20.113,68.1871,5.9809,10.2919,76.933,30.0563
1177,48.7866,45.5387,25.4477,4.1822,117.6103,115.5406,134.7731,48.9516,35.8526,96.5665,63.0757,81.9995,27.561,44.979,51.8943,44.3417,19.0677,13.5616,56.1972,26.1188,35.188,29.9987,28.0958,63.9867,56.1914,93.3252,150.6259,19.782,68.4133,5.8896,10.4924,77.037,30.1131
1178,48.9142,43.1322,25.3594,4.0305,119.0421,115.4529,135.4385,49.4006,36.3112,97.042,62.9403,82.439,27.495,45.3373,53.1164,44.6765,19.0339,13.6814,56.4932,26.0134,35.0904,30.3038,27.9184,64.6368,56.1243,93.542,151.0093,19.8633,68.5623,5.8855,10.6626,77.2679,30.0919
1179,48.2988,42.1537,25.4146,3.8714,119.2456,115.4243,135.4225,49.5107,35.9715,96.7425,62.9582,82.5323,27.0759,45.2847,52.1336,44.2622,19.0199,13.6114,56.2874,25.7036,34.7804,30.15,27.6528,64.3472,56.3194,93.6042,149.2718,19.8699,67.3765,5.7745,10.5415,77.699,30.0839
1180,47.6802,41.0702,25.8451,3.8472,119.109,114.0111,134.1327,49.6634,35.597,96.3976,63.3958,82.3659,26.7083,44.8863,50.92,44.004,18.8781,13.5914,56.4467,25.629,34.4269,29.7775,27.2926,64.1269,56.369,94.1673,147.2797,19.7288,67.1673,5.8331,10.4169,77.6907,30.1539
1181,47.9514,41.5858,26.1761,3.8869,119.4658,115.3758,134.1147,49.5972,36.0434,96.8401,63.24,82.5961,26.7673,44.8654,52.2527,45.0537,18.8132,13.8004,56.5001,25.7694,34.7272,29.7082,27.2908,64.8782,56.5526,94.5659,145.0655,19.6821,67.4365,5.7803,10.9887,78.0962,29.9455
1182,48.2421,42.4153,25.8013,3.8714,120.1292,115.9615,133.2485,49.8354,35.9997,97.1211,62.7015,82.7758,26.7086,44.806,52.5398,45.9604,18.8077,13.9045,55.8876,25.9596,34.9766,30.1648,27.6939,64.7417,56.2277,91.4103,143.77,19.5877,67.2117,5.6367,11.1564,77.4633,29.9509
1183,48.5507,42.7152,25.7877,3.7865,120.1831,116.0623,133.0166,49.586,35.5521,97.294,63.1151,82.7988,26.1373,44.3879,52.3098,45.8167,18.6482,13.838,56.3569,25.8008,34.6864,30.0747,27.8943,64.5357,56.3022,90.6957,144.2568,19.508,66.5999,5.6175,10.8373,77.5366,29.8618
1184,48.8094,42.8783,25.7328,3.7863,118.5495,115.9166,133.531,49.8031,35.3496,97.0944,62.9612,82.8176,25.576,44.0167,51.646,46.1255,18.6043,13.8682,56.7115,25.9136,34.7111,29.8734,27.9851,64.6084,55.5396,90.2605,145.8222,19.2195,66.0728,5.5269,10.3741,77.5698,29.6881
1185,48.8563,42.4013,25.3845,3.8089,118.3204,115.0316,132.2938,49.6862,34.9813,95.8546,62.861,82.778,25.2198,43.3817,51.1045,45.1236,18.6014,13.7249,56.8161,25.6277,34.1217,29.2939,27.4715,64.7859,55.5524,90.285,143.7047,18.854,64.9193,5.4214,10.155,77.5776,29.5074
1186,48.9317,41.7641,25.4916,3.8152,118.4992,117.0609,133.8253,50.1418,34.9074,96.5716,63.3652,82.9896,24.8184,43.3264,51.6504,44.9928,18.4927,13.8778,57.5023,25.7354,33.9828,29.5878,27.6967,65.3657,55.9695,90.6988,144.4108,18.8782,62.5121,5.3944,9.9866,77.5921,29.4322
1187,48.5052,40.6529,25.3465,3.6996,119.0044,115.0813,132.3529,50.4143,34.9003,97.0699,63.7661,83.3326,24.9938,42.5881,52.2342,45.2072,18.1571,13.7625,56.7385,25.6349,33.8726,28.9253,27.5435,65.1407,55.4014,91.2388,144.4491,18.5946,62.1797,5.2494,9.9448,77.5613,28.9521
1188,48.2692,40.3038,24.9992,3.6422,119.3857,114.0882,131.4102,50.9567,34.9245,96.8548,63.9633,83.544,25.3456,41.5891,52.7487,44.7966,18.1836,13.7436,57.0043,25.4776,33.9512,28.8375,27.1898,65.6778,55.737,91.5688,143.6084,18.5769,62.317,5.1509,10.1595,77.6225,28.7795
1189,47.6821,39.3698,24.5508,3.5318,118.6566,112.7833,130.1539,50.2953,34.4449,96.1489,61.7102,83.3072,25.1058,41.3799,51.4748,41.9041,18.0109,13.5024,56.3313,24.9558,33.6867,28.6914,26.7329,65.471,54.1672,91.7198,141.5797,18.0843,63.2191,5.07,9.9937,77.4728,28.1866
1190,47.4273,39.5186,24.4184,3.4901,118.557,112.8323,129.9872,51.3359,34.6682,96.7164,59.366,83.4532,26.1605,41.2442,51.7976,40.9283,17.9978,13.4896,56.9119,24.9195,33.9013,28.8391,26.7172,64.7649,53.3861,91.1401,142.4085,17.6548,63.4414,5.0866,10.0681,76.4515,28.3824
1191,48.3916,40.296,26.3962,3.6439,113.9881,115.0068,132.0065,51.5727,35.4793,97.7886,62.7965,83.4731,26.6773,42.0805,52.1608,42.8579,18.0771,13.6712,58.4572,25.2966,33.168,29.8152,27.6477,64.9253,53.9164,91.5649,144.6703,17.8564,63.4557,5.315,10.1634,77.0346,28.534
1192,48.8207,40.976,27.0977,3.8771,114.4022,116.7768,133.4546,51.2972,36.0618,99.2627,62.4667,83.6191,26.9376,42.8086,53.7052,43.8804,18.1107,14.0893,59.2138,26.0232,33.7836,30.1019,28.2245,65.0805,54.1084,91.3512,146.0494,18.0277,64.1908,5.3839,10.4624,78.2811,28.6837
1193,48.9452,41.1974,27.7485,3.8706,115.3569,116.9682,133.8988,51.2686,36.6115,99.9435,62.5346,83.4046,27.2046,42.7149,53.9201,44.0162,18.0614,14.2196,59.7097,26.5368,34.167,30.6522,27.8663,64.5485,54.0975,91.0548,149.1307,17.943,64.2557,5.465,10.477,78.739,28.4156
1194,50.0118,42.2115,27.7994,4.0018,116.091,120.214,139.9086,51.9347,38.7753,101.773,62.5363,83.7183,28.0075,43.3537,54.659,44.6261,18.1828,14.7289,61.2049,27.352,34.1581,31.1155,28.4013,65.5308,54.7055,92.0434,153.8255,18.4079,64.3925,5.7764,10.617,80.5025,28.8474
1195,49.2628,42.025,28.0436,3.7027,115.2471,119.6067,139.3434,52.2178,39.0094,102.2232,62.2218,83.3869,28.2583,42.6592,54.6526,44.2427,17.8736,15.3038,61.9265,27.4156,33.5613,29.7145,27.8432,67.2239,53.4826,93.0913,148.4028,17.9499,63.4454,5.7743,10.6185,81.5358,28.2751
1196,49.5555,42.6661,28.2226,3.7084,115.1384,122.4179,142.6406,52.8213,39.0685,104.3658,62.4625,83.3238,28.527,43.2235,54.9497,45.2799,17.7357,15.4727,62.39,27.6586,33.3603,30.3387,28.0758,68.0488,52.4334,93.9489,149.9972,18.0676,63.3698,5.8397,10.751,81.0028,28.2436
1197,51.0498,45.007,28.7201,4.0547,116.4036,124.5951,145.857,53.5079,40.4318,106.5518,63.6111,83.5569,29.0323,44.8501,57.4095,47.4229,18.0457,16.0337,62.3569,28.7525,34.8546,32.5191,28.8231,68.7496,52.724,94.4749,156.8204,18.7872,66.5638,6.0901,11.0772,81.3705,28.6547
1198,51.2007,45.5168,27.5848,4.1622,117.0452,125.3912,146.4111,53.4454,41.2024,106.4787,63.3912,83.3506,29.508,45.516,58.2314,47.9769,18.0808,16.3086,62.7163,29.244,35.2438,32.8144,28.8222,68.8114,53.1309,94.4629,160.6404,18.9529,66.7211,6.1415,11.2301,81.6882,28.6555
1199,51.027,44.5673,27.7994,4.03,116.4811,125.1825,144.961,53.6332,40.4398,104.5016,64.2412,83.2478,29.1982,45.1401,58.917,47.2974,18.0045,15.8174,63.086,29.0791,35.1323,32.3526,28.4462,68.1208,53.162,94.437,159.9955,18.6074,66.996,6.1648,11.3955,81.4465,28.425
1200,51.3402,45.1233,28.5493,4.1318,116.8463,124.9863,144.7486,53.2607,40.6428,104.624,65.5371,83.6742,29.2346,44.8955,59.2358,47.4631,17.9063,15.7564,61.5224,29.691,34.7235,32.9164,28.4926,68.4823,52.9512,94.1867,160.603,18.8601,66.8338,6.4712,11.4677,80.7171,28.6742
1201,50.9872,44.4002,28.8199,4.1129,116.9241,124.9883,143.4734,52.9606,40.4455,104.3432,65.1469,82.8378,29.002,44.6229,58.4788,47.0344,17.7399,15.5834,61.8225,29.1472,33.6463,32.9902,27.9903,68.3688,52.4049,93.6682,159.5037,19.1713,65.6862,6.6183,11.5588,81.1152,28.5473
1202,50.5576,43.565,29.0792,4.1604,117.3466,122.404,142.4272,52.7083,39.8719,104.4486,64.7698,82.9079,28.3635,44.2016,57.0359,46.4328,17.5006,15.5792,62.1598,29.0143,33.065,32.389,27.7403,68.0275,52.2964,93.5947,157.5384,18.7458,65.144,6.545,11.3057,80.9236,28.2946
1203,48.3153,42.2277,28.525,4.0119,116.8914,118.2178,140.7289,51.4347,38.5625,102.9233,61.5156,82.3514,27.488,43.218,54.9754,45.2812,17.4412,15.0142,62.6847,27.942,32.4321,30.2913,26.876,67.3621,51.5912,92.918,153.5045,17.5731,63.4228,6.229,10.826,81.2423,27.7966
1204,47.6348,41.171,28.3347,3.9007,116.6587,115.9168,138.6034,50.5797,37.7593,101.5132,59.4186,81.4269,26.4842,41.7125,53.3954,43.736,17.0984,14.7449,61.2802,27.651,31.9777,29.5901,26.1521,66.6709,50.8761,92.4908,151.1563,17.0825,61.5463,6.102,10.391,81.2152,27.5077
1205,47.5183,40.553,28.6695,3.8705,114.7198,115.6841,138.1719,50.3015,38.1154,101.456,59.2718,80.4317,26.5247,41.6123,54.4829,44.2158,16.9446,14.6044,62.0917,27.6886,31.6359,29.5384,25.794,67.1821,50.7174,92.2993,151.208,17.2386,61.4028,6.1429,10.3172,82.0488,27.1828
1206,48.0642,41.0956,29.1731,3.9882,114.6572,116.6939,138.712,50.1782,38.7013,101.6832,59.1143,80.3418,26.6676,41.745,55.6183,44.586,16.9265,15.0044,62.1637,27.9219,31.9506,30.1613,25.9294,68.3994,50.6077,92.5874,152.2685,17.8505,61.9189,6.3545,10.3497,82.5424,27.138
1207,48.1528,41.1633,29.1233,3.9394,114.7935,115.1802,138.8909,50.0242,37.6071,101.4089,59.0844,80.4258,26.513,41.6208,55.4978,43.5154,17.0477,14.5557,62.0263,27.8669,31.728,29.8811,25.7758,67.9683,50.7889,92.6265,151.431,17.4209,61.6555,6.2565,10.2052,81.9677,27.2929
1208,48.05,41.5124,29.0772,3.8546,115.4352,115.0278,139.8301,50.1207,37.436,101.7238,58.4818,80.9142,26.7623,41.2255,55.7707,43.2085,16.9573,14.5095,62.1399,27.7822,31.9072,30.0358,25.5992,67.9404,50.4608,93.6909,152.2419,17.2672,61.7063,6.1886,10.2888,83.4889,27.3718
1209,48.3788,41.8393,29.342,3.9255,116.1124,115.6067,140.7237,50.321,37.9679,101.9834,58.2824,81.1777,27.1158,41.4854,56.6527,43.4852,17.1261,14.8626,61.8698,28.1678,31.9907,30.7266,25.8724,68.2262,50.4871,93.2639,154.361,17.617,62.1741,6.3078,10.2473,82.585,27.739
1210,48.1704,41.3268,29.3317,3.9473,116.566,116.7148,140.7758,50.6177,38.2197,102.0653,57.6668,81.4602,26.9623,41.6641,56.2876,44.3315,17.2572,15.1177,61.88,28.6647,31.8532,30.7598,26.0294,68.5017,51.13,93.5808,154.8231,17.5052,62.0736,6.1772,10.1706,82.3631,28.2071
1211,47.6707,40.0848,29.2296,3.8407,115.5813,113.1711,139.1051,49.4335,36.9608,99.9351,56.8277,81.1268,26.6242,41.0757,55.6028,43.1594,16.9618,14.587,61.7911,27.9018,31.7504,29.8389,25.5657,68.0408,49.991,92.9736,150.4912,17.4561,61.3624,6.1701,9.8531,81.9171,27.9951
1212,47.7536,40.155,29.1695,3.8549,116.4998,113.94,137.9604,49.8886,37.1572,99.6952,56.879,81.7214,27.2304,41.0088,55.9554,43.1573,17.0497,14.5542,62.0412,28.0456,31.9753,29.8799,25.8121,68.5817,50.0719,93.8077,150.9855,17.9149,61.9708,6.3554,9.8745,82.9737,28.2754
1213,47.917,40.6603,29.1373,3.9994,116.6552,114.0152,137.5574,50.4402,37.0981,100.0355,57.8942,82.0764,27.6766,41.2868,57.081,44.4658,16.8822,14.6475,61.536,28.1165,32.5244,30.0284,25.9578,69.4785,50.2471,94.7465,151.3049,18.0864,62.4112,6.5061,9.8877,83.1818,28.2913
1214,48.2225,41.6554,28.9508,4.1269,118.6366,115.9292,139.88,51.0965,38.2906,102.254,59.1639,83.1847,28.4945,41.8684,58.3999,45.8195,17.0795,14.9245,62.3308,28.1166,33.4766,30.8498,26.3873,70.3118,51.6681,96.9777,155.4988,18.0161,63.0031,6.3685,10.1907,85.1303,28.8686
1215,49.0373,43.9555,28.8659,4.1353,119.6595,117.5464,142.3446,51.8722,39.1255,103.1694,59.6208,83.4788,29.117,43.1205,59.5094,47.0345,17.3252,15.0445,62.6454,29.1515,34.0278,31.8813,27.0278,70.3551,52.0923,97.3033,157.8933,18.5704,64.5521,6.4393,10.6631,84.1112,29.3118
1216,48.764,43.8051,28.7806,4.0338,121.2711,114.2259,140.031,51.7436,39.0498,101.8388,59.7232,83.7465,29.2117,44.3698,59.3408,46.9729,17.3761,15.1445,63.6403,29.1918,34.2425,31.6835,27.1337,70.4447,52.4562,98.1362,156.6615,18.2339,65.1924,6.3177,10.739,84.2489,29.1991
1217,48.2596,42.4083,28.3404,3.9659,120.5581,113.1894,139.086,51.3758,38.5559,101.0974,59.0425,83.142,28.4844,43.7734,58.0815,46.3557,17.1637,14.9565,64.7991,28.9433,33.4069,30.7699,26.6659,70.0156,52.3631,98.5155,154.3458,17.4417,63.9847,6.0584,10.6157,85.7437,29.0676
1218,47.2077,40.7523,28.0863,3.8424,119.8187,110.4,136.5668,50.7069,37.1751,99.1602,57.492,82.4908,27.6004,43.1806,56.0852,45.0035,17.0654,14.5231,63.5934,28.3864,32.7758,28.8819,26.0553,69.3112,51.7981,97.7118,151.1075,16.6186,62.1999,5.9042,10.1458,85.0353,28.6878
1219,47.2406,40.8003,27.855,3.7323,119.5502,110.8614,138.0113,50.5171,37.0978,99.3907,56.1309,82.4872,27.1794,43.4508,56.9082,44.6583,17.3068,14.6879,63.8151,28.1427,32.2898,28.7789,25.991,69.3972,52.2128,97.8976,153.1458,16.0938,62.2081,5.6527,10.1089,85.4478,28.4125
1220,47.9059,40.9075,27.8256,3.7153,119.8457,111.5753,140.4713,51.4471,38.0469,100.3538,56.2746,82.5425,27.3084,43.9603,58.0983,45.3266,17.6454,15.0311,64.5913,28.4784,32.6436,29.5731,26.8598,68.7785,52.9295,99.4282,155.7847,16.0924,62.9639,5.5382,10.0305,87.2243,28.465
1221,48.3391,40.9093,28.3611,3.8214,120.4964,112.7215,141.1026,51.9036,38.4047,101.309,57.2337,83.0511,28.3275,45.0226,58.4198,45.8367,17.9772,15.1598,64.6323,28.8079,33.3005,30.2888,26.9743,69.4912,53.575,99.7695,158.4797,16.6506,64.3585,5.8032,9.9702,87.3292,28.8204
1222,48.8781,39.8124,27.8075,3.8113,119.9256,112.7047,139.8164,51.8381,38.4614,100.1945,56.3811,82.9632,28.7621,45.3492,58.9608,45.5033,17.8298,15.1387,64.6925,28.5819,33.2777,30.1374,26.858,69.92,53.4129,99.4209,158.4685,16.4668,64.4139,5.6027,10.1516,87.0842,29.0808
1223,48.3863,39.9634,27.8149,3.7689,119.6593,113.5377,138.7304,51.7502,38.1931,100.1128,56.8883,83.0185,28.6324,44.8488,58.2047,44.4478,17.8539,15.241,64.14,28.4726,32.6259,29.5613,26.7324,69.9232,53.2604,99.9853,157.3829,16.2932,63.6468,5.5537,9.9328,87.4684,29.0474
1224,47.8298,39.7115,27.3913,3.7075,119.7367,113.2529,137.4531,52.4168,38.145,99.9693,56.1722,83.0379,27.9337,44.5491,57.1347,42.8212,17.9082,15.2249,64.6804,28.4837,32.4509,28.8371,26.5892,70.5613,53.0317,99.9086,157.4452,16.0907,62.704,5.3364,9.6269,87.7473,29.6864
1225,47.6594,39.5704,26.7907,3.557,120.0312,112.8921,136.8121,52.3934,37.7451,99.1095,54.9885,83.075,27.4989,44.7305,58.0885,43.7866,17.9796,15.1094,65.7119,28.159,32.9666,28.1963,25.9673,70.783,52.3653,100.0025,156.5084,15.6497,62.3788,5.2051,9.4859,87.9873,29.7501
1226,48.6165,39.8437,27.1035,3.6237,120.1406,113.9299,138.2922,52.4168,37.9304,99.7442,55.4482,83.1988,28.5025,45.5077,58.3539,43.7665,18.0897,15.296,66.0099,28.8271,33.3961,28.6902,26.2272,70.9552,52.4232,100.0649,159.2801,16.0179,63.6034,5.3291,9.6281,88.8093,30.2013
