,APD,ALB,AVY,BLL,CF,EMN,ECL,FMC,FCX,IP,IFF,LYB,MLM,MON,NEM,NUE,PPG,PX,SEE,SHW,MOS,VMC
776,133.9963,58.7571,68.1229,33.6673,35.7012,69.1673,104.7392,38.9675,8.845,38.0037,107.4831,81.6487,152.7512,88.5434,25.8424,44.4007,101.9133,107.9059,45.4778,276.3166,29.4256,102.1442
777,134.6451,59.9287,69.1215,33.76,35.4646,69.9199,104.553,39.269,8.9447,38.3551,107.3581,82.5106,152.2536,88.8772,25.8504,43.7007,102.1763,108.8275,45.8135,275.7976,29.7973,102.4726
778,134.2404,59.4628,69.5541,33.5295,33.7206,69.2214,105.2115,39.1017,9.2392,38.9418,107.484,83.8868,152.6027,88.5018,27.017,44.5838,103.033,110.4534,45.7883,279.4213,29.3888,102.9338
779,136.6779,61.296,69.6573,34.3607,35.8607,70.8661,106.4447,40.0765,9.6222,39.8845,109.9419,87.1846,156.2286,90.67,26.8448,45.1212,104.846,111.3571,46.56,285.1192,28.9982,104.2101
780,136.1415,60.1043,69.2315,34.4898,35.7072,70.0487,103.379,40.1369,9.8216,40.1681,110.5925,85.415,154.0469,89.7082,26.3676,45.1494,104.7212,110.0687,46.6661,284.5711,29.4402,103.5985
781,134.234,59.1686,69.0277,34.3246,33.9905,69.6189,103.6214,39.1602,9.2193,39.4797,110.3053,83.5147,152.8438,88.5715,26.2334,45.0435,104.5526,109.2275,46.3831,283.2429,28.6261,103.3287
782,134.8215,60.9963,69.0923,34.6837,33.4942,70.8963,105.4115,39.7939,9.8811,39.9525,110.9302,85.2848,153.0937,90.2813,26.4973,45.1143,105.8749,109.6831,46.6149,284.9919,28.8587,103.2147
783,140.2859,62.2403,69.6984,35.7256,34.7435,73.3535,107.3529,41.2371,10.6577,41.1678,112.4121,88.5954,155.2798,92.7062,27.8733,46.3496,108.8703,112.8928,47.06,286.4559,29.9026,104.6509
784,141.5662,61.3156,70.4181,35.299,35.0104,73.9397,108.3132,41.1084,10.8891,40.9316,113.8887,87.7979,156.4289,93.0855,27.9058,46.7627,109.0961,113.0867,47.1335,287.568,29.705,105.1975
785,140.6781,61.5879,70.8194,34.9392,35.0,73.4045,108.9202,41.2562,10.7408,41.5841,113.699,86.2608,155.706,91.6196,27.7643,46.2499,108.9946,112.9874,47.177,276.4366,29.7183,104.9294
786,142.7384,62.0884,71.4684,35.2493,34.1912,72.8326,110.594,41.6889,10.9285,41.3728,114.7665,85.9067,156.214,90.1463,27.5305,46.461,109.7072,112.4952,48.3094,283.1865,29.2929,105.074
787,142.8335,61.7578,71.4871,35.2814,33.1616,72.8373,110.226,41.4845,10.1271,40.929,113.8938,84.7876,154.417,89.9725,25.3984,46.172,109.2342,112.8034,48.0049,283.4899,28.162,104.8523
788,142.2439,61.6617,71.0208,35.0568,31.7504,72.1573,110.2291,40.5789,9.6519,40.6313,112.9979,84.7566,152.514,89.6279,25.1728,46.2391,108.2796,111.7739,47.3141,281.4008,27.1536,104.8184
789,142.9242,62.0192,71.29,35.1561,31.5619,72.7654,110.4127,41.0903,10.109,40.7824,113.7687,85.1344,153.3334,90.8175,25.5735,46.8468,109.2595,112.4321,47.7326,283.8607,27.6751,105.7727
790,144.4539,62.5411,72.1152,35.3759,31.5907,72.8943,111.1215,40.4821,9.8739,40.9624,114.0767,84.814,153.8887,90.1917,26.3882,46.9244,110.1838,112.4383,48.0643,284.5382,27.5823,105.8402
791,145.6658,63.7212,72.2634,35.4557,31.9765,73.5376,112.525,41.605,10.3188,41.1291,114.7632,86.0639,153.8561,91.2993,26.5925,48.2152,111.6546,114.5999,47.9643,284.3217,28.1314,105.5589
792,144.2419,63.944,72.1108,35.6963,31.3221,72.4357,111.7521,40.4626,10.2985,40.9589,113.9282,86.058,158.7349,88.359,26.6486,47.4886,111.5227,114.7202,48.0776,283.813,27.2936,105.268
793,144.6379,64.8264,72.3958,35.5616,31.4471,73.1025,111.7199,39.9832,9.8235,40.6527,115.3302,85.8254,160.9162,87.094,26.1428,47.2984,112.3151,114.3375,48.2707,285.9944,26.6024,106.8986
794,142.8677,65.3529,72.8269,35.3592,31.5689,72.6308,112.1432,39.3194,9.7023,40.74,115.5802,86.7674,159.8845,87.453,26.3145,46.9189,112.3276,114.8946,48.6318,286.9453,26.0526,105.8901
795,142.6572,64.6046,72.0662,35.1648,30.3891,72.0576,111.4355,38.406,9.4001,39.9461,115.3739,84.8501,159.4197,86.8045,27.0853,46.8119,111.5247,113.3243,48.2206,286.8638,25.4486,105.4296
796,142.9594,65.3314,72.8358,35.4521,29.2834,71.9586,111.6801,37.6652,9.4478,39.9073,117.3007,85.6217,163.3867,86.2904,27.4663,46.9908,111.6474,112.7767,49.1996,288.7662,25.2042,106.6413
797,142.1427,65.0105,71.776,35.3113,29.1437,71.059,110.9029,36.9442,8.9992,39.6254,117.1907,84.55,161.5791,86.0301,28.1848,46.5865,110.6093,111.7664,49.0992,291.942,24.83,105.7606
798,142.7709,65.0148,71.9253,35.3619,29.9656,72.0301,111.9868,37.4867,9.3383,40.2411,117.7683,84.4396,166.0436,86.7754,28.9657,47.3738,111.7404,112.5663,49.3911,295.9314,25.2337,107.9646
799,143.6372,65.4447,71.5254,35.2891,30.3051,72.3014,111.9901,37.4633,9.7391,40.3514,117.5859,85.6393,165.5691,86.9948,30.5986,47.8911,112.1257,112.9876,49.8014,295.8622,24.894,107.6691
800,144.0974,65.4206,71.577,35.4853,30.2292,73.2348,112.5534,37.9319,10.2376,40.4178,118.2659,87.2629,164.0403,87.1458,30.6834,47.9865,112.7066,113.7249,49.1944,297.2378,25.2569,106.4093
801,144.2235,65.1317,71.8994,35.687,31.1095,74.0804,113.6113,39.2632,11.0022,41.1942,119.5695,88.488,164.2427,89.0008,29.7245,49.1529,113.4412,115.024,49.3117,297.7366,26.3438,106.0279
802,144.825,65.5385,72.2454,35.8444,30.5508,74.3183,115.3362,39.4839,10.8054,40.9901,119.5916,88.4191,165.1805,89.1348,28.7431,49.183,114.3303,115.3016,49.6103,294.6339,25.4092,106.6156
803,144.8353,65.3999,72.428,36.0439,30.8468,74.5789,114.9176,39.9083,10.7291,41.5115,119.8025,88.5057,164.8648,87.7717,29.1934,49.3716,115.0859,116.0533,49.8793,295.9384,25.9258,106.8227
804,146.0406,65.2477,73.0994,36.9841,31.3232,74.6555,114.9578,40.0588,10.8221,41.8801,120.7615,87.9241,167.8847,88.8527,29.2588,49.7289,115.6492,115.8977,50.6615,295.5852,26.405,107.979
805,148.6325,65.3472,73.6182,37.4784,33.1815,76.3285,115.804,41.4395,11.7934,42.9085,122.5067,90.3752,167.7512,92.2959,30.7743,50.294,116.5112,118.1923,50.7799,297.614,27.6559,107.9233
806,148.7743,65.3911,73.2556,37.6358,34.6127,76.6644,115.4129,42.6292,12.3302,42.7049,120.1171,90.627,169.4718,93.0108,30.9889,50.2935,116.2147,119.293,51.479,299.2637,28.4771,108.605
807,148.4651,65.7813,73.1793,37.6059,34.8556,76.2806,115.5057,42.8069,11.9121,42.906,120.0072,91.5123,169.3876,94.0114,31.8831,49.5468,111.241,119.1312,51.1045,298.5085,29.0039,108.6586
808,148.0907,66.3529,73.2831,37.8915,33.6995,76.6094,115.9945,43.0789,11.7863,43.2073,120.4718,90.6207,170.3764,93.8825,31.3202,49.6932,112.7303,119.3243,51.6436,297.7867,28.6257,108.8867
809,147.2979,66.5285,72.7665,37.5651,33.3984,75.8383,115.6718,42.8155,11.3581,42.6944,119.8931,88.4157,169.3969,94.1448,31.1697,49.1882,112.5358,119.1492,51.5335,298.8367,28.4616,108.805
810,147.6427,67.547,72.6793,37.4034,33.6039,76.7424,115.9691,43.1344,11.1484,43.2988,120.4881,89.4341,170.138,93.6821,31.7819,49.1852,113.4731,119.1766,51.7752,299.9832,28.3483,109.09
811,147.727,67.9616,74.5845,37.4204,33.4508,77.5515,116.4826,44.0504,12.1806,44.0203,120.2579,89.189,172.2367,94.006,32.0333,50.1744,113.2569,118.3498,52.4729,298.2305,28.5914,110.4734
812,149.3341,66.8399,73.5657,36.5097,34.3793,78.2239,115.2626,43.7469,13.0355,43.7755,119.7533,87.3222,171.1835,94.2656,32.9171,50.5245,112.7878,118.5859,49.165,294.0231,28.7189,109.6835
813,146.2175,66.1298,72.5832,35.6579,33.2474,75.5293,114.7154,43.1407,13.7657,43.2999,119.2613,83.0144,168.6595,93.8271,34.3858,49.8119,110.6669,117.0756,46.5587,287.1117,27.9816,107.3218
814,145.7882,67.8825,73.8869,35.9194,33.0535,77.1133,114.3404,43.3883,13.6326,43.4177,119.7501,83.5078,171.3884,95.074,34.3739,50.1437,110.8223,117.6174,48.4075,287.9929,28.2435,108.8715
815,143.0619,67.4476,74.6224,35.6295,31.702,76.0518,113.7359,46.5236,12.3959,42.04,119.0666,82.8081,173.2868,93.9389,33.8616,48.7679,109.4583,114.9581,47.3348,288.0172,27.6222,112.5959
816,142.8739,66.8013,73.8945,35.7489,31.7649,76.0218,114.9126,47.3822,11.9581,41.8015,119.0445,81.8197,168.9264,91.9284,32.644,48.4447,108.5958,114.1348,46.5547,288.5757,27.1547,111.5173
817,143.5823,67.3423,74.1491,35.974,30.7332,75.6836,115.1668,47.9083,11.5194,41.6355,118.8062,81.7834,174.3999,90.2349,32.7971,48.5623,108.6859,113.7283,46.6397,288.7088,26.3826,113.8278
818,144.6281,68.3582,74.4936,35.6638,30.9226,75.8035,116.6754,47.9055,11.8176,42.0026,118.1173,82.0437,175.2174,89.6711,34.1534,48.7466,107.9213,114.137,46.4007,289.6063,26.0782,113.9488
819,143.0534,67.6665,75.1222,35.9614,30.542,74.8919,115.6964,46.8198,10.6907,42.483,119.3393,81.5063,181.8992,89.3112,32.0622,46.8087,107.5558,113.1229,47.1722,291.5483,25.1572,115.4655
820,143.6488,67.7401,76.1346,36.1139,30.0129,75.3388,116.8733,46.9625,10.7516,42.9693,126.2105,81.9555,186.7843,90.4851,32.5037,47.5921,108.4739,113.9547,47.351,295.291,25.6304,117.0293
821,143.0638,74.3867,75.8199,36.1101,29.7024,75.6833,116.9596,47.181,11.5682,42.9718,124.4466,82.3133,187.3216,90.923,33.7554,47.7796,107.7287,113.8159,46.7764,294.2507,26.2437,116.0607
822,143.3746,75.8224,76.2133,36.4176,28.3637,75.1189,117.1818,47.2529,11.2703,42.7065,125.1911,81.7743,187.0236,98.7493,33.4849,47.6124,107.3672,114.0689,47.8935,295.975,25.8526,116.0355
823,142.0247,75.4689,75.8686,36.133,27.6004,73.064,116.3982,46.3145,10.6605,42.1836,126.1441,81.0747,184.9972,99.2738,33.959,47.0894,107.0066,112.3242,47.8181,294.3698,25.0199,115.5928
824,143.4105,77.8092,76.503,36.5036,28.5327,73.8507,117.8488,46.9799,11.1543,42.0699,127.5971,82.9647,186.8506,98.4986,35.253,47.9074,108.1736,112.9269,47.9113,297.1044,25.6279,116.6392
825,143.1337,76.7375,75.4262,35.9768,28.9328,75.3156,117.3863,47.4632,11.5412,41.1685,127.057,84.2185,185.8441,98.6672,35.3839,46.8029,107.2385,112.4693,46.9948,294.6518,26.229,115.6548
826,142.1935,76.4023,74.7123,35.8662,28.8094,73.7054,116.2407,46.0971,10.9037,40.6519,126.8939,82.2339,185.6688,97.4073,34.4943,46.1729,106.6032,111.1707,46.8661,291.6711,25.6377,115.5513
827,141.4055,75.6988,74.3959,35.5825,28.6679,73.1153,115.7645,45.6187,10.6877,39.8928,127.2451,80.6137,184.3087,101.6531,33.8128,46.1356,105.4843,110.001,46.3995,288.5959,25.5641,113.9096
828,141.7292,76.5808,73.6684,35.879,28.691,73.4679,116.7493,46.6024,11.0461,40.4275,128.0009,80.7127,186.5016,101.6939,33.5561,46.5865,106.3859,110.282,46.7812,290.16,25.9938,115.4407
829,141.7962,76.4503,73.7258,35.6095,30.1624,73.3395,116.8361,47.6287,11.221,41.1295,127.7334,80.3555,188.833,107.0496,33.7425,46.872,106.5105,110.7063,46.443,292.163,26.2373,117.3916
830,142.9993,76.7479,74.3823,35.8351,27.8762,73.4044,118.4352,47.3957,11.2802,41.3712,128.0509,80.2074,190.0172,108.3115,32.2928,47.1746,107.6563,110.8644,46.7558,291.8434,26.0727,119.0168
831,144.0758,78.2101,75.0706,36.1313,29.0969,74.3546,118.8614,48.2182,11.5113,42.0806,128.8508,82.4857,192.7764,111.8327,31.9479,48.2836,108.4038,111.6024,46.9696,291.9928,26.4081,119.9011
832,143.2563,78.9968,74.5204,35.8998,29.2704,73.8345,118.2969,47.9232,11.5233,41.8918,128.9196,81.8155,192.0093,110.3645,32.4305,48.6334,107.9184,110.7836,46.5018,289.317,26.2059,119.2166
833,143.1167,79.8583,74.4742,36.0328,28.0992,73.7767,118.2734,48.0261,11.1667,42.0849,128.9516,81.4299,191.3618,109.6617,32.0998,48.3328,108.494,110.7036,46.8222,291.3106,25.8532,118.1769
834,142.7176,78.6759,74.2986,36.0255,27.5394,73.4933,117.2232,47.6731,11.2455,42.1074,128.8851,81.4556,189.14,111.7652,32.5007,48.4987,107.7529,110.1213,46.6602,291.0562,25.1404,116.7655
835,143.1215,79.0858,74.0759,35.8069,27.462,73.5026,118.0493,47.2563,10.4961,41.9477,128.7369,81.9436,188.0424,110.9502,32.4839,48.4896,107.6494,110.4355,46.2986,290.8908,24.9116,116.8522
836,142.9557,79.6294,74.8674,36.4507,27.8992,73.6226,118.4156,47.5954,10.5642,42.7054,128.2617,80.5712,186.7304,110.4965,32.2516,48.9365,107.788,110.4209,46.3813,290.8663,25.6564,115.2962
837,143.0066,79.9484,75.5807,36.9329,28.3677,72.7155,118.4303,48.6051,11.0825,42.7577,127.9026,79.4647,186.3151,110.7318,35.0947,49.6018,107.5391,110.1622,46.439,290.6415,26.2771,115.489
838,145.3656,81.2103,76.0762,37.1085,30.6468,73.7973,119.8334,49.6174,11.582,43.1104,128.7979,81.2417,186.5172,109.2342,35.1802,50.2533,108.2657,111.654,45.8339,293.3288,28.0997,116.1484
839,145.458,81.2925,76.123,37.301,31.9785,74.593,120.6649,49.7875,11.276,43.8555,129.6237,82.2406,187.176,107.9938,35.0638,50.4534,107.771,112.1014,45.957,293.8396,29.1035,117.0798
840,146.4109,81.211,76.3856,37.3425,31.2533,73.9844,121.4783,50.2831,11.7089,44.0362,130.7516,82.6601,188.6179,108.4411,35.753,51.7384,110.4187,113.2753,45.8853,294.4657,28.201,117.9842
841,146.4989,80.3984,76.5026,37.3464,29.8741,71.7909,120.7849,50.2457,10.8997,43.5343,129.9293,80.3663,188.9138,109.4249,35.7355,50.5512,110.1349,113.0915,46.8066,292.6774,27.3302,117.0132
842,146.1705,79.7538,76.8916,36.9149,29.3498,72.5554,119.6349,49.5047,10.4553,43.1156,128.6166,80.344,185.6744,109.5699,35.983,50.5495,109.3058,113.3925,47.83,292.2715,27.1203,115.4632
843,144.9024,78.5186,76.217,36.2216,29.1782,73.0472,120.1024,49.1087,10.4996,42.3054,127.7717,79.6576,184.0664,107.9597,36.0931,50.3421,107.9818,113.6724,47.5348,291.7242,27.3978,114.9407
844,143.5814,77.7953,75.6098,35.6264,27.94,71.4354,119.2136,48.0459,10.0917,41.5803,126.0665,78.4308,180.7513,107.0783,35.201,49.5857,107.0034,112.4079,46.8987,290.6864,26.3691,113.6679
845,144.5901,79.5557,75.8777,35.9721,27.8489,72.0132,119.1736,48.8309,11.06,41.8793,126.7298,79.5565,184.549,107.3997,35.9221,50.2874,107.0883,112.5156,47.1725,292.3716,26.5784,114.2065
846,143.126,79.5767,75.5785,35.6389,27.2399,71.1297,118.7699,48.4682,10.5892,41.2738,125.1005,78.6888,182.5434,108.0877,36.319,50.3646,106.1592,111.2139,46.9989,289.4929,25.7858,113.6858
847,143.4979,83.1447,75.1239,35.7144,28.212,71.5552,118.5498,48.5096,11.1981,41.8236,125.3703,79.7658,182.2432,109.162,35.6758,50.5253,107.6855,112.0696,46.8812,288.2248,26.5631,113.8828
848,144.425,83.0393,76.3419,36.1263,28.5402,72.4095,119.5515,49.1412,11.7462,42.8522,127.1019,80.6085,184.9295,109.1172,35.0545,51.4783,108.8682,113.1706,47.2745,290.5645,27.3293,115.3493
849,143.2219,83.2606,76.4387,36.0809,27.3588,71.9125,119.3387,48.22,11.4808,42.5742,127.466,79.0221,184.0351,107.8839,34.9003,50.0587,108.2054,111.8992,47.1627,288.2317,26.6429,116.1432
850,143.4297,83.2906,76.384,36.1795,27.178,71.8289,119.5978,48.9213,11.5748,42.5106,127.01,79.2341,183.6861,107.3231,35.1532,49.673,107.9903,112.7061,47.3698,289.3552,27.0959,115.9145
851,145.8288,84.2647,77.0024,36.6591,27.4054,72.815,120.8298,49.2806,11.7982,43.1176,127.4912,78.9859,186.163,108.7831,35.5185,50.1373,110.7193,114.797,47.7877,289.9534,28.1576,118.2294
852,140.5473,80.0026,73.9706,35.1573,25.4192,69.0415,117.0751,45.8744,10.7866,41.5419,123.1661,75.2446,188.5505,104.9392,37.3015,48.2905,104.3884,110.6434,45.8464,284.317,27.1283,118.8737
853,135.3456,75.9443,71.4332,34.1874,23.6479,65.8752,114.4367,42.5124,10.1343,39.7407,119.2935,71.3155,180.5611,101.2513,37.5682,46.527,99.0041,107.0683,43.8155,280.6389,25.03,114.6208
854,135.9897,77.5731,71.5107,34.8199,24.0361,66.1296,115.1668,43.3751,10.6982,40.0071,120.3963,71.8995,180.9244,100.9451,37.2254,47.1193,99.6111,107.9915,43.7255,287.8085,25.1641,115.0947
855,138.5822,79.1867,72.7496,35.5612,24.2705,67.1823,116.6756,45.1832,10.9118,41.0356,123.6966,73.8492,184.2597,102.9893,37.7499,47.9493,102.3021,110.3163,44.8275,289.7257,25.4351,118.1831
856,141.4215,79.3429,74.1616,35.9431,24.1678,67.321,118.4053,45.8487,10.8987,42.0328,125.1299,74.0868,190.6277,103.4546,38.6751,49.0664,103.1388,112.0238,45.6437,292.6929,26.0735,120.1185
857,141.2238,81.2,72.6287,35.5483,24.1097,68.3835,118.9617,46.3599,11.3488,42.6048,126.313,74.8794,189.5731,101.9224,40.0174,49.9826,104.6573,113.0955,46.0435,293.9745,26.4841,120.0378
858,138.6113,79.9235,71.2215,35.0792,23.5561,65.868,117.6258,44.8917,10.6014,41.7939,125.3742,72.9855,186.8002,100.5859,40.2179,48.9998,102.5654,111.6135,45.1515,293.3441,25.5421,119.2499
859,138.7748,80.1808,71.7777,35.0626,23.4344,65.369,117.7751,43.8966,10.6317,41.5748,126.5858,72.5041,192.8798,100.0103,41.1038,50.5346,102.6267,111.3776,45.5734,298.7407,25.1017,121.1756
860,139.7079,81.5446,72.2081,35.4563,23.7006,67.0053,117.842,44.8131,10.8923,41.9849,127.5629,74.5708,194.7125,100.5468,40.6607,51.3584,102.9366,112.0279,45.7776,301.6934,25.132,121.5987
861,143.8017,83.3403,73.0778,35.8248,24.6506,68.485,119.1279,46.3122,11.1047,42.6189,129.3685,76.6814,197.2958,102.005,40.7606,52.942,106.0223,114.3546,46.7916,306.5691,25.3172,123.5599
862,144.6247,83.6613,73.024,35.8134,24.9075,69.1897,119.178,46.5666,11.7296,42.8972,129.6038,76.429,197.647,102.5653,40.778,54.1486,106.7319,114.5453,47.3915,307.1821,25.8166,124.4025
863,147.382,85.4496,73.0209,35.8129,25.9115,70.3589,120.5061,48.1084,12.605,43.9741,131.1226,77.5585,198.4833,102.8575,40.4082,56.1127,108.7409,116.7401,47.6617,307.1501,26.5015,125.6125
864,147.4679,85.5065,73.3273,35.6677,26.5633,70.6798,120.4524,48.2045,12.778,44.1114,131.9584,76.7168,196.707,101.828,40.9281,56.0677,109.0429,117.1125,48.3342,306.9621,26.8937,125.9845
865,149.0776,86.2819,73.5856,35.5433,28.0056,71.6141,121.3453,48.6778,12.9683,44.1422,132.1987,77.8216,197.2177,103.8659,40.9969,56.6116,108.8416,118.3667,48.327,306.4285,28.1171,124.9491
866,149.2296,86.4382,73.6658,35.1813,27.5493,71.3421,121.1299,48.8341,13.0773,45.4896,132.1427,78.0035,197.4522,103.222,41.2881,56.6582,109.1315,118.8632,49.1657,306.6407,28.5022,124.8645
867,149.2067,86.0694,73.8262,34.8365,27.4593,71.8438,120.4074,48.7535,12.9114,45.4319,132.2987,78.2766,199.295,105.2925,41.2652,56.5894,109.1933,118.601,49.0755,306.7566,29.0413,124.8402
868,148.8746,85.9277,72.9712,34.7717,26.6239,71.4908,120.1395,48.6395,12.622,45.0723,132.4913,78.7652,198.2278,106.9954,41.3285,55.4365,108.225,118.103,48.8687,308.2286,28.6624,124.308
869,149.4855,86.4394,73.5006,35.2209,26.778,71.8357,120.0848,48.5736,12.0563,45.1489,133.8386,79.3203,198.6805,107.0011,39.5965,53.995,109.775,118.3155,49.3971,310.7796,29.2063,125.5415
870,148.443,84.5983,72.5293,35.5332,26.4783,71.7621,119.245,48.0342,12.7534,44.9608,132.8609,79.4778,196.3392,106.3531,40.3845,52.6912,108.574,117.7132,48.8979,292.8613,28.9289,124.9112
871,148.5796,85.0204,72.6434,35.4371,25.5603,72.0402,120.0898,48.168,12.6578,45.0675,134.0065,78.5096,197.762,106.0144,41.0601,52.6816,107.8597,117.8147,48.8091,293.6312,28.4504,126.3054
872,148.1955,85.734,72.1293,35.4097,25.0325,71.8627,119.5342,47.8892,12.3822,44.9862,134.7008,78.4665,198.1864,105.405,40.1248,52.394,106.5787,117.468,48.4751,294.6344,28.3974,125.4314
873,149.8106,85.3872,75.4386,35.6489,25.7306,70.1385,119.73,48.7224,12.1918,45.4507,134.5257,78.8902,200.8163,105.8095,40.8499,53.369,106.6525,118.2292,49.0829,292.9111,29.2099,124.1194
874,149.1583,84.713,78.0486,35.5207,25.5348,70.0349,119.025,48.2138,13.1519,45.4492,133.1144,78.2518,201.9845,106.5776,41.8733,53.5482,106.1506,118.2955,49.0867,292.1585,28.9431,125.5789
875,149.6531,84.9701,78.0721,35.4456,24.6536,70.371,118.9425,47.9256,12.98,45.8079,133.2364,78.7519,204.7077,106.3827,42.3908,53.6267,105.5677,116.3344,47.7172,296.4107,27.7507,126.4765
876,149.3114,84.1065,77.8015,35.3464,24.2883,65.1653,118.3058,47.3523,12.8956,45.7215,133.1825,75.0232,203.894,106.3478,43.5776,53.6521,104.5797,116.4363,46.7133,299.0465,26.975,124.5865
877,148.7691,83.9891,77.994,35.3933,24.4001,65.1533,118.6196,47.1454,12.6474,45.4264,133.2754,74.8198,196.4614,106.222,43.8168,53.2356,104.6525,115.8436,47.1473,297.6295,26.6693,117.9939
878,148.3764,84.1531,77.9724,35.0234,24.5555,64.1059,121.6653,46.6645,12.4367,45.3944,132.8315,72.5534,197.1258,105.5361,45.4962,52.8936,103.7617,115.8289,46.206,300.5718,27.3084,116.5057
879,148.2114,83.8558,77.0979,35.0251,24.7185,64.8071,121.5511,48.1534,12.3719,45.5807,133.5563,73.1892,199.8751,105.3946,45.008,53.269,103.8537,116.5584,46.0459,301.4013,27.4029,117.9617
880,149.0451,81.9101,77.4509,38.7529,21.2962,64.9157,122.2146,48.3453,12.38,46.0063,135.9274,74.3928,198.941,105.5822,45.0469,53.2997,104.2097,116.6279,46.7218,300.5006,26.3372,117.7356
881,149.1541,82.2771,78.4566,39.4947,21.858,65.3841,122.5075,48.3552,12.1885,46.0664,134.1281,74.8104,198.3161,106.9283,44.2146,53.4415,104.5125,116.7703,46.8075,299.7021,27.3731,118.9946
882,148.8177,82.1942,78.6254,39.9575,22.8378,65.5487,122.3399,48.4023,12.4746,46.1213,132.8418,75.3108,200.1201,106.9853,44.7168,53.4154,104.4015,116.7995,46.2782,297.738,28.1147,120.4321
883,148.8644,82.1573,78.7176,40.1081,22.5807,65.8319,122.8457,48.0592,12.215,46.1423,136.9933,74.8643,199.6741,106.4615,45.0369,52.8668,104.6515,116.8413,46.3893,296.0183,28.3118,119.9939
884,148.9131,82.0289,78.6635,40.0641,21.6145,64.9444,122.8102,47.866,12.1937,46.7582,135.2442,74.833,200.1652,106.0004,45.5194,52.5848,104.7998,116.7224,46.7579,296.0995,28.0803,121.3002
885,149.1473,82.4915,78.2468,40.2458,21.8872,65.3152,123.1181,48.3082,12.1118,46.8011,136.077,76.3397,199.3538,105.8119,45.555,52.2804,104.8264,116.9132,47.1892,296.8708,27.8765,121.5168
886,150.541,82.9982,78.1849,40.1437,22.4046,64.8991,122.5171,47.8505,11.9099,46.5504,135.7473,75.5253,197.1168,105.1844,45.411,51.0404,104.1986,116.9386,46.8501,295.3356,27.6387,119.4623
887,151.3015,84.2019,78.3214,40.3584,22.9939,65.8589,122.7307,48.3265,12.1576,46.5231,135.7791,77.4385,198.8929,105.3221,45.0649,51.4871,104.4975,117.8951,47.1474,296.7288,28.1232,119.877
888,153.6967,82.6059,77.5789,40.2012,23.2886,65.8505,122.3361,47.7912,12.1291,46.9983,134.253,77.3635,197.0609,105.8588,44.2872,51.0983,104.3394,123.4257,46.9755,292.7998,28.057,118.2284
889,153.2848,80.6447,77.2758,40.0679,23.3073,64.7443,122.1544,46.8754,11.9023,47.0399,134.1125,76.9177,192.8988,103.9896,43.5642,50.4779,103.4986,120.1257,46.52,287.8539,27.6498,116.5527
890,154.443,81.1072,77.0196,40.1054,22.8384,64.8689,122.3297,47.4111,12.1601,47.4887,135.8035,77.6157,194.4189,104.0114,44.2464,50.798,103.6225,121.3172,46.2982,288.5237,27.8367,118.0388
891,155.2313,82.2226,77.2377,40.194,22.844,65.9596,122.4032,47.5701,11.9789,47.3661,137.0263,79.5059,192.5929,104.0756,43.9694,50.1294,104.3479,122.0801,46.351,286.4477,27.8956,116.7094
892,155.4053,83.3353,76.8899,40.226,23.399,66.4903,122.1173,47.5811,11.7361,46.4186,137.3067,78.5774,193.6954,104.5706,43.3524,50.1542,104.9494,122.2785,46.5258,287.7863,28.1581,117.6192
893,155.7384,85.156,78.156,40.2939,24.9375,67.1957,122.7574,48.2572,12.0138,47.0463,138.0725,78.8575,195.3268,107.7437,43.3276,50.3642,106.2791,122.5714,47.7001,291.4417,29.2121,119.3741
